objecteurs	NOUN	objecteur
puis	CCONJ	puis
aux	ADP	à
me	PRON	me
finit	VERB	finir
eurent	VERB	avoir
sous-alimenté	VERB	sous-alimenter
la	DET	le
Fleury	PROPN	Fleury
une	DET	un
bombardement	NOUN	bombardement
Koch	PROPN	Koch
jamais	ADV	jamais
-	NOUN	-
Ilse	PROPN	Ilse
.	PUNCT	.
je	PRON	je
de	ADP	de
peu	ADV	peu
pas	ADV	pas
souvenu	VERB	souvenir
à	ADP	à
vouloir	VERB	vouloir
C'	PRON	ce
je	PRON	je
Koch	PROPN	Koch
est	AUX	être
et	CCONJ	et
compris	VERB	comprendre
droit	NOUN	droit
«	PUNCT	«
tortionnaires	NOUN	tortionnaire
qui	PRON	qui
au-dessus	ADV	au-dessus
l'	DET	le
me	PRON	me
Le	DET	le
Et	CCONJ	et
par	ADP	par
la	DET	le
têtes	NOUN	tête
comme	SCONJ	comme
d'	ADP	de
le	DET	le
je	PRON	je
l'	DET	le
qu'	PRON	qu'
t'	PRON	te
de	ADP	de
,	PUNCT	,
pas	ADV	pas
à	ADP	à
.	PUNCT	.
et	CCONJ	et
--	PUNCT	--
abat-jour	NOUN	abat-jour
de	ADP	de
,	PUNCT	,
ventre	NOUN	ventre
l'	PRON	l'
vie	NOUN	vie
enfants	NOUN	enfant
jamais	ADV	jamais
les	DET	le
fours	NOUN	four
.	PUNCT	.
utiliser	VERB	utiliser
l'	PRON	l'
oncle	NOUN	oncle
était	AUX	être
Je	PRON	je
plus	ADV	plus
que	PRON	que
milieu	NOUN	milieu
pour	ADP	pour
en	ADP	en
Il	PRON	il
IV	PROPN	IV
envoyer	VERB	envoyer
rien	PRON	rien
.	PUNCT	.
prouve	VERB	prouve
ça	PRON	cela
du	ADP	de
réussi	VERB	réussir
peau	NOUN	peau
mois	NOUN	mois
laissé	VERB	laisser
notre	DET	notre
.	PUNCT	.
Ambroise	PROPN	Ambroise
près	ADV	près
le	DET	le
Terrier	PROPN	Terrier
autre	ADJ	autre
s'	PRON	se
un	DET	un
et	CCONJ	et
ces	DET	ce
eut	VERB	avoir
volants	NOUN	volant
car	CCONJ	car
à	ADP	à
rien	PRON	rien
.	PUNCT	.
Il	PRON	il
de	ADP	de
ma	DET	mon
physionomies	NOUN	physionomie
yeux	NOUN	oeil
à	ADP	à
?	PUNCT	?
le	DET	le
de	ADP	de
début	NOUN	début
tête	NOUN	tête
«	PUNCT	«
Lyon	PROPN	Lyon
de	ADP	de
à	ADP	à
n'	ADV	n'
et	CCONJ	et
cerfs	NOUN	cerf
âme	NOUN	âme
camp	NOUN	camp
Fleury	PROPN	Fleury
pas	ADV	pas
S.S.	NOUN	s.s.
grâce	NOUN	grâce
troupes	NOUN	troupe
volants	NOUN	volant
,	PUNCT	,
était	AUX	être
retenir	VERB	retenir
il	PRON	il
,	PUNCT	,
crois	VERB	croire
Bref	ADV	bref
de	ADP	de
plus	ADV	plus
-t	PRON	-t
avait	AUX	avoir
et	CCONJ	et
naïves	ADJ	naïf
nous	PRON	nous
pincer	VERB	pincer
on	PRON	on
en	ADP	en
aux	ADP	à
Koch	PROPN	Koch
suivit	VERB	suivre
,	PUNCT	,
:	PUNCT	:
»	PUNCT	»
les	DET	le
d'	DET	d'
qui	PRON	qui
une	DET	un
M.	NOUN	m.
à	ADP	à
la	DET	le
il	PRON	il
Nous	PRON	nous
volants	NOUN	volant
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
de	ADP	de
ne	ADV	ne
espoir	NOUN	espoir
enfants	NOUN	enfant
nécessaires	ADJ	nécessaire
ne	ADV	ne
faites	VERB	faire
ils	PRON	il
prouvera	VERB	prouver
,	PUNCT	,
»	PUNCT	»
enfants	NOUN	enfant
Si	SCONJ	si
a	VERB	avoir
les	DET	le
travaillait	VERB	travailler
dire	VERB	dire
âge	NOUN	âge
aimions	VERB	aimer
telle	ADJ	tel
horizon	NOUN	horizon
savait	VERB	savoir
toute	ADJ	tout
que	PRON	que
qu'	SCONJ	que
et	CCONJ	et
pas	ADV	pas
de	ADP	de
s'	PRON	se
une	DET	un
l'	PRON	l'
Montaigne	PROPN	Montaigne
humains	ADJ	humain
.	PUNCT	.
,	PUNCT	,
lycée	NOUN	lycée
Et	CCONJ	et
peau	NOUN	peau
revêtu	VERB	revêtir
je	PRON	je
début	NOUN	début
assistants	NOUN	assistant
en	ADP	en
présenta	VERB	présenter
qui	PRON	qui
Cléry	PROPN	Cléry
.	PUNCT	.
d'	ADP	de
au-dessus	ADV	au-dessus
dans	ADP	dans
ne	ADV	ne
parler	VERB	parler
Terrier	PROPN	Terrier
un	DET	un
soldat	NOUN	soldat
ses	DET	son
rien	PRON	rien
ne	ADV	ne
Les	DET	le
,	PUNCT	,
voir	AUX	voir
emmène	VERB	emmener
traits	NOUN	trait
que	SCONJ	que
Rabelais	PROPN	Rabelais
pièces	NOUN	pièce
Debout	NOUN	debout
«	PUNCT	«
camp	NOUN	camp
d'	ADP	de
en	PRON	en
Pour	ADP	pour
au	ADP	au
cerfs	NOUN	cerf
de	ADP	de
humiliés	VERB	humilier
doch	X	doch
.	PUNCT	.
occupation	NOUN	occupation
Mon	DET	mon
que	PRON	que
C'	PRON	ce
l'	DET	le
abondance	NOUN	abondance
.	PUNCT	.
toujours	ADV	toujours
foutre	VERB	foutre
ficelle	NOUN	ficelle
c'	PRON	ce
flotter	VERB	flotter
après	ADP	après
,	PUNCT	,
en	PRON	en
enseignais	VERB	enseigner
des	ADP	de
nuit	NOUN	nuit
tué	VERB	tuer
.	PUNCT	.
Henri	PROPN	Henri
n'	ADV	n'
à	ADP	à
Ilse	PROPN	Ilse
suisse	ADJ	suisse
mon	DET	mon
,	PUNCT	,
m'	PRON	me
était	VERB	être
qui	PRON	qui
.	PUNCT	.
détenus	NOUN	détenu
:	PUNCT	:
déporté	VERB	déporter
contes	NOUN	conte
fournit	VERB	fournir
si	ADV	si
,	PUNCT	,
blanches	ADJ	blanc
Estienne	PROPN	Estienne
m'	PRON	me
il	PRON	il
imagination	NOUN	imagination
ainsi	ADV	ainsi
.	PUNCT	.
.	PUNCT	.
vieil	ADJ	vieux
les	DET	le
pendant	ADP	pendant
Ambroise	PROPN	Ambroise
des	ADP	de
partait	VERB	partir
dû	VERB	devoir
.	PUNCT	.
au	ADP	au
esprit	NOUN	esprit
celles	PRON	celui
des	DET	un
avec	ADP	avec
suivions	VERB	suivre
il	PRON	il
:	PUNCT	:
monsieur	NOUN	Monsieur
me	PRON	me
dans	ADP	dans
regarda	VERB	regarder
les	DET	le
nous	PRON	nous
pour	ADP	pour
humaine	ADJ	humain
puisant	VERB	puiser
--	PUNCT	--
vingt	NUM	vingt
les	DET	le
lui	PRON	lui
eut	VERB	avoir
pu	VERB	pouvoir
et	CCONJ	et
dit	VERB	dire
.	PUNCT	.
chance	NOUN	chance
et	CCONJ	et
formes	NOUN	forme
mon	DET	mon
ne	ADV	ne
en	ADP	en
,	PUNCT	,
ne	ADV	ne
au	ADP	au
tous	ADJ	tout
.	PUNCT	.
toutes	ADJ	tout
quelqu'	DET	quelque
de	ADP	de
gueulai	VERB	gueuler
les	DET	le
il	PRON	il
est	VERB	être
qui	PRON	qui
un	DET	un
Je	PRON	je
cette	DET	ce
Réfléchis	VERB	réfléchir
pour	ADP	pour
corps	NOUN	corps
venaient	VERB	venir
oncle	NOUN	oncle
mon	DET	mon
détails	NOUN	détail
de	ADP	de
pièces	NOUN	pièce
nous	PRON	nous
pas	ADV	pas
de	ADP	de
suffira	VERB	suffire
expliqua	VERB	expliquer
était	AUX	être
.	PUNCT	.
donner	VERB	donner
matériaux	NOUN	matériau
idée	NOUN	idée
l'	DET	le
tête	NOUN	tête
Ambroise	PROPN	Ambroise
avait	AUX	avoir
,	PUNCT	,
fournirent	VERB	fournir
parmi	ADP	parmi
l'	DET	le
volant	NOUN	volant
bien	ADV	bien
trouvé	VERB	trouver
désespérer	VERB	désespérer
mort	NOUN	mort
oncle	NOUN	oncle
sert	VERB	servir
toujours	ADV	toujours
un	DET	un
couleurs	NOUN	couleur
sûr	ADJ	sûr
des	DET	un
et	CCONJ	et
achetaient	VERB	acheter
parfaite	ADJ	parfait
aider	VERB	aider
Allemands	NOUN	allemand
de	ADP	de
essayé	VERB	essayer
la	DET	le
les	DET	le
.	PUNCT	.
force	NOUN	force
,	PUNCT	,
pas	ADV	pas
équipe	NOUN	équipe
Au	ADP	au
que	PRON	que
faire	VERB	faire
oui	ADV	oui
peau	NOUN	peau
mon	DET	mon
ils	PRON	il
C'	PRON	ce
un	DET	un
garderai	VERB	garder
sentaient	VERB	sentir
--	PUNCT	--
assez	ADV	assez
oncle	NOUN	oncle
.	PUNCT	.
oncle	NOUN	oncle
crois	VERB	croire
Goethe	PROPN	Goethe
espoir	NOUN	espoir
puis	CCONJ	puis
s'	PRON	se
toute	ADJ	tout
.	PUNCT	.
à	ADP	à
,	PUNCT	,
pas	ADV	pas
du	ADP	de
ainsi	ADV	ainsi
les	DET	le
avait	AUX	avoir
lui	PRON	lui
Clos	PROPN	Clos
n'	ADV	n'
d'	ADP	de
l'	DET	le
.	PUNCT	.
peu	ADV	peu
palpitaient	VERB	palpiter
qu'	PRON	qu'
si	ADV	si
cette	DET	ce
entendu	VERB	entendre
.	PUNCT	.
,	PUNCT	,
vient	VERB	venir
que	PRON	que
assembler	VERB	assembler
qu'	SCONJ	que
ennemie	NOUN	ennemi
rien	PRON	rien
beaux	ADJ	beal
cents	NUM	cent
Fleury	PROPN	Fleury
ça	PRON	cela
il	PRON	il
m'	PRON	me
avaient	VERB	avoir
les	DET	le
faisait	AUX	faire
Vous	PRON	vous
surtout	ADV	surtout
sa	DET	son
il	PRON	il
.	PUNCT	.
des	ADP	de
.	PUNCT	.
bout	NOUN	bout
d'	ADP	de
et	CCONJ	et
camp	NOUN	camp
délivrance	NOUN	délivrance
fées	NOUN	fée
de	ADP	de
.	PUNCT	.
des	DET	un
Toute	ADJ	tout
de	ADP	de
an	NOUN	an
étaient	AUX	être
l'	PRON	l'
leur	DET	leur
au	ADP	au
.	PUNCT	.
derrière	ADP	derrière
avoir	VERB	avoir
ses	DET	son
de	ADP	de
fameuse	ADJ	fameux
n'	ADV	n'
sa	DET	son
autrement	ADV	autrement
honte	NOUN	honte
pour	ADP	pour
demander	VERB	demander
attendaient	VERB	attendre
,	PUNCT	,
femmes	NOUN	femme
Ambroise	PROPN	Ambroise
.	PUNCT	.
dans	ADP	dans
qui	PRON	qui
autrement	ADV	autrement
dit	VERB	dire
défense	NOUN	défense
idée	NOUN	idée
était	AUX	être
à	ADP	à
M.	NOUN	m.
admirer	VERB	admirer
région	NOUN	région
,	PUNCT	,
la	DET	le
voiles	NOUN	voile
et	CCONJ	et
langue	NOUN	langue
quoi	PRON	quoi
leurs	DET	leur
cette	DET	ce
ils	PRON	il
tripes	NOUN	tripe
un	DET	un
entre	ADP	entre
et	CCONJ	et
de	ADP	de
avait	AUX	avoir
passé	VERB	passer
plus	ADV	plus
guidant	VERB	guider
Il	PRON	il
une	DET	un
roulai	VERB	rouler
fabriquer	VERB	fabriquer
humaine	ADJ	humain
d'	ADP	de
même	ADV	même
Elle	PRON	lui
fixement	ADV	fixement
en	PRON	en
savait	VERB	savoir
le	DET	le
était	AUX	être
cette	DET	ce
,	PUNCT	,
assembler	VERB	assembler
Duprat	PROPN	Duprat
au-dessus	ADV	au-dessus
avons	AUX	avoir
aurait	AUX	avoir
s'	PRON	se
cette	DET	ce
donc	ADV	donc
des	DET	un
Ambroise	PROPN	Ambroise
-	NOUN	-
indomptable	NOUN	indomptable
.	PUNCT	.
larmes	NOUN	larme
de	ADP	de
de	ADP	de
les	DET	le
Moulin	PROPN	Moulin
tatouages	NOUN	tatouage
,	PUNCT	,
volant	NOUN	volant
un	DET	un
nez	NOUN	nez
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
,	PUNCT	,
la	DET	le
les	PRON	le
gaies	ADJ	gai
de	ADP	de
évadé	VERB	évader
fois	NOUN	fois
elle	PRON	lui
avait	AUX	avoir
nous	PRON	nous
dit	VERB	dire
cet	DET	ce
cerfs	NOUN	cerf
,	PUNCT	,
crématoires	ADJ	crématoire
...	PUNCT	...
des	ADP	de
ce	PRON	ce
vous	PRON	vous
Eh	INTJ	Eh
,	PUNCT	,
un	DET	un
C'	PRON	ce
»	PUNCT	»
toujours	ADV	toujours
,	PUNCT	,
mon	DET	mon
commerce	NOUN	commerce
est	VERB	être
qui	PRON	qui
son	DET	son
vrai	ADJ	vrai
.	PUNCT	.
cravache	NOUN	cravache
de	ADP	de
d'	ADP	de
comme	ADP	comme
façons	NOUN	façon
évidemment	ADV	évidemment
lui	PRON	lui
un	PRON	un
mal	ADV	mal
,	PUNCT	,
il	PRON	il
les	PRON	le
ne	ADV	ne
camp	NOUN	camp
de	ADP	de
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
avoir	AUX	avoir
à	ADP	à
qui	PRON	qui
le	DET	le
put	VERB	pouvoir
M.	NOUN	m.
des	DET	un
décrit	VERB	décrire
Il	PRON	il
homme	NOUN	homme
oncle	NOUN	oncle
nos	DET	notre
une	DET	un
qui	PRON	qui
,	PUNCT	,
d'	ADP	de
étaient	AUX	être
toucha	VERB	toucher
,	PUNCT	,
des	ADP	de
que	PRON	que
le	PRON	le
ou	CCONJ	ou
les	DET	le
Non	ADV	non
viendra	VERB	venir
elle	PRON	lui
ne	ADV	ne
désespérer	VERB	désespérer
du	ADP	de
des	ADP	de
Elle	PRON	lui
sujets	NOUN	sujet
votre	DET	votre
consistait	VERB	consister
,	PUNCT	,
gardienne	NOUN	gardien
avait	AUX	avoir
je	PRON	je
arrangerais	VERB	arranger
travail	NOUN	travail
éloigna	VERB	éloigner
et	CCONJ	et
enfants	NOUN	enfant
,	PUNCT	,
cerfs	NOUN	cerf
gaies	ADJ	gai
commandant	NOUN	commandant
ont	AUX	avoir
un	PRON	un
assemblés	VERB	assembler
œuvres	NOUN	œuvre
leurs	DET	leur
proclamer	VERB	proclamer
d'	ADP	de
détenu	NOUN	détenu
Fleury	PROPN	Fleury
,	PUNCT	,
-	NOUN	-
.	PUNCT	.
parole	NOUN	parole
que	SCONJ	que
Ça	PRON	cela
eut	VERB	avoir
de	ADP	de
encore	ADV	encore
vers	ADP	vers
formes	NOUN	forme
leurs	DET	leur
oncle	NOUN	oncle
chance	NOUN	chance
connaissance	NOUN	connaissance
bizarrement	ADV	bizarrement
des	ADP	de
nazis	NOUN	nazi
Terrier	PROPN	Terrier
mettre	VERB	mettre
mes	DET	mon
contes	NOUN	conte
du	ADP	de
d'	ADP	de
ordonna	VERB	ordonner
--	PUNCT	--
et	CCONJ	et
ai	AUX	avoir
.	PUNCT	.
m'	PRON	me
tourné	VERB	tourner
Parfois	ADV	parfois
ma	DET	mon
brave	ADJ	brave
le	DET	le
n'	ADV	n'
rien	PRON	rien
et	CCONJ	et
fait	VERB	faire
voix	NOUN	voix
.	PUNCT	.
ont	AUX	avoir
nouveau	ADJ	nouveau
représentaient	VERB	représenter
faire	AUX	faire
est	AUX	être
«	PUNCT	«
sont	AUX	être
cela	PRON	cela
ne	ADV	ne
et	CCONJ	et
est	AUX	être
y	PRON	y
moi	PRON	moi
Le	DET	le
une	DET	un
tombés	VERB	tomber
dans	ADP	dans
est	AUX	être
dans	ADP	dans
ailes	NOUN	aile
aveu	NOUN	aveu
presque	ADV	presque
ne	ADV	ne
Londres	PROPN	Londres
à	ADP	à
si	ADV	si
je	PRON	je
Il	PRON	il
celui	PRON	celui
.	PUNCT	.
Et	CCONJ	et
et	CCONJ	et
si	ADV	si
Il	PRON	il
finit	VERB	finir
toujours	ADV	toujours
a	AUX	avoir
habitude	NOUN	habitude
parlait	VERB	parler
,	PUNCT	,
...	PUNCT	...
y	PRON	y
resurgir	VERB	resurgir
ai	AUX	avoir
rassurant	ADJ	rassurant
avoir	VERB	avoir
si	SCONJ	si
l'	PRON	l'
est	VERB	être
a	VERB	avoir
faut	VERB	falloir
Je	PRON	je
nous	PRON	nous
tu	PRON	tu
.	PUNCT	.
Tu	PRON	tu
moi	PRON	moi
en	ADP	en
il	PRON	il
qui	PRON	qui
.	PUNCT	.
pas	ADV	pas
mot	NOUN	mot
encore	ADV	encore
prend	VERB	prendre
par	ADP	par
la	DET	le
la	DET	le
lève	VERB	lever
est	AUX	être
t'	PRON	te
plaquette	NOUN	plaquette
les	DET	le
--	PUNCT	--
Jean-Jacques	PROPN	Jean-Jacques
voler	VERB	voler
moi	PRON	moi
yeux	NOUN	oeil
tant	ADV	tant
--	PUNCT	--
dissimuler	VERB	dissimuler
confiance	NOUN	confiance
est	AUX	être
.	PUNCT	.
qu'	SCONJ	que
ce	DET	ce
?	PUNCT	?
fait	VERB	faire
à	ADP	à
.	PUNCT	.
Je	PRON	je
venu	VERB	venir
cela	PRON	cela
arrive	VERB	arrive
-moi	PRON	moi
rends	VERB	rendre
pour	ADP	pour
jamais	ADV	jamais
Tu	PRON	tu
monde	NOUN	monde
pour	ADP	pour
Je	PRON	je
Portugal	PROPN	Portugal
Ils	PRON	il
chaque	DET	chaque
ou	CCONJ	ou
.	PUNCT	.
Il	PRON	il
tête	NOUN	tête
niée	VERB	nier
,	PUNCT	,
quittes	VERB	quitter
sur	ADP	sur
,	PUNCT	,
trace	NOUN	trace
nous	PRON	nous
se	PRON	se
as	AUX	avoir
«	PUNCT	«
,	PUNCT	,
relève	NOUN	relève
pour	ADP	pour
c'	PRON	ce
,	PUNCT	,
Quichotte	PROPN	Quichotte
la	DET	le
qu'	PRON	qu'
inhumaine	ADJ	inhumain
usure	NOUN	usure
.	PUNCT	.
...	PUNCT	...
jamais	ADV	jamais
qui	PRON	qui
Un	DET	un
me	PRON	me
?	PUNCT	?
--	PUNCT	--
et	CCONJ	et
n'	ADV	n'
une	DET	un
est	AUX	être
d'	ADP	de
en	ADP	en
camp	NOUN	camp
mémoire	NOUN	mémoire
brusquement	ADV	brusquement
abord	NOUN	abord
Allemands	NOUN	allemand
être	ADV	être
ai	AUX	avoir
réassembler	VERB	réassembler
Je	PRON	je
la	PRON	le
devrais	VERB	devoir
ce	PRON	ce
une	DET	un
le	DET	le
tut	VERB	taire
connu	VERB	connaître
Jombey	PROPN	Jombey
l'	DET	le
ça	PRON	cela
,	PUNCT	,
d'	ADP	de
sa	DET	son
Tu	PRON	tu
,	PUNCT	,
.	PUNCT	.
humain	NOUN	humain
,	PUNCT	,
se	PRON	se
.	PUNCT	.
se	PRON	se
ont	AUX	avoir
,	PUNCT	,
.	PUNCT	.
Sa	DET	son
te	PRON	te
mais	CCONJ	mais
,	PUNCT	,
la	DET	le
penses	VERB	penser
donnes	VERB	donner
?	PUNCT	?
devait	VERB	devoir
comme	SCONJ	comme
comprenions	VERB	comprendre
fois	NOUN	fois
atlas	NOUN	atlas
,	PUNCT	,
semaine	NOUN	semaine
a	AUX	avoir
rassures	VERB	rassurer
pour	ADP	pour
C'	PRON	ce
--	PUNCT	--
que	PRON	que
--	PUNCT	--
,	PUNCT	,
y	PRON	y
.	PUNCT	.
abord	NOUN	abord
bêtises	NOUN	bêtise
à	ADP	à
sous	ADP	sous
.	PUNCT	.
fais	VERB	faire
peuples	NOUN	peuple
honte	NOUN	honte
voilà	VERB	voilà
diplomate	NOUN	diplomate
un	DET	un
,	PUNCT	,
ne	ADV	ne
que	SCONJ	que
voyait	VERB	voir
-	PRON	-
même	ADV	même
oui	ADV	oui
Tu	PRON	tu
traverse	VERB	traverse
à	ADP	à
ensuite	ADV	ensuite
je	PRON	je
aurais	VERB	avoir
m'	PRON	me
apporté	VERB	apporter
vie	NOUN	vie
d'	ADP	de
avait	AUX	avoir
puis	VERB	pouvoir
nazisme	NOUN	nazisme
me	PRON	me
ne	ADV	ne
elle	PRON	lui
--	PUNCT	--
»	PUNCT	»
tu	PRON	tu
cour	NOUN	cour
.	PUNCT	.
des	DET	un
monstruosité	NOUN	monstruosité
les	DET	le
l'	DET	le
cliché	NOUN	cliché
pourtant	ADV	pourtant
en	ADP	en
A	ADP	à
état	NOUN	état
pas	ADV	pas
Ludo	PROPN	Ludo
était	AUX	être
au	ADP	au
,	PUNCT	,
bien	ADV	bien
sur	ADP	sur
vingtaine	NOUN	vingtaine
Auschwitz	PROPN	Auschwitz
chênes	NOUN	chêne
par	ADP	par
ça	PRON	cela
une	DET	un
au	ADP	au
mouches	NOUN	mouche
--	PUNCT	--
cachée	VERB	cacher
l'	DET	le
et	CCONJ	et
une	DET	un
alla	VERB	aller
Qui	PRON	qui
était	AUX	être
m'	PRON	me
autour	ADV	autour
,	PUNCT	,
pas	ADV	pas
accent	NOUN	accent
«	PUNCT	«
et	CCONJ	et
M.	NOUN	m.
faut	VERB	falloir
il	PRON	il
doigt	NOUN	doigt
dû	VERB	devoir
signe	NOUN	signe
faire	VERB	faire
,	PUNCT	,
Nous	PRON	nous
Lila	PROPN	Lila
aucun	DET	aucun
célèbre	ADJ	célèbre
sauver	VERB	sauver
ma	DET	mon
bien	ADV	bien
Tu	PRON	tu
mouche	NOUN	mouche
ça	PRON	cela
fond	NOUN	fond
poèmes	NOUN	poème
Ils	PRON	il
homme	NOUN	homme
dû	VERB	devoir
prends	VERB	prendre
venir	VERB	venir
dans	ADP	dans
S'	SCONJ	s'
,	PUNCT	,
enfui	VERB	enfuir
réussis	VERB	réussir
dans	ADP	dans
un	DET	un
province	NOUN	province
réfugier	VERB	réfugier
forêts	NOUN	forêt
présent	NOUN	présent
d'	DET	d'
la	DET	le
les	DET	le
camouflée	VERB	camoufler
avec	ADP	avec
de	ADP	de
dans	ADP	dans
Peut	ADV	peut
,	PUNCT	,
le	DET	le
de	DET	de
.	PUNCT	.
,	PUNCT	,
clandestine	ADJ	clandestin
»	PUNCT	»
XLIV	NUM	XLIV
l'	PRON	l'
patron	NOUN	patron
car	CCONJ	car
,	PUNCT	,
nous	PRON	nous
trois	NUM	trois
carte	NOUN	carte
.	PUNCT	.
.	PUNCT	.
tout	PRON	tout
cerfs	NOUN	cerf
quelque	DET	quelque
eux	PRON	lui
massacres	NOUN	massacre
était	AUX	être
doit	VERB	devoir
,	PUNCT	,
prévenue	VERB	prévenir
s'	PRON	se
Il	PRON	il
toujours	ADV	toujours
mon	DET	mon
six	NUM	six
.	PUNCT	.
peloton	NOUN	peloton
,	PUNCT	,
j'	PRON	je
un	DET	un
change	NOUN	change
la	DET	le
cerfs	NOUN	cerf
penché	VERB	pencher
Les	DET	le
délibérément	ADV	délibérément
Terrier	PROPN	Terrier
Ce	PRON	ce
Allemagne	PROPN	Allemagne
réaliste	NOUN	réaliste
le	DET	le
Pologne	PROPN	Pologne
une	DET	un
des	DET	un
la	DET	le
me	PRON	me
-il	PRON	il
.	PUNCT	.
-	NOUN	-
règlement	NOUN	règlement
de	ADP	de
demeure	VERB	demeure
Oswiecim	PROPN	Oswiecim
se	PRON	se
bien	ADV	bien
voudrais	VERB	vouloir
...	PUNCT	...
au	ADP	au
de	ADP	de
une	DET	un
.	PUNCT	.
Il	PRON	il
humain	ADJ	humain
-	NOUN	-
...	PUNCT	...
à	ADP	à
.	PUNCT	.
au	ADP	au
Il	PRON	il
m'	PRON	me
français	ADJ	français
devenir	VERB	devenir
transféré	VERB	transférer
peux	VERB	pouvoir
un	DET	un
Heureusement	ADV	heureusement
Estoril	PROPN	Estoril
volants	NOUN	volant
et	CCONJ	et
Terrier	PROPN	Terrier
coup	NOUN	coup
qui	PRON	qui
plus	ADV	plus
un	DET	un
mains	NOUN	main
communistes	ADJ	communiste
nerveuse	ADJ	nerveux
il	PRON	il
leurs	DET	leur
voix	NOUN	voix
si	SCONJ	si
me	PRON	me
!	PUNCT	!
,	PUNCT	,
Si	SCONJ	si
A	ADP	à
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
a	VERB	avoir
faire	VERB	faire
,	PUNCT	,
?	PUNCT	?
fois	NOUN	fois
--	PUNCT	--
familier	ADJ	familier
ce	PRON	ce
fait	VERB	faire
,	PUNCT	,
allemand	ADJ	allemand
enfoui	VERB	enfouir
de	DET	de
à	ADP	à
qui	PRON	qui
Nous	PRON	nous
chiffrer	VERB	chiffrer
faire	VERB	faire
mal	NOUN	mal
Un	DET	un
Tu	PRON	tu
chez	ADP	chez
Je	PRON	je
torturé	VERB	torturer
Allemands	NOUN	allemand
,	PUNCT	,
en	ADP	en
parents	NOUN	parent
et	CCONJ	et
parles	VERB	parler
municipale	ADJ	municipal
apparence	NOUN	apparence
dans	ADP	dans
un	DET	un
dans	ADP	dans
ici	ADV	ici
tu	PRON	tu
veux	VERB	vouloir
les	PRON	le
Oswiecim	PROPN	Oswiecim
aspect	NOUN	aspect
otages	NOUN	otage
verra	VERB	voir
Ce	PRON	ce
Algaro	PROPN	Algaro
pouvait	VERB	pouvoir
en	PRON	en
hideux	ADJ	hideux
alors	ADV	alors
?	PUNCT	?
pas	ADV	pas
,	PUNCT	,
pas	ADV	pas
tu	PRON	tu
sont	AUX	être
les	DET	le
,	PUNCT	,
raison	NOUN	raison
après-guerre	NOUN	après-guerre
,	PUNCT	,
espoir	NOUN	espoir
dragons	NOUN	dragon
as	VERB	avoir
empressa	VERB	empresser
est	AUX	être
hauteur	NOUN	hauteur
,	PUNCT	,
eux	PRON	lui
de	ADP	de
répétait	VERB	répéter
les	DET	le
devienne	VERB	devenir
mais	CCONJ	mais
depuis	ADP	depuis
Il	PRON	il
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
de	ADP	de
ne	ADV	ne
!	PUNCT	!
je	PRON	je
millions	NOUN	million
,	PUNCT	,
juste	ADV	juste
,	PUNCT	,
...	PUNCT	...
On	PRON	on
vous	PRON	vous
Les	DET	le
le	PRON	le
.	PUNCT	.
et	CCONJ	et
de	ADP	de
Ambroise	PROPN	Ambroise
.	PUNCT	.
de	ADP	de
Au	ADP	au
lorsqu'	SCONJ	lorsque
ne	ADV	ne
n'	ADV	n'
soit	VERB	être
propice	ADJ	propice
tiens	VERB	tenir
,	PUNCT	,
.	PUNCT	.
?	PUNCT	?
.	PUNCT	.
nous	PRON	nous
bibliothèque	NOUN	bibliothèque
tout	ADJ	tout
Rousseau	PROPN	Rousseau
sûr	ADJ	sûr
--	PUNCT	--
--	PUNCT	--
vie	NOUN	vie
de	ADP	de
compagnie	NOUN	compagnie
.	PUNCT	.
volants	NOUN	volant
en	ADP	en
plus	ADV	plus
non	ADV	non
haine	NOUN	haine
...	PUNCT	...
arrive	VERB	arrive
compris	VERB	comprendre
.	PUNCT	.
.	PUNCT	.
débuts	NOUN	début
J'	PRON	je
.	PUNCT	.
,	PUNCT	,
un	DET	un
.	PUNCT	.
à	ADP	à
toute	DET	tout
as	AUX	avoir
allume	VERB	allume
d'	ADP	de
lièges	NOUN	liège
qui	PRON	qui
les	DET	le
,	PUNCT	,
volants	NOUN	volant
non	ADV	non
arrachées	VERB	arracher
nombre	NOUN	nombre
,	PUNCT	,
--	PUNCT	--
centaines	NOUN	centaine
Où	ADV	où
.	PUNCT	.
:	PUNCT	:
La	DET	le
--	PUNCT	--
Je	PRON	je
commandé	VERB	commander
faut	VERB	falloir
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
le	PRON	le
vois	VERB	voir
vrai	ADJ	vrai
que	PRON	que
fallait	VERB	falloir
--	PUNCT	--
de	ADP	de
les	DET	le
le	DET	le
en	ADP	en
,	PUNCT	,
...	PUNCT	...
très	ADV	très
mêmes	PRON	même
rapprocher	VERB	rapprocher
un	DET	un
je	PRON	je
d'	ADP	de
,	PUNCT	,
invincible	ADJ	invincible
il	PRON	il
Pas	ADV	pas
sais	VERB	savoir
pas	ADV	pas
habitude	NOUN	habitude
tous	ADJ	tout
sous	ADP	sous
de	ADP	de
me	PRON	me
