philosophie	NOUN	philosophie
leur	PRON	leur
d'	ADP	de
arraché	VERB	arracher
d'	ADP	de
en	ADP	en
toujours	ADV	toujours
Olhado	PROPN	Olhado
à	ADP	à
l'	DET	le
jamais	ADV	jamais
ils	PRON	il
qui	PRON	qui
avec	ADP	avec
réseaux	NOUN	réseau
a	VERB	avoir
un	DET	un
.	PUNCT	.
se	PRON	se
.	PUNCT	.
fous	ADJ	fou
le	DET	le
de	ADP	de
pour	ADP	pour
de	ADP	de
était	AUX	être
.	PUNCT	.
parce	SCONJ	parce
la	DET	le
de	ADP	de
membres	NOUN	membre
.	PUNCT	.
le	DET	le
noire	ADJ	noir
travailler	VERB	travailler
Les	DET	le
s'	PRON	se
belle	ADJ	bel
‘	PUNCT	‘
peut	VERB	pouvoir
.	PUNCT	.
voulais	VERB	vouloir
ordinaire	ADJ	ordinaire
à	ADP	à
,	PUNCT	,
Nimbo	PROPN	Nimbo
de	ADP	de
.	PUNCT	.
parvenus	VERB	parvenir
,	PUNCT	,
Qu'	PRON	qu'
unique	ADJ	unique
toutes	ADJ	tout
,	PUNCT	,
Et	CCONJ	et
télé	NOUN	télé
'	PUNCT	'
,	PUNCT	,
-il	PRON	il
il	PRON	il
curieuse	ADJ	curieux
son	DET	son
.	PUNCT	.
‘	PUNCT	‘
pas	ADV	pas
qui	PRON	qui
histoires	NOUN	histoire
qu'	SCONJ	que
autres	PRON	autre
et	CCONJ	et
aussi	ADV	aussi
de	ADP	de
dit	VERB	dire
sans	ADP	sans
être	AUX	être
se	PRON	se
les	DET	le
illumination	NOUN	illumination
y	PRON	y
invitée	VERB	inviter
émeutiers	NOUN	émeutier
la	DET	le
un	DET	un
attention	NOUN	attention
ne	ADV	ne
Ender	PROPN	Ender
donna	VERB	donner
alors	ADV	alors
.	PUNCT	.
Ce	DET	ce
Jaqueline	PROPN	Jaqueline
télé	NOUN	télé
,	PUNCT	,
famille	NOUN	famille
l'	DET	le
ce	DET	ce
à	ADP	à
.	PUNCT	.
Il	PRON	il
n'	ADV	n'
à	ADP	à
leurs	DET	leur
qu'	SCONJ	que
de	ADP	de
mère	NOUN	mère
qui	PRON	qui
avec	ADP	avec
étaient	AUX	être
y	PRON	y
plonger	VERB	plonger
regarder	VERB	regarder
généreux	ADJ	généreux
Elle	PRON	lui
ponctuées	VERB	ponctuer
manque	VERB	manque
.	PUNCT	.
la	DET	le
manière	NOUN	manière
'	PUNCT	'
La	DET	le
sa	DET	son
ont	AUX	avoir
interposés	VERB	interposer
Ender	PROPN	Ender
Il	PRON	il
?	PUNCT	?
il	PRON	il
d'	ADP	de
,	PUNCT	,
avant	ADP	avant
à	ADP	à
visite	NOUN	visite
deux	NUM	deux
avons	AUX	avoir
a	VERB	avoir
d'	ADP	de
vrai	ADJ	vrai
se	PRON	se
Valentine	PROPN	Valentine
pas	NOUN	pas
personne	NOUN	personne
Les	DET	le
tout	ADV	tout
quatre-vingt-dix-neuf	PRON	quatre-vingt-dix-neuf
.	PUNCT	.
comme	ADP	comme
chaleur	NOUN	chaleur
,	PUNCT	,
tentant	VERB	tenter
.	PUNCT	.
.	PUNCT	.
plus	ADV	plus
veut	VERB	vouloir
me	PRON	me
Je	PRON	je
dit	VERB	dire
le	DET	le
vous	PRON	vous
enfants	NOUN	enfant
l'	DET	le
—	PUNCT	—
vous	PRON	vous
comprend	VERB	comprendre
difficile	ADJ	difficile
sur	ADP	sur
suis	VERB	suivre
Et	CCONJ	et
sans	ADP	sans
—	PUNCT	—
ça	PRON	cela
êtes	AUX	être
mes	DET	mon
dit	VERB	dire
,	PUNCT	,
J'	PRON	je
Presque	ADV	presque
Mais	CCONJ	mais
sa	DET	son
ai	VERB	avoir
tellement	ADV	tellement
est	AUX	être
pourrait	VERB	pouvoir
d'	DET	d'
.	PUNCT	.
—	PUNCT	—
ai	AUX	avoir
—	PUNCT	—
cherché	VERB	chercher
ai	VERB	avoir
Je	PRON	je
c'	PRON	ce
les	DET	le
n'	ADV	n'
les	DET	le
.	PUNCT	.
l'	DET	le
nuit	NOUN	nuit
—	PUNCT	—
Tous	ADJ	tout
pas	ADV	pas
gentil	ADJ	gentil
à	ADP	à
Maintenant	ADV	maintenant
la	DET	le
à	ADP	à
moi	PRON	moi
,	PUNCT	,
opinions	NOUN	opinion
votre	DET	votre
l'	DET	le
j'	PRON	je
nôtre	NOUN	nôtre
mes	DET	mon
les	PRON	le
Il	PRON	il
revoir	VERB	revoir
quelques	DET	quelque
vous	PRON	vous
en	PRON	en
puisse	VERB	pouvoir
.	PUNCT	.
à	ADP	à
monde	NOUN	monde
moment	NOUN	moment
comment	ADV	comment
participe	NOUN	participe
.	PUNCT	.
Olhado	PROPN	Olhado
dit	VERB	dire
avait	AUX	avoir
aussi	ADV	aussi
Evidemment	ADV	evidemment
on	PRON	on
de	ADP	de
yeux	NOUN	oeil
à	ADP	à
humain	ADJ	humain
le	DET	le
que	SCONJ	que
pas	ADV	pas
voir	VERB	voir
ai	VERB	avoir
descolada	NOUN	descolada
qui	PRON	qui
et	CCONJ	et
le	DET	le
suicidaires	ADJ	suicidaire
fasse	AUX	faire
appelle	VERB	appeler
Ou	CCONJ	ou
embrassé	VERB	embrasser
.	PUNCT	.
?	PUNCT	?
jamais	ADV	jamais
,	PUNCT	,
,	PUNCT	,
tout	ADJ	tout
dans	ADP	dans
que	SCONJ	que
je	PRON	je
Andrew	PROPN	Andrew
le	DET	le
portés	VERB	porter
première	ADJ	premier
la	DET	le
.	PUNCT	.
au	ADP	au
la	DET	le
gens	NOUN	gens
venue	VERB	venir
plaisanterie	NOUN	plaisanterie
merci	NOUN	merci
A	ADP	à
s'	SCONJ	s'
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
dit	VERB	dire
regarde	VERB	regarde
informations	NOUN	information
,	PUNCT	,
intellectuelles	ADJ	intellectuel
de	ADP	de
-là	NOUN	-là
,	PUNCT	,
et	CCONJ	et
est	AUX	être
,	PUNCT	,
mari	NOUN	mari
avoir	AUX	avoir
dit	VERB	dire
comprendre	VERB	comprendre
imaginer	VERB	imaginer
,	PUNCT	,
temps	NOUN	temps
ai	VERB	avoir
.	PUNCT	.
fois	NOUN	fois
l'	DET	le
en	ADP	en
ai	AUX	avoir
.	PUNCT	.
mon	DET	mon
d'	ADP	de
Valentine	PROPN	Valentine
Pour	ADP	pour
—	PUNCT	—
exact	ADJ	exact
là	ADV	là
dans	ADP	dans
devrais	VERB	devoir
,	PUNCT	,
de	ADP	de
vous	PRON	vous
sauver	VERB	sauver
m'	PRON	me
Vous	PRON	vous
de	ADP	de
,	PUNCT	,
montée	NOUN	montée
dépend	VERB	dépendre
papa	NOUN	papa
disparu	VERB	disparaître
Celui	PRON	celui
Et	CCONJ	et
ce	DET	ce
?	PUNCT	?
dont	PRON	dont
on	PRON	on
jamais	ADV	jamais
,	PUNCT	,
Ce	PRON	ce
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
j'	PRON	je
comme	ADP	comme
voudrez	VERB	vouloir
ajouta	VERB	ajouter
je	PRON	je
ne	ADV	ne
mes	DET	mon
pas	ADV	pas
suis	AUX	être
?	PUNCT	?
à	ADP	à
des	DET	un
Andrew	PROPN	Andrew
toujours	ADV	toujours
laisserait	VERB	laisser
—	PUNCT	—
,	PUNCT	,
dit	VERB	dire
fragiles	ADJ	fragile
carrière	NOUN	carrière
Demandez	VERB	demander
.	PUNCT	.
Andrew	PROPN	Andrew
mal	NOUN	mal
Oui	ADV	oui
vous	PRON	vous
consulter	VERB	consulter
vous	PRON	vous
est	VERB	être
dire	VERB	dire
—	PUNCT	—
.	PUNCT	.
la	DET	le
,	PUNCT	,
type	NOUN	type
elle	PRON	lui
sincère	ADJ	sincère
depuis	ADP	depuis
—	PUNCT	—
a	AUX	avoir
.	PUNCT	.
temps	NOUN	temps
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
:	PUNCT	:
.	PUNCT	.
veux	VERB	vouloir
Lauro	PROPN	Lauro
voir	VERB	voir
parler	VERB	parler
ont	AUX	avoir
Du	ADP	de
riant	VERB	rire
.	PUNCT	.
Je	PRON	je
en	ADP	en
assez	ADV	assez
préférez	VERB	préférer
me	PRON	me
faire	VERB	faire
—	PUNCT	—
Ce	PRON	ce
des	ADP	de
qu'	SCONJ	que
entretien	NOUN	entretien
—	PUNCT	—
devenu	VERB	devenir
sur	ADP	sur
Une	DET	un
avenir	NOUN	avenir
.	PUNCT	.
découvrir	VERB	découvrir
le	DET	le
trouvé	VERB	trouver
le	DET	le
donne	VERB	donne
pourquoi	ADV	pourquoi
Ce	PRON	ce
le	PRON	le
de	ADP	de
porte	VERB	porte
le	DET	le
Et	CCONJ	et
prise	NOUN	prise
de	ADP	de
tête	NOUN	tête
Suleimâo	PROPN	Suleimâo
la	DET	le
alors	ADV	alors
Sage	NOUN	sage
que	SCONJ	que
.	PUNCT	.
intéresser	VERB	intéresser
eux	PRON	lui
sans	ADP	sans
me	PRON	me
ce	PRON	ce
dire	VERB	dire
pas	ADV	pas
Et	CCONJ	et
à	ADP	à
.	PUNCT	.
les	DET	le
le	DET	le
.	PUNCT	.
.	PUNCT	.
associée	NOUN	associée
coup	NOUN	coup
.	PUNCT	.
moi	PRON	moi
Moi	PRON	moi
Les	DET	le
mes	DET	mon
—	PUNCT	—
Je	PRON	je
.	PUNCT	.
le	DET	le
votre	DET	votre
vous	PRON	vous
bouffée	NOUN	bouffée
le	DET	le
passé	ADJ	passer
—	PUNCT	—
ils	PRON	il
une	DET	un
de	ADP	de
?	PUNCT	?
cérémonies	NOUN	cérémonie
monstre	NOUN	monstre
.	PUNCT	.
gens	NOUN	gens
l'	DET	le
activités	NOUN	activité
apporté	VERB	apporter
famille	NOUN	famille
.	PUNCT	.
.	PUNCT	.
a	VERB	avoir
que	PRON	que
ce	PRON	ce
maintenant	ADV	maintenant
.	PUNCT	.
étais	AUX	être
arrivées	VERB	arriver
de	ADP	de
familiaux	ADJ	familial
certes	ADV	certes
sont	AUX	être
que	SCONJ	que
Je	PRON	je
jour	NOUN	jour
imagine	VERB	imagine
ordinateur	NOUN	ordinateur
ai	VERB	avoir
souvent	ADV	souvent
de	ADP	de
et	CCONJ	et
et	CCONJ	et
bri	NOUN	bri
mourir	VERB	mourir
pourquoi	ADV	pourquoi
J'	PRON	je
famille	NOUN	famille
juste	ADV	juste
d'	ADP	de
de	ADP	de
.	PUNCT	.
Vous	PRON	vous
,	PUNCT	,
C'	PRON	ce
six	NUM	six
tourné	VERB	tourner
des	ADP	de
—	PUNCT	—
était	AUX	être
holographiste	ADJ	holographist
depuis	ADP	depuis
tout	ADV	tout
Oh	INTJ	Oh
ça	PRON	cela
peut-être	ADV	peut-être
,	PUNCT	,
très	ADV	très
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
?	PUNCT	?
,	PUNCT	,
Au	ADP	au
êtes	AUX	être
.	PUNCT	.
de	ADP	de
Miro	PROPN	Miro
—	PUNCT	—
—	PUNCT	—
les	PRON	le
.	PUNCT	.
avoir	VERB	avoir
,	PUNCT	,
des	DET	un
Et	CCONJ	et
vois	VERB	voir
des	ADP	de
l'	DET	le
costumes	NOUN	costume
Ça	PRON	cela
mal	NOUN	mal
passé	NOUN	passé
.	PUNCT	.
dans	ADP	dans
,	PUNCT	,
reposée	VERB	reposer
Les	DET	le
s'	PRON	se
j'	PRON	je
des	DET	un
mais	CCONJ	mais
que	SCONJ	que
engagé	VERB	engager
.	PUNCT	.
j'	PRON	je
,	PUNCT	,
événements	NOUN	événement
n'	ADV	n'
,	PUNCT	,
mon	DET	mon
favoris	ADJ	favori
pas	ADV	pas
nom	NOUN	nom
-	NOUN	-
Il	PRON	il
,	PUNCT	,
fabrique	VERB	fabrique
yeux	NOUN	oeil
vous	PRON	vous
vôtre	PROPN	vôtre
querelles	NOUN	querelle
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
C'	PRON	ce
en	ADP	en
suis	AUX	être
?	PUNCT	?
particulière	ADJ	particulier
suis	AUX	être
je	PRON	je
.	PUNCT	.
En	ADP	en
réussie	ADJ	réussir
vous	PRON	vous
impression	NOUN	impression
avez	VERB	avoir
comme	ADP	comme
les	DET	le
affaires	NOUN	affaire
Mais	CCONJ	mais
je	PRON	je
vous	PRON	vous
vous	PRON	vous
Mais	CCONJ	mais
de	ADP	de
ai	VERB	avoir
était	AUX	être
enfants	NOUN	enfant
vous	PRON	vous
la	DET	le
,	PUNCT	,
avoir	VERB	avoir
.	PUNCT	.
très	ADV	très
Oui	ADV	oui
image	NOUN	image
est	AUX	être
Vous	PRON	vous
me	PRON	me
que	PRON	que
savoir	VERB	savoir
contraire	NOUN	contraire
être	NOUN	être
une	DET	un
très	ADV	très
,	PUNCT	,
»	PUNCT	»
une	DET	un
le	DET	le
ne	ADV	ne
un	DET	un
que	PRON	que
briquetiers	NOUN	briquetier
—	PUNCT	—
Quara	PROPN	Quara
.	PUNCT	.
du	ADP	de
—	PUNCT	—
espace	NOUN	espace
Et	CCONJ	et
.	PUNCT	.
familiales	ADJ	familial
fabriquer	VERB	fabriquer
les	DET	le
dire	VERB	dire
.	PUNCT	.
la	DET	le
passe	VERB	passer
provoque	VERB	provoque
la	DET	le
fragilité	NOUN	fragilité
comment	ADV	comment
m'	PRON	me
,	PUNCT	,
à	ADP	à
n'	ADV	n'
fabriquez	VERB	fabriquer
ce	PRON	ce
en	ADP	en
est	AUX	être
—	PUNCT	—
vois	VERB	voir
.	PUNCT	.
que	SCONJ	que
vous	PRON	vous
faut	VERB	falloir
a	VERB	avoir
ont	VERB	avoir
lieu	NOUN	lieu
,	PUNCT	,
prénom	NOUN	prénom
je	PRON	je
perfection	NOUN	perfection
remettront	VERB	remettre
à	ADP	à
que	SCONJ	que
choses	NOUN	chose
Toutes	ADJ	tout
de	ADP	de
sont	AUX	être
enregistrer	VERB	enregistrer
pour	ADP	pour
,	PUNCT	,
Ils	PRON	il
,	PUNCT	,
que	PRON	que
par	ADP	par
,	PUNCT	,
elle	PRON	lui
les	PRON	le
rappelle	VERB	rappeler
.	PUNCT	.
fait	NOUN	fait
pequeninos	NOUN	pequenino
briques	NOUN	brique
Andrew	PROPN	Andrew
en	ADP	en
centaines	NOUN	centaine
effectivement	ADV	effectivement
épuise	VERB	épuise
d'	ADP	de
convaincre	VERB	convaincre
science	NOUN	science
à	ADP	à
Il	PRON	il
,	PUNCT	,
après	ADP	après
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
quetiers	NOUN	quetier
.	PUNCT	.
en	PRON	en
Par	ADP	par
ces	DET	ce
dans	ADP	dans
à	ADP	à
voie	NOUN	voie
les	DET	le
monde	NOUN	monde
yeux	NOUN	oeil
rien	PRON	rien
prénom	NOUN	prénom
dans	ADP	dans
souvenirs	NOUN	souvenir
vous	PRON	vous
bien	ADV	bien
—	PUNCT	—
famille	NOUN	famille
belle	ADJ	bel
ma	DET	mon
de	ADP	de
les	DET	le
des	DET	un
pour	ADP	pour
pensent	VERB	penser
encore	ADV	encore
un	DET	un
des	DET	un
tout	ADJ	tout
l'	DET	le
êtes	VERB	être
tout	ADJ	tout
Olhado	PROPN	Olhado
?	PUNCT	?
qui	PRON	qui
repasser	VERB	repasser
Olhado	PROPN	Olhado
Lauro	PROPN	Lauro
—	PUNCT	—
méfiance	NOUN	méfiance
,	PUNCT	,
début	NOUN	début
pouviez	VERB	pouvoir
qui	PRON	qui
Vous	PRON	vous
seul	ADJ	seul
maintenant	ADV	maintenant
n'	ADV	n'
est	AUX	être
important	ADJ	important
.	PUNCT	.
parce	SCONJ	parce
veux	VERB	vouloir
raman	PROPN	raman
des	DET	un
du	DET	de
.	PUNCT	.
?	PUNCT	?
Je	PRON	je
pas	ADV	pas
Et	CCONJ	et
.	PUNCT	.
tendance	NOUN	tendance
enfants	NOUN	enfant
mieux	ADV	mieux
du	DET	de
dans	ADP	dans
conflits	NOUN	conflit
requises	VERB	requérir
du	ADP	de
aussi	ADV	aussi
ai	VERB	avoir
Vous	PRON	vous
fais	VERB	faire
Il	PRON	il
puis	CCONJ	puis
si	SCONJ	si
un	DET	un
de	DET	de
se	PRON	se
que	SCONJ	que
absolument	ADV	absolument
après	ADP	après
pas	ADV	pas
insidieusement	ADV	insidieusement
second	ADJ	second
voulez	VERB	vouloir
moins	ADV	moins
des	DET	un
on	PRON	on
à	ADP	à
.	PUNCT	.
—	PUNCT	—
les	DET	le
qu'	PRON	qu'
bonheur	NOUN	bonheur
peut	VERB	pouvoir
Novinha	PROPN	Novinha
contenu	NOUN	contenu
.	PUNCT	.
les	DET	le
intelligence	NOUN	intelligence
Andrew	PROPN	Andrew
il	PRON	il
c'	PRON	ce
vous	PRON	vous
—	PUNCT	—
Vraiment	ADV	vraiment
à	ADP	à
Ma	DET	mon
.	PUNCT	.
ai	AUX	avoir
—	PUNCT	—
des	ADP	de
cas	NOUN	cas
est	AUX	être
prévois	VERB	prévoir
briques	NOUN	brique
.	PUNCT	.
pas	ADV	pas
construire	VERB	construire
femme	NOUN	femme
me	PRON	me
.	PUNCT	.
,	PUNCT	,
la	DET	le
toujours	ADV	toujours
d'	ADP	de
à	ADP	à
Andrew	PROPN	Andrew
voyez	VERB	voir
les	DET	le
.	PUNCT	.
imaginer	VERB	imaginer
détour	NOUN	détour
de	ADP	de
J'	PRON	je
une	DET	un
—	PUNCT	—
écart	NOUN	écart
ai	VERB	avoir
Je	PRON	je
catégorie	NOUN	catégorie
Sa	DET	son
,	PUNCT	,
n'	ADV	n'
briques	NOUN	brique
non	ADV	non
votre	DET	votre
n'	ADV	n'
Olhado	PROPN	Olhado
à	ADP	à
me	PRON	me
que	SCONJ	que
.	PUNCT	.
«	PUNCT	«
.	PUNCT	.
pensez	VERB	penser
.	PUNCT	.
nouvelle	ADJ	nouveau
que	SCONJ	que
.—	PUNCT	.—
Un	DET	un
appellent	VERB	appeler
—	PUNCT	—
proche	ADJ	proche
.	PUNCT	.
Mais	CCONJ	mais
faire	VERB	faire
et	CCONJ	et
avenir	NOUN	avenir
et	CCONJ	et
—	PUNCT	—
ait	AUX	avoir
Je	PRON	je
pu	VERB	pouvoir
,	PUNCT	,
son	NOUN	son
J'	PRON	je
dit	VERB	dire
-vous	PRON	vous
Lauro	PROPN	Lauro
Avant	ADP	avant
et	CCONJ	et
—	PUNCT	—
pas	ADV	pas
d'	ADP	de
les	DET	le
aussi	ADV	aussi
maintenant	ADV	maintenant
famille	NOUN	famille
ont	AUX	avoir
les	DET	le
manque	VERB	manque
usine	NOUN	usine
ambition	NOUN	ambition
pas	ADV	pas
la	DET	le
Salomon	PROPN	Salomon
je	PRON	je
Comme	ADP	comme
typiquement	ADV	typiquement
de	ADP	de
.	PUNCT	.
vouloir	VERB	vouloir
pourquoi	ADV	pourquoi
.	PUNCT	.
mairie	NOUN	mairie
fait	VERB	faire
—	PUNCT	—
je	PRON	je
le	DET	le
yeux	NOUN	oeil
visite	NOUN	visite
pour	ADP	pour
héros	NOUN	héros
à	ADP	à
dans	ADP	dans
une	DET	un
:	PUNCT	:
Pourquoi	ADV	pourquoi
trouve	VERB	trouve
le	DET	le
risque	NOUN	risque
,	PUNCT	,
pas	ADV	pas
ce	DET	ce
la	DET	le
croire	VERB	croire
manière	NOUN	manière
olhar	PROPN	olhar
vu	ADP	vu
bien	ADV	bien
,	PUNCT	,
enfants	NOUN	enfant
.	PUNCT	.
tout	PRON	tout
la	DET	le
.	PUNCT	.
—	PUNCT	—
tous	ADJ	tout
?	PUNCT	?
beaucoup	ADV	beaucoup
voyez	VERB	voir
publics	ADJ	public
je	PRON	je
se	PRON	se
veulent	VERB	vouloir
pour	ADP	pour
des	DET	un
—	PUNCT	—
les	PRON	le
enregistrent	VERB	enregistrer
.	PUNCT	.
.	PUNCT	.
de	ADP	de
dit	VERB	dire
part	NOUN	part
exactement	ADV	exactement
les	DET	le
à	ADP	à
ne	ADV	ne
Valentine	PROPN	Valentine
ai	AUX	avoir
parce	SCONJ	parce
tout	PRON	tout
:	PUNCT	:
n'	ADV	n'
-il	PRON	il
Valentine	PROPN	Valentine
fois	NOUN	fois
aussi	ADV	aussi
n'	ADV	n'
,	PUNCT	,
mère	NOUN	mère
pouvait	VERB	pouvoir
des	ADP	de
ans	NOUN	an
scientifique	ADJ	scientifique
faites	VERB	faire
spectacle	NOUN	spectacle
pas	ADV	pas
cette	DET	ce
temps	NOUN	temps
Une	DET	un
on	PRON	on
votre	DET	votre
.	PUNCT	.
dit	VERB	dire
-il	PRON	il
Voilà	VERB	voilà
Et	CCONJ	et
donnent	VERB	donner
faites	VERB	faire
le	DET	le
viennent	VERB	venir
Suie	PROPN	Suie
ne	ADV	ne
femme	NOUN	femme
n'	ADV	n'
la	DET	le
est	AUX	être
à	ADP	à
alors	ADV	alors
faites	VERB	faire
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
aimable	ADJ	aimable
murs	NOUN	mur
.	PUNCT	.
enfants	NOUN	enfant
et	CCONJ	et
les	DET	le
en	PRON	en
,	PUNCT	,
j'	PRON	je
des	DET	un
planètes	NOUN	planète
gens	NOUN	gens
propos	NOUN	propos
n'	ADV	n'
pour	ADP	pour
genre	NOUN	genre
Sans	ADP	sans
,	PUNCT	,
qu'	SCONJ	que
Ce	PRON	ce
,	PUNCT	,
pour	ADP	pour
que	PRON	que
sont	AUX	être
réussie	VERB	réussir
dans	ADP	dans
,	PUNCT	,
espèces	NOUN	espèce
le	DET	le
que	SCONJ	que
aviez	VERB	avoir
.	PUNCT	.
découvert	VERB	découvrir
j'	PRON	je
exemple	NOUN	exemple
première	ADJ	premier
Suie	PROPN	Suie
leurs	DET	leur
étais	VERB	être
chapelle	NOUN	chapelle
ouvriers	NOUN	ouvrier
.	PUNCT	.
détendant	VERB	détendre
Olhado	PROPN	Olhado
je	PRON	je
perdu	VERB	perdre
stockés	VERB	stocker
voulez	VERB	vouloir
ai	VERB	avoir
Je	PRON	je
Suie	PROPN	Suie
est	AUX	être
ce	PRON	ce
des	DET	un
.	PUNCT	.
avait	AUX	avoir
Valentine	PROPN	Valentine
qui	PRON	qui
que	PRON	que
je	PRON	je
général	NOUN	général
vous	PRON	vous
en	PRON	en
tendances	NOUN	tendance
leurs	DET	leur
—	PUNCT	—
.	PUNCT	.
La	DET	le
.	PUNCT	.
.	PUNCT	.
dit	VERB	dire
choses	NOUN	chose
contremaître	NOUN	contremaître
ce	PRON	ce
Lusitania	PROPN	Lusitania
qualités	NOUN	qualité
tiens	VERB	tenir
—	PUNCT	—
flèche	NOUN	flèche
trous	NOUN	trou
Grego	PROPN	Grego
yeux	NOUN	oeil
même	ADV	même
et	CCONJ	et
choses	NOUN	chose
des	DET	un
qui	PRON	qui
savoir	VERB	savoir
briques	NOUN	brique
large	ADJ	large
brancher	VERB	brancher
pas	ADV	pas
là	ADV	là
n'	ADV	n'
je	PRON	je
idéale	ADJ	idéal
—	PUNCT	—
J'	PRON	je
existé	VERB	exister
cause	NOUN	cause
jour	NOUN	jour
leur	DET	leur
Comme	SCONJ	comme
font	VERB	faire
décisif	ADJ	décisif
vous	PRON	vous
Il	PRON	il
première	ADJ	premier
—	PUNCT	—
pas	ADV	pas
artiste	NOUN	artiste
peux	VERB	pouvoir
ça	PRON	cela
famille	NOUN	famille
une	DET	un
tant	ADV	tant
Ce	PRON	ce
savoir	VERB	savoir
actuellement	ADV	actuellement
Une	DET	un
où	PRON	où
—	PUNCT	—
relations	NOUN	relation
J'	PRON	je
eu	VERB	avoir
nom	NOUN	nom
,	PUNCT	,
séquence	NOUN	séquence
dynamique	NOUN	dynamique
allocutions	NOUN	allocution
fonctions	NOUN	fonction
...	PUNCT	...
doute	NOUN	doute
de	ADP	de
.	PUNCT	.
les	DET	le
à	ADP	à
personne	PRON	personne
avais	AUX	avoir
.	PUNCT	.
-elle	PRON	lui
a	AUX	avoir
comme	ADP	comme
Mes	DET	mon
conséquent	NOUN	conséquent
,	PUNCT	,
alors	ADV	alors
dans	ADP	dans
était	AUX	être
yeux	NOUN	oeil
ils	PRON	il
souffrir	VERB	souffrir
—	PUNCT	—
ne	ADV	ne
—	PUNCT	—
la	DET	le
du	DET	de
.	PUNCT	.
voyais	VERB	voir
en	ADP	en
larmes	NOUN	larme
pas	ADV	pas
Je	PRON	je
yeux	NOUN	oeil
moitié	NOUN	moitié
avais	VERB	avoir
quand	ADV	quand
m'	PRON	me
droite	NOUN	droite
vu	VERB	voir
gens	NOUN	gens
.	PUNCT	.
ai	VERB	avoir
le	DET	le
que	SCONJ	que
yeux	NOUN	oeil
.	PUNCT	.
comprenait	VERB	comprendre
sont	AUX	être
ai	AUX	avoir
—	PUNCT	—
,	PUNCT	,
notre	DET	notre
du	ADP	de
donne	VERB	donne
Quim	PROPN	Quim
mère	NOUN	mère
qu'	PRON	qu'
ça	PRON	cela
pris	VERB	prendre
ai	AUX	avoir
ou	CCONJ	ou
Vous	PRON	vous
était	AUX	être
ont	AUX	avoir
déchiré	VERB	déchirer
meilleur	ADJ	meilleur
,	PUNCT	,
en	ADP	en
pensé	VERB	penser
laquelle	PRON	lequel
termes	NOUN	terme
observer	VERB	observer
mes	DET	mon
il	PRON	il
Certes	ADV	certes
son	DET	son
à	ADP	à
le	DET	le
incarné	VERB	incarner
a	AUX	avoir
maîtresse	NOUN	maîtresse
confirmé	VERB	confirmer
—	PUNCT	—
recommence	VERB	recommencer
.	PUNCT	.
Dès	ADP	dès
un	DET	un
.	PUNCT	.
avis	NOUN	avis
le	PRON	le
la	DET	le
Olhado	PROPN	Olhado
pleuré	VERB	pleurer
,	PUNCT	,
le	PRON	le
.	PUNCT	.
a	AUX	avoir
même	ADV	même
et	CCONJ	et
vrai	ADJ	vrai
entretien	NOUN	entretien
,	PUNCT	,
il	PRON	il
a	AUX	avoir
—	PUNCT	—
ne	ADV	ne
jouait	VERB	jouer
il	PRON	il
je	PRON	je
me	PRON	me
cru	VERB	croire
C'	PRON	ce
mais	CCONJ	mais
?	PUNCT	?
l'	DET	le
.	PUNCT	.
voyais	VERB	voir
qu'	SCONJ	que
Il	PRON	il
le	DET	le
direction	NOUN	direction
même	ADV	même
est	VERB	être
ils	PRON	il
Olhado	PROPN	Olhado
moi	PRON	moi
croient	VERB	croire
chose	NOUN	chose
mis	VERB	mettre
de	ADP	de
sa	DET	son
a	AUX	avoir
,	PUNCT	,
ce	PRON	ce
est	VERB	être
rougissent	VERB	rougir
vraiment	ADV	vraiment
qui	PRON	qui
quelque	DET	quelque
l'	DET	le
passé	VERB	passer
dit	VERB	dire
?	PUNCT	?
,	PUNCT	,
?	PUNCT	?
c'	PRON	ce
c'	PRON	ce
seul	ADJ	seul
qu'	PRON	qu'
contre	ADP	contre
pour	ADP	pour
la	DET	le
chose	NOUN	chose
mort	VERB	mourir
sœur	NOUN	sœur
être	AUX	être
.	PUNCT	.
ils	PRON	il
première	ADJ	premier
Ça	PRON	cela
Petite	ADJ	petit
m'	PRON	me
en	ADP	en
peur	NOUN	peur
les	DET	le
,	PUNCT	,
est	AUX	être
devais	VERB	devoir
ne	ADV	ne
?	PUNCT	?
et	CCONJ	et
:	PUNCT	:
aurais	AUX	avoir
morts	NOUN	mort
ou	CCONJ	ou
était	AUX	être
—	PUNCT	—
il	PRON	il
espérer	VERB	espérer
J'	PRON	je
—	PUNCT	—
-ce	PRON	-ce
fait	VERB	faire
.	PUNCT	.
tout	ADJ	tout
vu	VERB	voir
Alors	ADV	alors
gens	NOUN	gens
ce	PRON	ce
votre	DET	votre
m'	PRON	me
jugements	NOUN	jugement
a	AUX	avoir
rebeller	VERB	rebeller
vraiment	ADV	vraiment
Valentine	PROPN	Valentine
en	ADP	en
était	AUX	être
