absolue	ADJ	absolu
,	PUNCT	,
solitaire	ADJ	solitaire
des	ADP	de
travail	NOUN	travail
,	PUNCT	,
.	PUNCT	.
par	ADP	par
aux	ADP	à
le	DET	le
droit	ADJ	droit
,	PUNCT	,
à	ADP	à
qu'	ADV	qu'
,	PUNCT	,
empreinte	NOUN	empreinte
théâtre	NOUN	théâtre
de	ADP	de
métro	NOUN	métro
sont	AUX	être
la	DET	le
narrative	ADJ	narratif
abstraites	ADJ	abstrait
à	ADP	à
pour	ADP	pour
unes	PRON	un
des	DET	un
se	PRON	se
en	ADP	en
de	ADP	de
voit	VERB	voir
moirée	VERB	moirer
à	ADP	à
mort	NOUN	mort
une	DET	un
ignorais	VERB	ignorer
au	ADP	au
une	DET	un
d'	ADP	de
.	PUNCT	.
—	PUNCT	—
liquéfier	VERB	liquéfier
plus	ADV	plus
absorbent	VERB	absorber
ou	CCONJ	ou
de	ADP	de
Sur	ADP	sur
bons	ADJ	bon
même	PRON	même
celui	PRON	celui
reflet	NOUN	reflet
mais	CCONJ	mais
donnant	VERB	donner
dresse	VERB	dresse
âme	NOUN	âme
perdue	VERB	perdre
de	ADP	de
par	ADP	par
,	PUNCT	,
circule	VERB	circule
terre	NOUN	terre
,	PUNCT	,
on	PRON	on
,	PUNCT	,
actes	NOUN	acte
les	DET	le
éternels	ADJ	éternel
morts	VERB	mourir
vitesse	NOUN	vitesse
faisant	VERB	faire
tracée	VERB	tracer
)	PUNCT	)
ce	PRON	ce
main	NOUN	main
la	DET	le
,	PUNCT	,
de	ADP	de
elles	PRON	lui
territoires	NOUN	territoire
sur	ADP	sur
images	NOUN	image
chargés	VERB	charger
collées	VERB	coller
œil	NOUN	œil
est	AUX	être
.	PUNCT	.
entre	ADP	entre
des	DET	un
même	ADV	même
là	ADV	là
chose	NOUN	chose
le	DET	le
profils	NOUN	profil
longs	ADJ	long
pouvoirs	NOUN	pouvoir
inventer	VERB	inventer
qui	PRON	qui
quais	NOUN	quai
des	DET	un
deux	NUM	deux
de	ADP	de
vos	DET	votre
.	PUNCT	.
,	PUNCT	,
centre	NOUN	centre
autre	PRON	autre
que	SCONJ	que
seul	ADJ	seul
un	DET	un
là	ADV	là
laisser	VERB	laisser
Il	PRON	il
pierre	NOUN	pierre
croisé	VERB	croiser
étant	AUX	être
pesée	NOUN	pesée
ici	ADV	ici
qu'	SCONJ	que
aux	ADP	à
et	CCONJ	et
ou	CCONJ	ou
histoire	NOUN	histoire
surchargé	VERB	surcharger
un	DET	un
Les	DET	le
la	DET	le
une	DET	un
écart	NOUN	écart
—	PUNCT	—
les	DET	le
ici	ADV	ici
menace	VERB	menacer
pelages	NOUN	pelage
avance	NOUN	avance
un	DET	un
à	ADP	à
qu'	PRON	qu'
que	SCONJ	que
fois	NOUN	fois
dans	ADP	dans
la	DET	le
,	PUNCT	,
temps	NOUN	temps
polyptique	NOUN	polyptique
filet	NOUN	filet
son	DET	son
néant	NOUN	néant
morts	NOUN	mort
fantômes	ADJ	fantôme
maints	DET	maint
où	PRON	où
une	DET	un
plus	ADV	plus
filles	NOUN	fille
fléchie	VERB	fléchir
et	CCONJ	et
un	DET	un
.	PUNCT	.
écrase	VERB	écrase
pèse	VERB	peser
soies	NOUN	soie
mise	NOUN	mise
un	DET	un
du	ADP	de
témoin	NOUN	témoin
faut	VERB	falloir
les	DET	le
d'	ADP	de
le	DET	le
métro	NOUN	métro
identiques	ADJ	identique
orient	PROPN	orient
de	ADP	de
démons	NOUN	démon
embaumé	VERB	embaumer
membres	NOUN	membre
.	PUNCT	.
mettent	VERB	mettre
la	DET	le
aussi	ADV	aussi
des	ADP	de
prend	VERB	prendre
gagner	VERB	gagner
savoir	VERB	savoir
éternisés	VERB	éterniser
nanties	ADJ	nanti
prohibition	NOUN	prohibition
la	PRON	le
temps	NOUN	temps
là	ADV	là
en	ADP	en
métaphores	NOUN	métaphore
émaillée	VERB	émailler
sur	ADP	sur
bordent	VERB	border
montent	VERB	monter
on	PRON	on
que	SCONJ	que
mirages	NOUN	mirage
irisant	VERB	iriser
dans	ADP	dans
fourmillait	VERB	fourmiller
les	DET	le
fallait	VERB	falloir
Le	DET	le
de	ADP	de
,	PUNCT	,
d'	ADP	de
substance	NOUN	substance
la	DET	le
l'	DET	le
sur	ADP	sur
l'	DET	le
,	PUNCT	,
longtemps	ADV	longtemps
d'	ADP	de
de	ADP	de
par	ADP	par
lisaient	VERB	lire
,	PUNCT	,
,	PUNCT	,
yeux	NOUN	oeil
,	PUNCT	,
se	PRON	se
la	DET	le
,	PUNCT	,
et	CCONJ	et
hérissée	VERB	hérisser
devinssent	VERB	devenir
,	PUNCT	,
qu'	PRON	qu'
de	ADP	de
perde	VERB	perdre
du	ADP	de
même	ADJ	même
le	DET	le
l'	PRON	l'
jugement	NOUN	jugement
,	PUNCT	,
l'	DET	le
strate	NOUN	strate
la	DET	le
les	PRON	le
de	ADP	de
représentées	VERB	représenter
permis	VERB	permettre
du	ADP	de
à	ADP	à
néant	NOUN	néant
.	PUNCT	.
eux	PRON	lui
à	ADP	à
renaître	VERB	renaître
il	PRON	il
unis	VERB	unir
aux	ADP	à
ou	CCONJ	ou
qui	PRON	qui
saufs	ADJ	sauf
blanc	NOUN	blanc
leurs	DET	leur
pu	VERB	pouvoir
écriture	NOUN	écriture
voyageur	NOUN	voyageur
ces	DET	ce
les	DET	le
chaque	DET	chaque
d'	ADP	de
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
âmes	NOUN	âme
et	CCONJ	et
on	PRON	on
écrite	VERB	écrire
secrets	NOUN	secret
adverses	ADJ	adverse
,	PUNCT	,
émerveillement	NOUN	émerveillement
mon	DET	mon
les	DET	le
flaque	NOUN	flaque
arceaux	NOUN	arceau
puissances	NOUN	puissance
,	PUNCT	,
Voyez	VERB	voir
.	PUNCT	.
toujours	ADV	toujours
l'	DET	le
à	ADP	à
les	DET	le
gagner	VERB	gagner
à	ADP	à
la	DET	le
définitive	ADJ	définitif
l'	DET	le
se	PRON	se
mouvaient	VERB	mouvoir
la	DET	le
,	PUNCT	,
du	ADP	de
qu'	PRON	qu'
enfin	ADV	enfin
elles	PRON	lui
que	SCONJ	que
inauguration	NOUN	inauguration
qu'	PRON	qu'
demeure	VERB	demeure
,	PUNCT	,
personnage	NOUN	personnage
et	CCONJ	et
.	PUNCT	.
l'	DET	le
autres	ADJ	autre
,	PUNCT	,
,	PUNCT	,
une	DET	un
tous	ADJ	tout
,	PUNCT	,
praticables	NOUN	praticable
qui	PRON	qui
tous	ADJ	tout
strate	NOUN	strate
clair	ADJ	clair
actes	NOUN	acte
entre	ADP	entre
leurs	DET	leur
ici	ADV	ici
sœurs	NOUN	sœur
incalculables	ADJ	incalculable
Cependant	ADV	cependant
régisseur	NOUN	régisseur
propre	ADJ	propre
,	PUNCT	,
station	NOUN	station
l'	DET	le
filant	VERB	filer
chacun	PRON	chacun
quai	NOUN	quai
.	PUNCT	.
conduire	VERB	conduire
,	PUNCT	,
)	PUNCT	)
tous	ADJ	tout
distandant	VERB	distander
racines	NOUN	racine
pour	ADP	pour
il	PRON	il
apparence	NOUN	apparence
épaisseurs	NOUN	épaisseur
croit	VERB	croire
devraient	VERB	devoir
de	ADP	de
vous	PRON	vous
que	SCONJ	que
scrupuleux	ADJ	scrupuleux
.	PUNCT	.
Voici	VERB	voici
un	DET	un
signes	NOUN	signe
sur	ADP	sur
le	DET	le
couleurs	NOUN	couleur
un	DET	un
,	PUNCT	,
les	DET	le
Je	PRON	je
et	CCONJ	et
Le	DET	le
polyptique	NOUN	polyptique
les	DET	le
des	ADP	de
,	PUNCT	,
et	CCONJ	et
sur	ADP	sur
souterraine	ADJ	souterrain
espaces	NOUN	espace
la	DET	le
ligne	NOUN	ligne
pourrir	VERB	pourrir
,	PUNCT	,
l'	DET	le
réfléchissant	VERB	réfléchir
-	ADJ	-
,	PUNCT	,
au	ADP	au
.	PUNCT	.
sauvée	VERB	sauver
possibles	ADJ	possible
ici	ADV	ici
feux	NOUN	feu
des	ADP	de
et	CCONJ	et
station	NOUN	station
de	ADP	de
puisqu'	SCONJ	puisque
tous	ADJ	tout
exclusivement	ADV	exclusivement
,	PUNCT	,
importe	VERB	importe
leurs	DET	leur
métro	NOUN	métro
recélait	VERB	recéler
depuis	ADP	depuis
à	ADP	à
si	SCONJ	si
sur	ADP	sur
en	ADP	en
barre	NOUN	barre
de	ADP	de
interdits	VERB	interdire
et	CCONJ	et
chaque	DET	chaque
et	CCONJ	et
le	DET	le
des	ADP	de
temps	NOUN	temps
matin	NOUN	matin
les	DET	le
souterrainement	ADV	souterrainement
lymphe	NOUN	lymphe
—	PUNCT	—
entre	ADP	entre
,	PUNCT	,
elle	PRON	lui
qu'	PRON	qu'
eurasienne	NOUN	eurasien
d'	ADP	de
même	ADJ	même
des	ADP	de
contraire	NOUN	contraire
chenilles	NOUN	chenille
faut	VERB	falloir
la	DET	le
onduler	VERB	onduler
de	ADP	de
ne	ADV	ne
âmes	NOUN	âme
en	ADP	en
métamorphoses	NOUN	métamorphose
son	DET	son
parques	NOUN	parque
le	DET	le
la	DET	le
les	DET	le
ils	PRON	il
le	DET	le
dormir	VERB	dormir
pour	ADP	pour
voyageurs	NOUN	voyageur
(	PUNCT	(
lecture	NOUN	lecture
les	DET	le
évoque	VERB	évoque
se	PRON	se
.	PUNCT	.
la	DET	le
de	ADP	de
,	PUNCT	,
pourtant	ADV	pourtant
d'	ADP	de
l'	DET	le
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
ses	DET	son
capables	ADJ	capable
métamorphose	NOUN	métamorphose
profilé	VERB	profiler
station	NOUN	station
par	ADP	par
que	SCONJ	que
,	PUNCT	,
comme	ADP	comme
,	PUNCT	,
comme	ADP	comme
leurs	DET	leur
porte	NOUN	porte
du	ADP	de
distinctes	ADJ	distinct
,	PUNCT	,
qui	PRON	qui
suinteuse	NOUN	suinteuse
nu	ADJ	nu
plissée	VERB	plisser
que	PRON	que
son	DET	son
ne	ADV	ne
chenille	NOUN	chenille
deviendront	VERB	devenir
s'	PRON	se
rester	VERB	rester
des	ADP	de
,	PUNCT	,
et	CCONJ	et
-	PRON	-
regard	NOUN	regard
costume	NOUN	costume
réfléchissant	NOUN	réfléchissant
substituer	VERB	substituer
Au	ADP	au
tels	ADJ	tel
issue	ADJ	issu
l'	DET	le
calcul	NOUN	calcul
de	ADP	de
ils	PRON	il
que	SCONJ	que
les	DET	le
aérien	ADJ	aérien
couloirs	NOUN	couloir
après	ADP	après
trait	NOUN	trait
au	ADP	au
avalait	VERB	avaler
des	ADP	de
images	NOUN	image
,	PUNCT	,
les	DET	le
.	PUNCT	.
ni	CCONJ	ni
uns	PRON	un
proviendra	VERB	provenir
une	DET	un
lycéenne	NOUN	lycéen
sperme	NOUN	sperme
tandis	ADV	tandis
affiches	NOUN	affiche
du	ADP	de
balance	NOUN	balance
travers	NOUN	travers
,	PUNCT	,
voyageur	NOUN	voyageur
la	DET	le
quel	DET	quel
le	DET	le
facettes	NOUN	facette
changement	NOUN	changement
où	PRON	où
meurt	VERB	mourir
écrite	VERB	écrire
convoi	NOUN	convoi
filons	VERB	filer
l'	DET	le
de	ADP	de
toutes	ADJ	tout
abandonne	VERB	abandonne
tenue	NOUN	tenue
à	ADP	à
,	PUNCT	,
nus	ADJ	nu
,	PUNCT	,
lilas	PROPN	lilas
on	PRON	on
ange	NOUN	ange
du	ADP	de
rame	NOUN	rame
sont	AUX	être
de	ADP	de
toutes	ADJ	tout
revivront	VERB	revivre
,	PUNCT	,
de	ADP	de
la	DET	le
vers	ADP	vers
les	DET	le
méchants	ADJ	méchant
composé	VERB	composer
de	ADP	de
débile	ADJ	débile
d'	ADP	de
de	ADP	de
se	PRON	se
,	PUNCT	,
mais	CCONJ	mais
la	DET	le
fatale	ADJ	fatal
vous	PRON	vous
de	ADP	de
autres	PRON	autre
annelées	VERB	anneler
,	PUNCT	,
elle-même	PRON	lui-même
composée	VERB	composer
espace	NOUN	espace
arête	NOUN	arête
façade	NOUN	façade
nous	PRON	nous
des	DET	un
de	ADP	de
,	PUNCT	,
la	DET	le
en	ADP	en
chassés	VERB	chasser
sauf	ADP	sauf
des	ADP	de
j'	PRON	je
les	DET	le
procède	VERB	procéder
on	PRON	on
,	PUNCT	,
lents	ADJ	lent
hagard	VERB	hagard
le	DET	le
obtenir	VERB	obtenir
ses	DET	son
,	PUNCT	,
réseau	NOUN	réseau
cassandre	NOUN	cassandre
des	ADP	de
de	ADP	de
une	DET	un
—	PUNCT	—
pour	ADP	pour
—	PUNCT	—
heure	NOUN	heure
en	ADP	en
gris	ADJ	gris
les	DET	le
quand	SCONJ	quand
ils	PRON	il
mettre	VERB	mettre
la	DET	le
déjà	ADV	déjà
,	PUNCT	,
ne	ADV	ne
leur	DET	leur
soit	ADV	soit
ma	DET	mon
ultralente	ADJ	ultralent
seulement	ADV	seulement
analogues	ADJ	analogue
stations	NOUN	station
de	ADP	de
singulière	ADJ	singulier
d'	ADP	de
face	NOUN	face
déplier	VERB	déplier
écriture	NOUN	écriture
selon	ADP	selon
omniscience	NOUN	omniscience
,	PUNCT	,
,	PUNCT	,
autres	PRON	autre
rampantes	ADJ	rampant
,	PUNCT	,
livrerai	VERB	livrer
pour	ADP	pour
dans	ADP	dans
que	PRON	que
égyptien	ADJ	égyptien
œil	NOUN	œil
aurore	NOUN	aurore
toujours	ADV	toujours
que	SCONJ	que
,	PUNCT	,
séparées	VERB	séparer
L'	DET	le
tandis	ADV	tandis
qu'	SCONJ	que
chair	NOUN	chair
une	DET	un
,	PUNCT	,
les	DET	le
soyez	AUX	être
face	NOUN	face
objets	NOUN	objet
suicide	NOUN	suicide
à	ADP	à
,	PUNCT	,
et	CCONJ	et
rame	NOUN	rame
la	DET	le
et	CCONJ	et
,	PUNCT	,
de	ADP	de
-il	PRON	il
sont	AUX	être
séparer	VERB	séparer
castration	NOUN	castration
mesurer	VERB	mesurer
maudits	ADJ	maudire
fois	NOUN	fois
une	DET	un
gerbes	NOUN	gerbe
d'	ADP	de
de	ADP	de
qu'	SCONJ	que
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
du	ADP	de
la	DET	le
où	PRON	où
de	ADP	de
avec	ADP	avec
plumes	NOUN	plume
que	SCONJ	que
se	PRON	se
,	PUNCT	,
par	ADP	par
jusqu'	ADP	jusque
une	DET	un
les	DET	le
et	CCONJ	et
de	ADP	de
rails	NOUN	rail
projectrice	ADJ	projectric
de	ADP	de
la	DET	le
le	DET	le
à	ADP	à
l'	DET	le
personne	NOUN	personne
.	PUNCT	.
deux	PRON	deux
insoupçonnée	ADJ	insoupçonné
autres	NOUN	autre
Mais	CCONJ	mais
,	PUNCT	,
des	DET	un
au	ADP	au
même	ADV	même
leur	DET	leur
,	PUNCT	,
chairs	NOUN	chair
plénitude	NOUN	plénitude
plus	ADV	plus
à	ADP	à
ne	ADV	ne
seule	ADJ	seul
offrait	VERB	offrir
formes	NOUN	forme
encore	ADV	encore
les	DET	le
et	CCONJ	et
,	PUNCT	,
plus	ADV	plus
d'	ADP	de
conjuguer	VERB	conjuguer
fils	NOUN	fils
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
saupoudrées	VERB	saupoudrer
et	CCONJ	et
la	DET	le
qui	PRON	qui
des	DET	un
inconciliables	ADJ	inconciliable
que	PRON	que
sauvé	VERB	sauver
vers	ADP	vers
une	DET	un
autant	ADV	autant
,	PUNCT	,
considérait	VERB	considérer
que	SCONJ	que
damnée	NOUN	damné
une	DET	un
face	NOUN	face
,	PUNCT	,
il	PRON	il
s'	PRON	se
mat	ADJ	mat
les	DET	le
cette	DET	ce
rien	PRON	rien
.	PUNCT	.
le	DET	le
.	PUNCT	.
des	DET	un
une	DET	un
J'	PRON	je
le	DET	le
unis	VERB	unir
,	PUNCT	,
âmes	NOUN	âme
une	DET	un
électriques	ADJ	électrique
même	ADJ	même
des	ADP	de
—	PUNCT	—
)	PUNCT	)
y	PRON	y
métro	NOUN	métro
chair	NOUN	chair
vers	ADP	vers
les	DET	le
ignorent	VERB	ignorer
des	ADP	de
ces	DET	ce
être	AUX	être
en	PRON	en
à	ADP	à
station	NOUN	station
cancer	NOUN	cancer
sainte	NOUN	saint
lettre	NOUN	lettre
entre	ADP	entre
,	PUNCT	,
des	ADP	de
.	PUNCT	.
ailes	NOUN	aile
Mais	CCONJ	mais
des	ADP	de
provenant	VERB	provenir
regarder	VERB	regarder
pouvait	VERB	pouvoir
de	ADP	de
,	PUNCT	,
du	ADP	de
espace	NOUN	espace
—	PUNCT	—
infini	NOUN	infini
le	DET	le
station	NOUN	station
la	DET	le
tellement	ADV	tellement
cheveu	NOUN	cheveu
représentations	NOUN	représentation
le	DET	le
,	PUNCT	,
à	ADP	à
aux	ADP	à
,	PUNCT	,
la	DET	le
compléteront	VERB	compléter
ou	CCONJ	ou
l'	DET	le
avait	AUX	avoir
fait	NOUN	fait
faisait	AUX	faire
de	ADP	de
son	DET	son
de	ADP	de
le	DET	le
drames	NOUN	drame
,	PUNCT	,
expression	NOUN	expression
les	DET	le
une	DET	un
loques	NOUN	loque
présences	NOUN	présence
une	DET	un
seins	NOUN	sein
maintenant	ADV	maintenant
morts	NOUN	mort
de	ADP	de
la	DET	le
n'	ADV	n'
l'	DET	le
où	PRON	où
sang	NOUN	sang
est	AUX	être
figures	NOUN	figure
métamorphose	NOUN	métamorphose
à	ADP	à
êtres	NOUN	être
yeux	NOUN	oeil
barque	NOUN	barque
figure	NOUN	figure
jusqu'	ADP	jusque
aura	AUX	avoir
un	DET	un
sont	AUX	être
temps	NOUN	temps
résurrection	NOUN	résurrection
au	ADP	au
apparent	ADJ	apparent
violette	ADJ	violet
,	PUNCT	,
le	PRON	le
encore	ADV	encore
,	PUNCT	,
l'	PRON	l'
terre	NOUN	terre
le	DET	le
-	ADV	-
crevèrent	VERB	crever
seront	AUX	être
station	NOUN	station
la	DET	le
d'	ADP	de
lui-même	PRON	lui-même
on	PRON	on
le	DET	le
,	PUNCT	,
chacune	PRON	chacun
)	PUNCT	)
les	DET	le
deux	NUM	deux
toujours	ADV	toujours
voulu	VERB	vouloir
doute	NOUN	doute
territoire	NOUN	territoire
caverne	NOUN	caverne
est	AUX	être
source	NOUN	source
à	ADP	à
sa	DET	son
apparaît	VERB	apparaître
crylor	NOUN	crylor
cliver	VERB	cliver
.	PUNCT	.
,	PUNCT	,
songe	NOUN	songe
,	PUNCT	,
d'	ADP	de
morts	NOUN	mort
hasard	NOUN	hasard
les	DET	le
une	DET	un
ressurgir	VERB	ressurgir
cette	DET	ce
.	PUNCT	.
vision	NOUN	vision
font	VERB	faire
,	PUNCT	,
d'	ADP	de
profil	NOUN	profil
,	PUNCT	,
,	PUNCT	,
l'	DET	le
événements	NOUN	événement
aventure	NOUN	aventure
Regardez	VERB	regarder
ne	ADV	ne
,	PUNCT	,
entre	ADP	entre
indissolubles	ADJ	indissoluble
damné	ADJ	damné
indices	NOUN	indice
sac	NOUN	sac
lecture	NOUN	lecture
ange	NOUN	ange
captait	VERB	capter
deux	NUM	deux
artiste	NOUN	artiste
,	PUNCT	,
ambivalente	ADJ	ambivalent
curieux	ADJ	curieux
des	DET	un
écheveau	NOUN	écheveau
entre	ADP	entre
explorance	NOUN	explorance
suivait	VERB	suivre
de	ADP	de
suivre	VERB	suivre
métro	NOUN	métro
donc	ADV	donc
l'	DET	le
dessus	ADP	dessus
durant	ADP	durant
qui	PRON	qui
histoire	NOUN	histoire
morts	NOUN	mort
,	PUNCT	,
peintre	NOUN	peintre
:	PUNCT	:
.	PUNCT	.
le	DET	le
peu	ADV	peu
par	ADV	par
,	PUNCT	,
Par	ADP	par
ventres	NOUN	ventre
voulait	VERB	vouloir
d'	ADP	de
un	DET	un
en	ADP	en
ils	PRON	il
rails	NOUN	rail
et	CCONJ	et
fallu	VERB	falloir
aventurier	NOUN	aventurier
on	PRON	on
ainsi	ADV	ainsi
,	PUNCT	,
se	PRON	se
.	PUNCT	.
chez	ADP	chez
blanc	NOUN	blanc
défient	VERB	défier
,	PUNCT	,
et	CCONJ	et
morts	NOUN	mort
trouve	VERB	trouve
,	PUNCT	,
vraie	ADJ	vrai
station	NOUN	station
)	PUNCT	)
motif	NOUN	motif
matin	NOUN	matin
tenant	VERB	tenir
le	DET	le
et	CCONJ	et
se	PRON	se
tandis	ADV	tandis
rêveur	ADJ	rêveur
paradis	NOUN	paradis
viennent	VERB	venir
l'	DET	le
nécessairement	ADV	nécessairement
pour	ADP	pour
toutes	ADJ	tout
défier	VERB	défier
sens	NOUN	sens
temporelles	ADJ	temporel
visiteurs	NOUN	visiteur
pas	ADV	pas
terre	NOUN	terre
ce	DET	ce
l'	DET	le
opposent	VERB	opposer
le	DET	le
métro	NOUN	métro
l'	DET	le
chargé	VERB	charger
,	PUNCT	,
pas	ADV	pas
volumes	NOUN	volume
une	DET	un
à	ADP	à
La	DET	le
âmes	NOUN	âme
différence	NOUN	différence
à	ADP	à
montré	VERB	montrer
esprits	NOUN	esprit
emporte	VERB	emporte
en	PRON	en
s'	PRON	se
a	AUX	avoir
,	PUNCT	,
il	PRON	il
est	AUX	être
.	PUNCT	.
décimaux	ADJ	décimal
Ces	DET	ce
le	DET	le
comme	ADP	comme
dégradé	VERB	dégrader
arrive	VERB	arrive
trouvant	VERB	trouver
n'	ADV	n'
.	PUNCT	.
leurs	DET	leur
les	PRON	le
,	PUNCT	,
renaître	VERB	renaître
(	PUNCT	(
aventurier	NOUN	aventurier
Chercheur	NOUN	chercheur
où	PRON	où
nul	DET	nul
se	PRON	se
Deux	NUM	Deux
et	CCONJ	et
la	DET	le
rien	PRON	rien
par	ADP	par
écrivait	VERB	écrire
car	CCONJ	car
capuchon	NOUN	capuchon
de	ADP	de
accoutume	VERB	accoutume
-	ADP	-
avec	ADP	avec
parois	NOUN	paroi
soit	AUX	être
L'	DET	le
laisse	VERB	laisse
feuilles	NOUN	feuille
gravure	NOUN	gravure
(	PUNCT	(
des	ADP	de
des	DET	un
ces	DET	ce
avenir	NOUN	avenir
pourrirent	VERB	pourrir
vient	VERB	venir
aux	ADP	à
lit	VERB	lire
une	DET	un
choses	NOUN	chose
paon	NOUN	paon
dernier	ADJ	dernier
de	ADP	de
ils	PRON	il
.	PUNCT	.
de	ADP	de
aux	ADP	à
l'	DET	le
damnés	NOUN	damné
ou	CCONJ	ou
plus	ADV	plus
fait	VERB	faire
sauver	VERB	sauver
lignes	NOUN	ligne
,	PUNCT	,
qu'	SCONJ	que
amenant	VERB	amener
Le	DET	le
dieu	NOUN	dieu
quelques	DET	quelque
,	PUNCT	,
inversement	ADV	inversement
:	PUNCT	:
se	PRON	se
—	PUNCT	—
ils	PRON	il
pourrissiez	VERB	pourrir
plus	ADV	plus
existence	NOUN	existence
instant	NOUN	instant
des	ADP	de
esprit	NOUN	esprit
ne	ADV	ne
à	ADP	à
adolescent	NOUN	adolescent
yeux	NOUN	oeil
monstres	NOUN	monstre
sachet	NOUN	sachet
si	SCONJ	si
son	DET	son
mal	NOUN	mal
,	PUNCT	,
-ils	PRON	il
comme	ADP	comme
de	ADP	de
dans	ADP	dans
moment	NOUN	moment
de	ADP	de
ou	CCONJ	ou
d'	ADP	de
imminent	NOUN	imminent
somptueux	ADJ	somptueux
et	CCONJ	et
se	PRON	se
écriveur	NOUN	écriveur
et	CCONJ	et
sont	AUX	être
parce	SCONJ	parce
:	PUNCT	:
écrits	VERB	écrire
soit	CCONJ	soit
découvrent	VERB	découvrir
peseur	NOUN	peseur
ouvrant	VERB	ouvrir
cas	NOUN	cas
de	ADP	de
mérite	VERB	mérite
pour	ADP	pour
absurdes	ADJ	absurde
lettre	NOUN	lettre
rame	NOUN	rame
de	ADP	de
,	PUNCT	,
l'	DET	le
des	ADP	de
ou	CCONJ	ou
énigmes	NOUN	énigme
d'	ADP	de
connectait	VERB	connecter
chrétiens	NOUN	chrétien
ceinture	NOUN	ceinture
Sur	ADP	sur
aérien	ADJ	aérien
du	ADP	de
ils	PRON	il
aura	AUX	avoir
mal	NOUN	mal
durées	NOUN	durée
une	DET	un
de	ADP	de
tarde	VERB	tarde
universelle	ADJ	universel
être	AUX	être
que	SCONJ	que
manteau	NOUN	manteau
on	PRON	on
,	PUNCT	,
n'	ADV	n'
le	DET	le
,	PUNCT	,
durer	VERB	durer
à	ADP	à
et	CCONJ	et
gens	NOUN	gens
ne	ADV	ne
périssable	NOUN	périssable
,	PUNCT	,
tantôt	CCONJ	tantôt
dans	ADP	dans
de	ADP	de
dont	PRON	dont
La	DET	le
espace	NOUN	espace
une	PRON	un
depuis	ADP	depuis
Sauvés	VERB	sauver
:	PUNCT	:
qu'	SCONJ	que
sensualité	NOUN	sensualité
contraire	NOUN	contraire
le	DET	le
lumière	NOUN	lumière
à	ADP	à
même	ADV	même
touffe	NOUN	touffe
que	SCONJ	que
sec	ADJ	sec
démontrait	VERB	démontrer
la	DET	le
apparition	NOUN	apparition
cuisses	NOUN	cuisse
va	VERB	aller
ce	DET	ce
s'	PRON	se
tour	ADV	tour
corporelles	ADJ	corporel
des	ADP	de
cette	DET	ce
abstracteur	NOUN	abstracteur
et	CCONJ	et
toujours	ADV	toujours
espère	VERB	espérer
imminent	NOUN	imminent
où	PRON	où
l'	DET	le
qu'	SCONJ	que
des	DET	un
,	PUNCT	,
le	DET	le
tragique	ADJ	tragique
songeaient	VERB	songer
l'	DET	le
au	ADP	au
félicités	NOUN	félicité
transformables	ADJ	transformable
liant	NOUN	liant
pleins	ADJ	plein
que	SCONJ	que
sur	ADP	sur
Le	DET	le
Lumière	NOUN	lumière
s'	PRON	se
savent	VERB	savoir
deux	NUM	deux
la	DET	le
trace	NOUN	trace
dont	PRON	dont
de	ADP	de
abolir	VERB	abolir
livrés	VERB	livrer
histoire	NOUN	histoire
souterrain	ADJ	souterrain
lumière	NOUN	lumière
nom	NOUN	nom
,	PUNCT	,
regard	NOUN	regard
pour	ADP	pour
,	PUNCT	,
les	DET	le
spécificité	NOUN	spécificité
scène	NOUN	scène
de	ADP	de
souvenir	NOUN	souvenir
brillantes	ADJ	brillant
une	DET	un
pour	ADP	pour
dont	PRON	dont
les	DET	le
corps	NOUN	corps
en	PRON	en
paraître	VERB	paraître
retours	NOUN	retour
ensemble	ADV	ensemble
en	PRON	en
ce	DET	ce
,	PUNCT	,
que	SCONJ	que
des	DET	un
,	PUNCT	,
l'	DET	le
qui	PRON	qui
accomplit	VERB	accomplir
y	PRON	y
va	VERB	aller
ombres	NOUN	ombre
peuvent	VERB	pouvoir
le	DET	le
en	ADP	en
ou	CCONJ	ou
n'	ADV	n'
des	ADP	de
obscure	ADJ	obscur
pas	ADV	pas
ils	PRON	il
de	ADP	de
-	ADV	-
une	DET	un
un	DET	un
,	PUNCT	,
l'	DET	le
l'	DET	le
en	ADP	en
aérien	ADJ	aérien
auront	VERB	avoir
de	ADP	de
tour	ADV	tour
par	ADP	par
des	ADP	de
on	PRON	on
et	CCONJ	et
d'	ADP	de
cette	DET	ce
écrivais	VERB	écrire
.	PUNCT	.
mobilité	NOUN	mobilité
à	ADP	à
dessus	ADP	dessus
de	ADP	de
se	PRON	se
,	PUNCT	,
rames	NOUN	rame
montrer	VERB	montrer
—	PUNCT	—
et	CCONJ	et
un	DET	un
,	PUNCT	,
paraissent	VERB	paraître
les	DET	le
même	ADV	même
contours	NOUN	contour
est	AUX	être
les	DET	le
il	PRON	il
aux	ADP	à
répercutant	VERB	répercuter
des	ADP	de
suite	NOUN	suite
de	ADP	de
là	ADV	là
au	ADP	au
tourments	NOUN	tourment
d'	ADP	de
un	DET	un
découvrir	VERB	découvrir
ici	ADV	ici
par	ADP	par
qui	PRON	qui
la	DET	le
-là	NOUN	-là
