branches	NOUN	branche
,	PUNCT	,
tout	ADJ	tout
.	PUNCT	.
s'	PRON	se
essayant	VERB	essayer
à	ADP	à
de	ADP	de
et	CCONJ	et
,	PUNCT	,
-	VERB	-
.	PUNCT	.
claqué	VERB	claquer
sur	ADP	sur
et	CCONJ	et
,	PUNCT	,
Il	PRON	il
Dieu	PROPN	Dieu
Il	PRON	il
sans	ADP	sans
à	ADP	à
seconde	NOUN	seconde
était	AUX	être
mot	NOUN	mot
forces	NOUN	force
comment	ADV	comment
comme	ADP	comme
les	DET	le
nerveusement	ADV	nerveusement
Prudemment	ADV	prudemment
la	DET	le
un	DET	un
patte	NOUN	patte
.	PUNCT	.
pour	ADP	pour
qu'	SCONJ	que
jambes	NOUN	jambe
cheval	NOUN	cheval
je	PRON	je
marbré	VERB	marbrer
d'	ADP	de
gâteau	NOUN	gâteau
peux	VERB	pouvoir
.	PUNCT	.
:	PUNCT	:
bout	NOUN	bout
sortes	NOUN	sorte
...	PUNCT	...
.	PUNCT	.
la	DET	le
apeuré	ADJ	apeuré
des	DET	un
armée	VERB	armer
.	PUNCT	.
.	PUNCT	.
plat	ADJ	plat
longues	ADJ	long
serrées	ADJ	serrer
instant	NOUN	instant
,	PUNCT	,
la	DET	le
Winchester	PROPN	Winchester
.	PUNCT	.
deux	PRON	deux
c'	PRON	ce
bond	NOUN	bond
tout	ADV	tout
dirigea	VERB	diriger
L'	DET	le
Pour	ADP	pour
,	PUNCT	,
se	PRON	se
les	DET	le
.	PUNCT	.
,	PUNCT	,
grise	ADJ	gris
de	ADP	de
fers	NOUN	fer
,	PUNCT	,
...	PUNCT	...
et	CCONJ	et
coup	NOUN	coup
avait	VERB	avoir
Il	PRON	il
poing	NOUN	poing
qui	PRON	qui
Il	PRON	il
l'	DET	le
eut	VERB	avoir
paroles	NOUN	parole
,	PUNCT	,
regardait	VERB	regarder
il	PRON	il
cinq	NUM	cinq
que	SCONJ	que
,	PUNCT	,
cria	VERB	crier
va	VERB	aller
cheval	NOUN	cheval
secousse	NOUN	secousse
tête	NOUN	tête
sur	ADP	sur
la	DET	le
qui	PRON	qui
.	PUNCT	.
le	DET	le
la	DET	le
le	DET	le
.	PUNCT	.
et	CCONJ	et
fer	NOUN	fer
contenant	VERB	contenir
ne	ADV	ne
que	SCONJ	que
acheté	VERB	acheter
côté	NOUN	côté
hennit	VERB	hennir
ferma	VERB	fermer
ne	ADV	ne
,	PUNCT	,
les	DET	le
de	ADP	de
lui	PRON	lui
pas	NOUN	pas
,	PUNCT	,
eut	VERB	avoir
bruit	NOUN	bruit
comme	SCONJ	comme
s'	PRON	se
-ce	PRON	-ce
dessous	ADV	dessous
à	ADP	à
douces	ADJ	doux
--	PUNCT	--
tu	PRON	tu
Espèce	NOUN	espèce
son	DET	son
continuait	VERB	continuer
David	PROPN	David
se	PRON	se
douleur	NOUN	douleur
la	DET	le
ne	ADV	ne
.	PUNCT	.
en	ADP	en
juron	NOUN	juron
à	ADP	à
de	ADP	de
murmurant	VERB	murmurer
à	ADP	à
lui	PRON	lui
pas	ADV	pas
juron	NOUN	juron
catastrophe	NOUN	catastrophe
tira	VERB	tirer
va	VERB	aller
imbécile	ADJ	imbécile
enfonça	VERB	enfoncer
en	ADP	en
un	DET	un
,	PUNCT	,
son	DET	son
.	PUNCT	.
même	ADJ	même
pas	NOUN	pas
le	DET	le
coupa	VERB	couper
revint	VERB	revenir
lui	PRON	lui
--	PUNCT	--
vrai	ADJ	vrai
des	ADP	de
avança	VERB	avancer
.	PUNCT	.
fit	VERB	faire
dans	ADP	dans
toi	PRON	toi
soudain	ADV	soudain
s'	PRON	se
Et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
chemin	NOUN	chemin
-	VERB	-
visage	NOUN	visage
cou	NOUN	cou
tourna	VERB	tourner
vers	ADP	vers
il	PRON	il
se	PRON	se
Il	PRON	il
plantée	VERB	planter
de	ADP	de
cogna	VERB	cogner
.	PUNCT	.
de	ADP	de
canon	NOUN	canon
toujours	ADV	toujours
première	ADJ	premier
marcha	VERB	marcher
de	ADP	de
.	PUNCT	.
...	PUNCT	...
,	PUNCT	,
dit	VERB	dire
cinq	NUM	cinq
,	PUNCT	,
et	CCONJ	et
seprojeta	VERB	seprojeter
neige	NOUN	neige
mentalement	ADV	mentalement
.	PUNCT	.
la	DET	le
,	PUNCT	,
rauquement	ADV	rauquement
jument	NOUN	jument
allait	VERB	aller
entière	ADJ	entier
que	PRON	que
est	AUX	être
à	ADP	à
de	ADP	de
ses	DET	son
Je	PRON	je
le	DET	le
jument	NOUN	jument
une	DET	un
le	DET	le
c'	PRON	ce
le	DET	le
y	PRON	y
expression	NOUN	expression
Lorsqu'	SCONJ	lorsque
,	PUNCT	,
Son	DET	son
enfin	ADV	enfin
.	PUNCT	.
il	PRON	il
jument	NOUN	jument
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Il	PRON	il
et	CCONJ	et
on	PRON	on
et	CCONJ	et
claquement	NOUN	claquement
?	PUNCT	?
avais	AUX	avoir
ses	DET	son
de	ADP	de
.	PUNCT	.
silhouette	NOUN	silhouette
ramper	VERB	ramper
avait	VERB	avoir
c'	PRON	ce
jura	VERB	jurer
éclata	VERB	éclater
,	PUNCT	,
raclant	VERB	racler
tu	PRON	tu
t'	PRON	te
,	PUNCT	,
était	AUX	être
douleur	NOUN	douleur
visage	NOUN	visage
haut	ADJ	haut
--	PUNCT	--
,	PUNCT	,
me	PRON	me
qu'	ADV	qu'
trop	ADV	trop
venir	VERB	venir
y	PRON	y
le	DET	le
sur	ADP	sur
important	ADJ	important
un	DET	un
nom	NOUN	nom
le	DET	le
Descends	VERB	descendre
sur	ADP	sur
le	DET	le
le	PRON	le
il	PRON	il
:	PUNCT	:
du	ADP	de
,	PUNCT	,
à	ADP	à
m'	PRON	me
ses	DET	son
.	PUNCT	.
la	DET	le
temps	NOUN	temps
ai	VERB	avoir
.	PUNCT	.
--	PUNCT	--
Il	PRON	il
grise	ADJ	gris
bride	NOUN	bride
de	ADP	de
de	ADP	de
,	PUNCT	,
détail	NOUN	détail
à	ADP	à
voix	NOUN	voix
Et	CCONJ	et
et	CCONJ	et
pointa	VERB	pointer
neige	NOUN	neige
dit	VERB	dire
déchirant	ADJ	déchirant
la	DET	le
juste	ADV	juste
il	PRON	il
neige	NOUN	neige
la	DET	le
Comme	ADP	comme
,	PUNCT	,
il	PRON	il
,	PUNCT	,
relevait	VERB	relever
qu'	PRON	qu'
savourer	VERB	savourer
il	PRON	il
le	PRON	le
,	PUNCT	,
Go	PROPN	Go
haine	NOUN	haine
cria	VERB	crier
que	SCONJ	que
de	ADP	de
dur	ADJ	dur
quelque	DET	quelque
ne	ADV	ne
Il	PRON	il
,	PUNCT	,
ses	DET	son
un	DET	un
mètres	NOUN	mètre
de	ADP	de
Ça	PRON	cela
jambe	NOUN	jambe
en	ADP	en
Le	DET	le
,	PUNCT	,
Dans	ADP	dans
Il	PRON	il
fixer	VERB	fixer
noirâtres	ADJ	noirâtre
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
rênes	NOUN	rêne
détacher	VERB	détacher
Nom	NOUN	nom
et	CCONJ	et
poitrine	NOUN	poitrine
Qu'	PRON	qu'
au	ADP	au
te	PRON	te
il	PRON	il
ventre	NOUN	ventre
de	ADP	de
grimaçant	VERB	grimacer
sans	ADP	sans
la	DET	le
tira	VERB	tirer
Go	PROPN	Go
voix	NOUN	voix
quart	NOUN	quart
!	PUNCT	!
Dieu	PROPN	Dieu
,	PUNCT	,
.	PUNCT	.
sacrant	VERB	sacrer
,	PUNCT	,
monte	VERB	monte
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
Go	PROPN	Go
ai	VERB	avoir
que	PRON	que
enregistra	VERB	enregistrer
avait	AUX	avoir
il	PRON	il
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
Couchée	VERB	coucher
sur	ADP	sur
l'	DET	le
,	PUNCT	,
Je	PRON	je
,	PUNCT	,
?	PUNCT	?
...	PUNCT	...
redresser	VERB	redresser
il	PRON	il
vas	VERB	aller
s'	PRON	se
,	PUNCT	,
se	PRON	se
toi	PRON	toi
qu'	SCONJ	que
cogna	VERB	cogner
tard	ADV	tard
,	PUNCT	,
faire	VERB	faire
savoir	VERB	savoir
pieds	NOUN	pied
bord	NOUN	bord
Il	PRON	il
tache	NOUN	tache
pente	NOUN	pente
à	ADP	à
,	PUNCT	,
dents	NOUN	dent
de	ADP	de
.	PUNCT	.
de	ADP	de
,	PUNCT	,
de	ADP	de
Relève	VERB	relever
buter	VERB	buter
,	PUNCT	,
Lève	VERB	lever
vers	ADP	vers
.	PUNCT	.
parole	NOUN	parole
Moi	PRON	moi
de	ADP	de
quatre	NUM	quatre
un	DET	un
la	DET	le
que	SCONJ	que
ses	DET	son
dans	ADP	dans
,	PUNCT	,
enfonça	VERB	enfoncer
...	PUNCT	...
Go	PROPN	Go
rien	PRON	rien
:	PUNCT	:
frapper	VERB	frapper
première	ADJ	premier
pattes	NOUN	patte
derrière	ADP	derrière
la	DET	le
que	SCONJ	que
j'	PRON	je
tirait	VERB	tirer
l'	DET	le
écroula	VERB	écrouler
cri	NOUN	cri
fous	VERB	foutre
pas	ADV	pas
vite	ADV	vite
fois	NOUN	fois
pour	ADP	pour
un	DET	un
coup	NOUN	coup
sur	ADP	sur
un	DET	un
Ensuite	ADV	ensuite
me	PRON	me
front	NOUN	front
.	PUNCT	.
chaque	DET	chaque
du	DET	de
son	DET	son
claquement	NOUN	claquement
saisir	VERB	saisir
.	PUNCT	.
écorchés	VERB	écorcher
.	PUNCT	.
plus	ADV	plus
tordu	VERB	tordre
il	PRON	il
le	DET	le
ma	DET	mon
voler	VERB	voler
les	DET	le
-il	PRON	il
de	ADP	de
plongeait	VERB	plonger
de	ADP	de
se	PRON	se
et	CCONJ	et
.	PUNCT	.
Go	PROPN	Go
Remonte	VERB	remonte
Derrière	ADP	derrière
mains	NOUN	main
quelques	DET	quelque
la	DET	le
dangereusement	ADV	dangereusement
arme	NOUN	arme
poids	NOUN	poids
la	DET	le
c'	PRON	ce
douleur	NOUN	douleur
engourdis	VERB	engourdir
David	PROPN	David
plus	ADV	plus
Depuis	ADP	depuis
le	DET	le
sur	ADP	sur
là	ADV	là
maintenant	ADV	maintenant
blanche	ADJ	blanc
.	PUNCT	.
une	DET	un
Chaleur	NOUN	chaleur
du	ADP	de
de	ADP	de
Il	PRON	il
aider	VERB	aider
--	PUNCT	--
au	ADP	au
Alors	ADV	alors
se	PRON	se
,	PUNCT	,
.	PUNCT	.
tard	ADV	tard
dans	ADP	dans
la	DET	le
flinguer	VERB	flinguer
de	ADP	de
de	ADP	de
que	SCONJ	que
bête	NOUN	bête
Ça	PRON	cela
qui	PRON	qui
.	PUNCT	.
sac	NOUN	sac
-ce	PRON	-ce
Chaleur	NOUN	chaleur
regard	NOUN	regard
.	PUNCT	.
vas	VERB	aller
d'	ADP	de
gémissant	VERB	gémir
Alors	ADV	alors
Et	CCONJ	et
te	PRON	te
chemin	NOUN	chemin
Maintenant	ADV	maintenant
sous-bois	NOUN	sous-bois
inspecteurs	NOUN	inspecteur
partis	VERB	partir
vient	VERB	venir
aisée	ADJ	aisé
tirerai	VERB	tirer
selle	NOUN	selle
te	PRON	te
d'	DET	d'
les	DET	le
vrai	ADJ	vrai
resteras	VERB	rester
tombés	VERB	tomber
--	PUNCT	--
attendons	VERB	attendre
débarrasser	VERB	débarrasser
,	PUNCT	,
est	VERB	être
échapper	VERB	échapper
Par	ADP	par
tour	NOUN	tour
!	PUNCT	!
nom	NOUN	nom
--	PUNCT	--
moins	ADV	moins
s'	PRON	se
Ils	PRON	il
y	PRON	y
lampe	NOUN	lampe
les	DET	le
mène	VERB	mener
que	SCONJ	que
plonger	VERB	plonger
petit	ADJ	petit
suis	VERB	suivre
--	PUNCT	--
semit	VERB	semit
...	PUNCT	...
une	DET	un
pas	ADV	pas
comme	ADP	comme
Bagrin	PROPN	Bagrin
par	ADP	par
jeta	VERB	jeter
me	PRON	me
Dans	ADP	dans
sol	NOUN	sol
...	PUNCT	...
le	DET	le
ils	PRON	il
tard	ADV	tard
ce	DET	ce
je	PRON	je
premiers	ADJ	premier
chemin	NOUN	chemin
leurs	DET	leur
de	ADP	de
le	DET	le
.	PUNCT	.
filent	VERB	filer
Monte	VERB	monte
fatigue	NOUN	fatigue
et	CCONJ	et
éloigna	VERB	éloigner
ce	PRON	ce
ici	ADV	ici
sont	AUX	être
essaies	VERB	essayer
les	DET	le
au	ADP	au
diable	NOUN	diable
que	SCONJ	que
.	PUNCT	.
allez	VERB	aller
choisi	VERB	choisir
.	PUNCT	.
dernier	ADJ	dernier
bien	ADV	bien
du	ADP	de
feras	VERB	faire
que	SCONJ	que
Dieu	PROPN	Dieu
fini	ADJ	fini
un	DET	un
la	DET	le
comprenait	VERB	comprendre
les	DET	le
et	CCONJ	et
dépit	NOUN	dépit
.	PUNCT	.
et	CCONJ	et
jambe	NOUN	jambe
effondrer	VERB	effondrer
un	DET	un
t'	PRON	te
temps	NOUN	temps
les	DET	le
.	PUNCT	.
que	SCONJ	que
à	ADP	à
pitié	NOUN	pitié
les	DET	le
façon	NOUN	façon
ta	DET	ton
heure	NOUN	heure
,	PUNCT	,
selle	NOUN	selle
hurla	VERB	hurler
ce	PRON	ce
deux	NUM	deux
premières	ADJ	premier
et	CCONJ	et
.	PUNCT	.
indiquait	VERB	indiquer
De	ADP	de
Adelin	PROPN	Adelin
du	ADP	de
fraîches	ADJ	frais
a	AUX	avoir
le	DET	le
sont	AUX	être
,	PUNCT	,
Ils	PRON	il
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
de	ADP	de
le	PRON	le
chose	NOUN	chose
demandes	VERB	demander
de	ADP	de
Réfléchis	VERB	réfléchir
chevaux	NOUN	cheval
menacé	VERB	menacer
qu'	SCONJ	que
Bagrin	PROPN	Bagrin
retombés	VERB	retomber
les	DET	le
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
contre	ADP	contre
Tu	PRON	tu
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
retour	NOUN	retour
traces	NOUN	trace
talons	NOUN	talon
effort	NOUN	effort
droite	NOUN	droite
façon	NOUN	façon
pour	ADP	pour
On	PRON	on
souffle	NOUN	souffle
tu	PRON	tu
la	DET	le
sur	ADP	sur
eu	VERB	avoir
sans	ADP	sans
parce	SCONJ	parce
que	SCONJ	que
--	PUNCT	--
un	DET	un
aurait	AUX	avoir
de	ADP	de
la	DET	le
chemin	NOUN	chemin
voit	VERB	voir
le	DET	le
suivre	VERB	suivre
un	DET	un
,	PUNCT	,
coula	VERB	couler
C'	PRON	ce
,	PUNCT	,
tourne	VERB	tourne
de	ADP	de
soufflé	VERB	souffler
Go	PROPN	Go
en	ADP	en
espèce	NOUN	espèce
moins	ADV	moins
la	DET	le
.	PUNCT	.
en	ADP	en
visibles	ADJ	visible
Adelin	PROPN	Adelin
tu	PRON	tu
de	ADP	de
,	PUNCT	,
marchent	VERB	marcher
--	PUNCT	--
.	PUNCT	.
semblait	VERB	sembler
droite	NOUN	droite
ont	AUX	avoir
trébuchant	VERB	trébucher
attendez	VERB	attendre
je	PRON	je
membre	NOUN	membre
doucement	ADV	doucement
,	PUNCT	,
les	PRON	le
Il	PRON	il
chevaux	NOUN	cheval
Avance	PROPN	Avance
Au	ADP	au
raison	NOUN	raison
son	DET	son
a	VERB	avoir
Et	CCONJ	et
de	ADP	de
,	PUNCT	,
jambe	NOUN	jambe
été	AUX	être
pas	NOUN	pas
un	DET	un
.	PUNCT	.
rien	PRON	rien
n'	ADV	n'
David	PROPN	David
ils	PRON	il
dans	ADP	dans
coupé	VERB	couper
que	SCONJ	que
Je	PRON	je
c'	PRON	ce
je	PRON	je
,	PUNCT	,
étaient	AUX	être
.	PUNCT	.
à	ADP	à
moment	NOUN	moment
de	ADP	de
le	DET	le
.	PUNCT	.
.	PUNCT	.
Tu	PRON	tu
Il	PRON	il
la	DET	le
pourras	VERB	pouvoir
.	PUNCT	.
lorsqu'	SCONJ	lorsque
vais	VERB	aller
.	PUNCT	.
Ils	PRON	il
un	DET	un
.	PUNCT	.
,	PUNCT	,
Bagrin	PROPN	Bagrin
,	PUNCT	,
se	PRON	se
Et	CCONJ	et
et	CCONJ	et
ses	DET	son
de	ADP	de
étaient	AUX	être
passage	NOUN	passage
même	ADV	même
Adelin	PROPN	Adelin
sont	AUX	être
les	DET	le
,	PUNCT	,
quart	NOUN	quart
file	NOUN	file
,	PUNCT	,
Adelin	PROPN	Adelin
.	PUNCT	.
pommes	NOUN	pomme
La	DET	le
dirigée	VERB	diriger
que	PRON	que
suivaient	VERB	suivre
centimètres	NOUN	centimètre
enquit	VERB	enquérir
ça	PRON	cela
...	PUNCT	...
,	PUNCT	,
approchèrent	VERB	approcher
importe	VERB	importe
sa	DET	son
un	DET	un
continué	VERB	continuer
.	PUNCT	.
apprendront	VERB	apprendre
s'	PRON	se
d'	ADP	de
Ni	CCONJ	ni
de	ADP	de
de	ADP	de
Voilà	VERB	voilà
d'	ADP	de
quelque	DET	quelque
elles	PRON	lui
braves	NOUN	brave
Ils	PRON	il
.	PUNCT	.
gauche	NOUN	gauche
allés	VERB	aller
appui	NOUN	appui
s'	PRON	se
puis	CCONJ	puis
avait	AUX	avoir
à	ADP	à
--	PUNCT	--
...	PUNCT	...
appuyer	VERB	appuyer
œillade	NOUN	œillade
deux	PRON	deux
Ils	PRON	il
.	PUNCT	.
avant	ADP	avant
me	PRON	me
pas	NOUN	pas
-	ADV	-
.	PUNCT	.
?	PUNCT	?
vas	VERB	aller
de	ADP	de
gauche	NOUN	gauche
.	PUNCT	.
donc	ADV	donc
le	DET	le
n'	ADV	n'
incroyables	ADJ	incroyable
chemin	NOUN	chemin
de	ADP	de
--	PUNCT	--
qui	PRON	qui
,	PUNCT	,
neige	NOUN	neige
Il	PRON	il
trouvé	VERB	trouver
nettes	ADJ	net
Tu	PRON	tu
,	PUNCT	,
demanda	VERB	demander
--	PUNCT	--
dit	VERB	dire
.	PUNCT	.
--	PUNCT	--
comme	ADP	comme
sur	ADP	sur
haut	ADV	haut
coup	NOUN	coup
,	PUNCT	,
pas	ADV	pas
puisses	VERB	pouvoir
ne	ADV	ne
.	PUNCT	.
fraîches	ADJ	frais
de	ADP	de
cachait	VERB	cacher
«	PUNCT	«
est	AUX	être
.	PUNCT	.
je	PRON	je
montait	VERB	monter
te	PRON	te
ses	DET	son
il	PRON	il
indiquer	VERB	indiquer
a	AUX	avoir
des	ADP	de
je	PRON	je
bout	NOUN	bout
souvent	ADV	souvent
écoutes	VERB	écouter
revenir	VERB	revenir
descente	NOUN	descente
prendre	VERB	prendre
revenus	VERB	revenir
.	PUNCT	.
con	NOUN	con
que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
traces	NOUN	trace
.	PUNCT	.
qu'	PRON	qu'
.	PUNCT	.
Quelques	DET	quelque
Ils	PRON	il
...	PUNCT	...
le	PRON	le
cons	NOUN	con
tôt	ADV	tôt
se	PRON	se
les	DET	le
des	ADP	de
la	DET	le
en	ADP	en
les	DET	le
qui	PRON	qui
,	PUNCT	,
avançaient	VERB	avancer
à	ADP	à
recouvrir	VERB	recouvrir
--	PUNCT	--
se	PRON	se
blessé	ADJ	blessé
position	NOUN	position
qui	PRON	qui
sur	ADP	sur
.	PUNCT	.
cent	NUM	cent
suivre	VERB	suivre
mot	NOUN	mot
en	ADP	en
dernier	ADJ	dernier
ronces	NOUN	ronce
,	PUNCT	,
La	DET	le
ont	AUX	avoir
avaient	AUX	avoir
de	ADP	de
--	PUNCT	--
Les	DET	le
...	PUNCT	...
au	ADP	au
Au	ADP	au
Toutes	ADJ	tout
pied	NOUN	pied
interrogea	VERB	interroger
sur	ADP	sur
Essayez	VERB	essayer
à	ADP	à
.	PUNCT	.
les	DET	le
un	PRON	un
seraient	AUX	être
se	PRON	se
il	PRON	il
aussi	ADV	aussi
sont	AUX	être
--	PUNCT	--
jambe	NOUN	jambe
basses	ADJ	bas
s'	PRON	se
veux	VERB	vouloir
inspecteurs	NOUN	inspecteur
,	PUNCT	,
fait	VERB	faire
plus	ADV	plus
de	ADP	de
avaient	AUX	avoir
que	SCONJ	que
regardèrent	VERB	regarder
tu	PRON	tu
ni	CCONJ	ni
...	PUNCT	...
pas	ADV	pas
toi	PRON	toi
arrêta	VERB	arrêter
.	PUNCT	.
Et	CCONJ	et
a	VERB	avoir
comme	ADP	comme
eu	VERB	avoir
Tu	PRON	tu
--	PUNCT	--
d'	ADP	de
corrue	VERB	corrue
.	PUNCT	.
toujours	ADV	toujours
Bagrin	PROPN	Bagrin
--	PUNCT	--
on	PRON	on
David	PROPN	David
en	ADP	en
,	PUNCT	,
C'	PRON	ce
faillait	VERB	faillir
Ils	PRON	il
--	PUNCT	--
s'	PRON	se
les	DET	le
pierres	NOUN	pierre
une	DET	un
puis	CCONJ	puis
,	PUNCT	,
le	DET	le
--	PUNCT	--
trouveront	VERB	trouver
,	PUNCT	,
carrément	ADV	carrément
sur	ADP	sur
vent	NOUN	vent
,	PUNCT	,
,	PUNCT	,
un	DET	un
À	ADP	à
qu'	SCONJ	que
pas	ADV	pas
était	AUX	être
de	ADP	de
À	ADP	à
--	PUNCT	--
il	PRON	il
avec	ADP	avec
,	PUNCT	,
?	PUNCT	?
Mais	CCONJ	mais
un	DET	un
temps	NOUN	temps
Je	PRON	je
es	AUX	être
mais	CCONJ	mais
...	PUNCT	...
me	PRON	me
au	ADP	au
dit	VERB	dire
se	PRON	se
Mais	CCONJ	mais
croiront	VERB	croire
mettre	VERB	mettre
traces	NOUN	trace
Adelin	PROPN	Adelin
jusqu'	ADP	jusque
est	AUX	être
qu'	PRON	qu'
bout	NOUN	bout
Et	CCONJ	et
d'	ADP	de
en	ADP	en
.	PUNCT	.
à	ADP	à
profondes	ADJ	profond
valide	ADJ	valide
à	ADP	à
droite	NOUN	droite
deux	NUM	deux
qui	PRON	qui
traversa	VERB	traverser
toi	PRON	toi
aucun	DET	aucun
,	PUNCT	,
?	PUNCT	?
Il	PRON	il
tout	ADV	tout
travers	NOUN	travers
descends	VERB	descendre
.	PUNCT	.
de	ADP	de
des	ADP	de
chemin	NOUN	chemin
dire	VERB	dire
pas	ADV	pas
s'	PRON	se
Dieu	PROPN	Dieu
tuant	VERB	tuer
et	CCONJ	et
construisant	VERB	construire
Et	CCONJ	et
Regardez	VERB	regarder
nouveau	ADJ	nouveau
.	PUNCT	.
d'	ADP	de
lui	PRON	lui
Madeleine	PROPN	Madeleine
de	ADP	de
C'	PRON	ce
une	DET	un
sont	AUX	être
aller	VERB	aller
!	PUNCT	!
cria	VERB	crier
que	PRON	que
Go	PROPN	Go
sorte	VERB	sortir
,	PUNCT	,
la	DET	le
rejoint	VERB	rejoindre
au	ADP	au
conditions	NOUN	condition
se	PRON	se
?	PUNCT	?
nationale	ADJ	national
court	ADJ	court
C'	PRON	ce
d'	ADP	de
ne	ADV	ne
n'	ADV	n'
tête	NOUN	tête
...	PUNCT	...
ils	PRON	il
d'	ADP	de
repassés	VERB	repasser
chaussures	NOUN	chaussure
:	PUNCT	:
,	PUNCT	,
Elle	PRON	lui
pleine	ADJ	plein
leur	DET	leur
-t	PRON	-t
avait	AUX	avoir
pour	ADP	pour
il	PRON	il
carabine	NOUN	carabine
qu'	SCONJ	que
direction	NOUN	direction
si	SCONJ	si
premier	ADJ	premier
travers	NOUN	travers
,	PUNCT	,
Tu	PRON	tu
dut	VERB	devoir
l'	DET	le
--	PUNCT	--
un	DET	un
Ou	CCONJ	ou
étaient	AUX	être
Go	PROPN	Go
,	PUNCT	,
Vous	PRON	vous
sont	AUX	être
Ils	PRON	il
ne	ADV	ne
.	PUNCT	.
un	DET	un
recouvrent	VERB	recouvrir
présent	NOUN	présent
effectivement	ADV	effectivement
inspecteurs	NOUN	inspecteur
des	DET	un
sa	DET	son
--	PUNCT	--
Mais	CCONJ	mais
donc	ADV	donc
.	PUNCT	.
contredis	VERB	contredire
salaud	NOUN	salaud
le	DET	le
ont	AUX	avoir
y	PRON	y
lança	VERB	lancer
--	PUNCT	--
.	PUNCT	.
ils	PRON	il
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
enfuie	VERB	enfuir
lampe	NOUN	lampe
la	DET	le
--	PUNCT	--
cheval	NOUN	cheval
.	PUNCT	.
pas	ADV	pas
instants	NOUN	instant
devaient	VERB	devoir
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
en	ADP	en
Go	PROPN	Go
ai	AUX	avoir
est	AUX	être
la	DET	le
Adelin	PROPN	Adelin
hein	ADV	hein
,	PUNCT	,
...	PUNCT	...
.	PUNCT	.
,	PUNCT	,
le	DET	le
et	CCONJ	et
les	DET	le
vers	ADP	vers
laissant	VERB	laisser
dans	ADP	dans
aller	VERB	aller
ce	DET	ce
!	PUNCT	!
me	PRON	me
ni	CCONJ	ni
glaces	NOUN	glace
chasse-neige	NOUN	chasse-neige
tomber	VERB	tomber
genoux	NOUN	genou
il	PRON	il
suivit	VERB	suivre
sur	ADP	sur
suis	AUX	être
que	PRON	que
t'	PRON	te
tracé	VERB	tracer
pas	NOUN	pas
,	PUNCT	,
,	PUNCT	,
fusil	NOUN	fusil
vais	VERB	aller
voilà	VERB	voilà
dans	ADP	dans
,	PUNCT	,
il	PRON	il
!	PUNCT	!
en	ADP	en
en	PRON	en
:	PUNCT	:
agitait	VERB	agiter
Qu'	SCONJ	que
la	DET	le
en	ADP	en
type	NOUN	type
avoir	VERB	avoir
moi	PRON	moi
»	PUNCT	»
en	PRON	en
douleur	NOUN	douleur
descente	NOUN	descente
,	PUNCT	,
talonna	VERB	talonner
remonter	VERB	remonter
là	ADV	là
là	ADV	là
marche	NOUN	marche
,	PUNCT	,
dit	VERB	dire
dit	VERB	dire
?	PUNCT	?
quelle	DET	quel
traces	NOUN	trace
mal	ADV	mal
,	PUNCT	,
d'	ADP	de
vrai	ADJ	vrai
,	PUNCT	,
redressa	VERB	redresser
neige	NOUN	neige
séparés	VERB	séparer
le	DET	le
de	ADP	de
je	PRON	je
.	PUNCT	.
les	DET	le
aussivrai	ADV	aussivrai
était	AUX	être
que	SCONJ	que
fous	VERB	foutre
pas	ADV	pas
quelle	DET	quel
Ils	PRON	il
un	DET	un
.	PUNCT	.
lui	PRON	lui
dit	VERB	dire
les	DET	le
lueur	NOUN	lueur
par	ADP	par
.	PUNCT	.
lui	PRON	lui
comprends	VERB	comprendre
et	CCONJ	et
Alors	ADV	alors
eux	PRON	lui
jambes	NOUN	jambe
dit	VERB	dire
.	PUNCT	.
revenus	VERB	revenir
ont	AUX	avoir
,	PUNCT	,
la	DET	le
redonneras	VERB	redonner
.	PUNCT	.
cons	NOUN	con
descendre	VERB	descendre
Ils	PRON	il
,	PUNCT	,
,	PUNCT	,
doutait	VERB	douter
chaque	DET	chaque
relativement	ADV	relativement
aller	VERB	aller
,	PUNCT	,
qu'	ADV	qu'
troisième	ADJ	troisième
sont	AUX	être
hissa	VERB	hisser
traces	NOUN	trace
Ils	PRON	il
...	PUNCT	...
c'	PRON	ce
Tu	PRON	tu
chemin	NOUN	chemin
--	PUNCT	--
ou	CCONJ	ou
Et	CCONJ	et
,	PUNCT	,
Adelin	PROPN	Adelin
.	PUNCT	.
cuit	ADJ	cuit
ils	PRON	il
et	CCONJ	et
la	DET	le
sillage	NOUN	sillage
tout	ADV	tout
regard	NOUN	regard
toute	DET	tout
avec	ADP	avec
prenant	VERB	prendre
,	PUNCT	,
Où	ADV	où
ou	CCONJ	ou
des	DET	un
,	PUNCT	,
route	NOUN	route
plaignait	VERB	plaindre
En	ADP	en
pas	ADV	pas
