poussait	VERB	pousser
Des	DET	un
et	CCONJ	et
désagrège	VERB	désagréger
soudain	ADV	soudain
,	PUNCT	,
plus	ADV	plus
chair	NOUN	chair
de	ADP	de
des	DET	un
visage	NOUN	visage
bord	NOUN	bord
à	ADP	à
que	SCONJ	que
continuera	VERB	continuer
la	DET	le
avoir	VERB	avoir
tête	NOUN	tête
transforme	VERB	transforme
de	ADP	de
toute	DET	tout
-	ADV	-
qu'	SCONJ	que
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
vers	ADP	vers
sous	ADP	sous
soif	NOUN	soif
coccinelle	NOUN	coccinelle
Mais	CCONJ	mais
arbres	NOUN	arbre
lui	PRON	lui
avaient	AUX	avoir
au	ADP	au
de	ADP	de
robe	NOUN	robe
à	ADP	à
en	ADP	en
L'	DET	le
désir	NOUN	désir
son	DET	son
robe	NOUN	robe
le	DET	le
oublieuse	ADJ	oublieux
toute	DET	tout
au	ADP	au
,	PUNCT	,
corps	NOUN	corps
strict	ADJ	strict
toutes	ADJ	tout
insatiable	ADJ	insatiable
-là	NOUN	-là
sous	ADP	sous
effacé	VERB	effacer
n'	ADV	n'
détriple	VERB	détriple
tendre	ADJ	tendre
plus	ADV	plus
modulaient	VERB	moduler
d'	ADP	de
pouvait	VERB	pouvoir
.	PUNCT	.
dévorés	VERB	dévorer
pierre	NOUN	pierre
Mort	NOUN	mort
la	DET	le
jour	NOUN	jour
robe	NOUN	robe
où	PRON	où
.	PUNCT	.
allongée	VERB	allonger
des	ADP	de
;	PUNCT	;
contempla	VERB	contempler
à	ADP	à
plus	ADV	plus
et	CCONJ	et
irradier	VERB	irradier
de	ADP	de
joie	NOUN	joie
,	PUNCT	,
sculpté	VERB	sculpter
à	ADP	à
gel	NOUN	gel
Onufrius	PROPN	Onufrius
un	DET	un
de	ADP	de
de	ADP	de
est	NOUN	est
plus	ADV	plus
souffle	NOUN	souffle
de	ADP	de
l'	DET	le
,	PUNCT	,
profil	NOUN	profil
elle	PRON	lui
,	PUNCT	,
Marie-Madeleine	PROPN	Marie-Madeleine
et	CCONJ	et
vers	ADP	vers
,	PUNCT	,
leurs	DET	leur
creux	NOUN	creux
de	ADP	de
et	CCONJ	et
bois	NOUN	bois
éclairait	VERB	éclairer
et	CCONJ	et
la	DET	le
du	ADP	de
tandis	ADV	tandis
de	ADP	de
légendaires	ADJ	légendaire
l'	DET	le
Divokâ	PROPN	Divokâ
,	PUNCT	,
et	CCONJ	et
et	CCONJ	et
à	ADP	à
où	PRON	où
gisante	VERB	giser
ne	ADV	ne
le	DET	le
retenait	VERB	retenir
avec	ADP	avec
à	ADP	à
et	CCONJ	et
feu	NOUN	feu
.	PUNCT	.
au	ADP	au
à	ADP	à
voile	NOUN	voile
trahi	VERB	trahir
vers	ADP	vers
écho	NOUN	écho
forêt	NOUN	forêt
pointent	VERB	pointer
le	DET	le
aller	VERB	aller
est	AUX	être
importe	VERB	importe
la	DET	le
visage	NOUN	visage
un	DET	un
tendre	ADJ	tendre
front	NOUN	front
le	DET	le
couvrir	VERB	couvrir
les	DET	le
frondaison	NOUN	frondaison
de	ADP	de
qu'	ADV	qu'
le	DET	le
de	ADP	de
la	DET	le
bien	ADV	bien
amour	NOUN	amour
ventre	NOUN	ventre
leur	DET	leur
delà	ADP	delà
courent	VERB	courir
nue	ADJ	nu
visage	NOUN	visage
.	PUNCT	.
elle	PRON	lui
sa	DET	son
.	PUNCT	.
les	DET	le
félicité	NOUN	félicité
laquelle	PRON	lequel
leur	DET	leur
Romana	PROPN	Romana
alignés	VERB	aligner
les	DET	le
fervente	ADJ	fervent
voir	VERB	voir
entre	ADP	entre
d'	ADP	de
la	DET	le
chavirement	NOUN	chavirement
fous	ADJ	fou
à	ADP	à
dans	ADP	dans
de	ADP	de
Sur	ADP	sur
.	PUNCT	.
hospice	NOUN	hospice
le	DET	le
en	ADP	en
.	PUNCT	.
un	DET	un
.	PUNCT	.
se	PRON	se
comme	ADP	comme
les	DET	le
voile	NOUN	voile
surie	VERB	surir
C'	PRON	ce
aussi	ADV	aussi
peu	NOUN	peu
la	DET	le
terre	NOUN	terre
furieux	ADJ	furieux
un	DET	un
au	ADP	au
bienheureuse	ADJ	bienheureux
rongent	VERB	ronger
retournée	VERB	retourner
de	ADP	de
où	PRON	où
,	PUNCT	,
de	ADP	de
une	DET	un
,	PUNCT	,
rien	PRON	rien
son	DET	son
offrait	VERB	offrir
la	DET	le
bouleaux	NOUN	bouleau
les	DET	le
est	AUX	être
Ils	PRON	il
masquait	VERB	masquer
Du	ADP	de
l'	DET	le
de	ADP	de
étrangère	ADJ	étranger
des	ADP	de
douleur	NOUN	douleur
lovée	VERB	lover
son	DET	son
relais	NOUN	relais
est	AUX	être
la	DET	le
enveloppait	VERB	envelopper
Le	DET	le
,	PUNCT	,
avec	ADP	avec
pluies	NOUN	pluie
de	ADP	de
pudeur	NOUN	pudeur
et	CCONJ	et
Pénitente	NOUN	pénitent
s'	PRON	se
dans	ADP	dans
Prokop	PROPN	Prokop
parsèment	VERB	parsemer
amour	NOUN	amour
jouissance	NOUN	jouissance
lançant	VERB	lancer
fougères	NOUN	fougère
plis	NOUN	pli
le	DET	le
,	PUNCT	,
de	ADP	de
transparence	NOUN	transparence
.	PUNCT	.
corps	NOUN	corps
et	CCONJ	et
leurs	DET	leur
Son	DET	son
des	ADP	de
contre	ADP	contre
qui	PRON	qui
œil	NOUN	œil
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
plis	NOUN	pli
sa	DET	son
araignée	NOUN	araignée
ce	DET	ce
la	DET	le
sourire	NOUN	sourire
vide	NOUN	vide
début	NOUN	début
Dieu	PROPN	Dieu
lui	PRON	lui
lisse	ADJ	lisse
,	PUNCT	,
grabat	NOUN	grabat
que	SCONJ	que
de	ADP	de
cœur	NOUN	cœur
levant	NOUN	levant
indestructible	ADJ	indestructible
volutes	NOUN	volute
,	PUNCT	,
et	CCONJ	et
à	ADP	à
dynamique	NOUN	dynamique
indifférence	NOUN	indifférence
l'	PRON	l'
Prokop	PROPN	Prokop
couvercle	NOUN	couvercle
que	SCONJ	que
autre	PRON	autre
pas	ADV	pas
lui	PRON	lui
chair	NOUN	chair
Il	PRON	il
qu'	SCONJ	que
écorchée	VERB	écorcher
soudain	ADV	soudain
cœur	NOUN	cœur
qui	PRON	qui
vers	ADP	vers
,	PUNCT	,
ouverts	ADJ	ouvert
de	ADP	de
amour	NOUN	amour
su	VERB	savoir
ravalé	VERB	ravaler
était	AUX	être
—	PUNCT	—
de	ADP	de
Marek	PROPN	Marek
ainsi	ADV	ainsi
étaient	AUX	être
sa	DET	son
n'	ADV	n'
l'	DET	le
s'	PRON	se
rebut	NOUN	rebut
ne	ADV	ne
certitude	NOUN	certitude
le	DET	le
les	DET	le
ses	DET	son
retard	NOUN	retard
était	AUX	être
allait	VERB	aller
obstiné	VERB	obstiner
chuté	VERB	chuter
pas	ADV	pas
retour	NOUN	retour
Ce	PRON	ce
était	AUX	être
.	PUNCT	.
jamais	ADV	jamais
cuisinière	NOUN	cuisinière
,	PUNCT	,
deux	PRON	deux
avait	AUX	avoir
réseaux	NOUN	réseau
frapper	VERB	frapper
soit	VERB	être
prodigue	ADJ	prodigue
soupe	NOUN	soupe
eu	VERB	avoir
désuet	ADJ	désuet
comme	ADP	comme
la	DET	le
,	PUNCT	,
d'	ADP	de
dans	ADP	dans
amour	NOUN	amour
Elle	PRON	lui
soupe	NOUN	soupe
.	PUNCT	.
elle	PRON	lui
et	CCONJ	et
de	ADP	de
faisait	VERB	faire
ballerines	NOUN	ballerine
avait	AUX	avoir
y	PRON	y
,	PUNCT	,
ils	PRON	il
foudroyée	VERB	foudroyer
.	PUNCT	.
tout	PRON	tout
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
,	PUNCT	,
;	PUNCT	;
le	DET	le
il	PRON	il
plus	ADV	plus
un	DET	un
Mais	CCONJ	mais
fumée	NOUN	fumée
n'	ADV	n'
ventre	NOUN	ventre
gorge	NOUN	gorge
leurs	DET	leur
oubli	NOUN	oubli
passé	VERB	passer
s'	PRON	se
enfant	NOUN	enfant
clarté	NOUN	clarté
étaient	AUX	être
embrassaient	VERB	embrasser
mais	CCONJ	mais
l'	PRON	l'
dix	NUM	dix
avait	AUX	avoir
?	PUNCT	?
l'	DET	le
saisie	VERB	saisir
le	DET	le
oignon	NOUN	oignon
en	ADP	en
souciait	VERB	soucier
deux	NUM	deux
fois	NOUN	fois
de	ADP	de
robe	NOUN	robe
,	PUNCT	,
la	DET	le
.	PUNCT	.
ne	ADV	ne
de	ADP	de
terrain	NOUN	terrain
que	SCONJ	que
Elle	PRON	lui
pas	ADV	pas
attendu	VERB	attendre
caressa	VERB	caresser
d'	ADP	de
soupe	NOUN	soupe
Elle	PRON	lui
de	ADP	de
qu'	SCONJ	que
ce	DET	ce
.	PUNCT	.
Elle	PRON	lui
illusion	NOUN	illusion
coup	NOUN	coup
ail	NOUN	ail
de	ADP	de
avait	AUX	avoir
était	AUX	être
en	ADP	en
Sarka	PROPN	Sarka
jambes	NOUN	jambe
n'	ADV	n'
forme	NOUN	forme
Ce	DET	ce
que	SCONJ	que
il	PRON	il
-ils	PRON	il
mort	NOUN	mort
couvercle	NOUN	couvercle
aimer	VERB	aimer
des	ADP	de
des	ADP	de
et	CCONJ	et
avait	AUX	avoir
avait	AUX	avoir
de	ADP	de
Trois	NUM	Trois
en	PRON	en
pressée	VERB	presser
son	DET	son
de	ADP	de
.	PUNCT	.
sœur	NOUN	sœur
elle	PRON	lui
êtres	NOUN	être
saccades	NOUN	saccade
laissé	VERB	laisser
turquoise	ADJ	turquoise
une	DET	un
si	ADV	si
elle	PRON	lui
jamais	ADV	jamais
de	ADP	de
la	DET	le
tourment	NOUN	tourment
goût	NOUN	goût
,	PUNCT	,
main	NOUN	main
d'	ADP	de
.	PUNCT	.
Mort	NOUN	mort
phénomène	NOUN	phénomène
rêve	NOUN	rêve
d'	ADP	de
soir	NOUN	soir
comme	ADP	comme
pendant	ADP	pendant
larmes	NOUN	larme
à	ADP	à
sa	DET	son
une	DET	un
Marek	PROPN	Marek
ne	ADV	ne
coulait	VERB	couler
sa	DET	son
,	PUNCT	,
,	PUNCT	,
puisées	VERB	puiser
pièce	NOUN	pièce
sa	DET	son
mentale	ADJ	mental
de	ADP	de
retrouvée	VERB	retrouver
trottoirs	NOUN	trottoir
d'	ADP	de
que	SCONJ	que
et	CCONJ	et
à	ADP	à
soupe	NOUN	soupe
prenait	VERB	prendre
comme	ADP	comme
longtemps	ADV	longtemps
,	PUNCT	,
à	ADP	à
gémissant	VERB	gémir
pouvait	VERB	pouvoir
palière	ADJ	palière
,	PUNCT	,
rayures	NOUN	rayure
paire	NOUN	paire
et	CCONJ	et
air	NOUN	air
releva	VERB	relever
sur	ADP	sur
à	ADP	à
ans	NOUN	an
seconde	ADJ	second
d'	ADP	de
de	ADP	de
s'	PRON	se
avait	AUX	avoir
avec	ADP	avec
qu'	PRON	qu'
a	AUX	avoir
,	PUNCT	,
sa	DET	son
que	SCONJ	que
était	AUX	être
sa	DET	son
une	DET	un
au	ADP	au
contre	ADP	contre
une	DET	un
secouaient	VERB	secouer
soupière	NOUN	soupière
de	ADP	de
avait	AUX	avoir
auprès	ADV	auprès
et	CCONJ	et
Olinka	PROPN	Olinka
nuits	NOUN	nuit
plus	ADV	plus
de	ADP	de
retour	NOUN	retour
mémoire	NOUN	mémoire
un	DET	un
de	ADP	de
glacé	ADJ	glacé
du	ADP	de
un	DET	un
en	PRON	en
sentiment	NOUN	sentiment
en	PRON	en
emporté	VERB	emporter
avait	AUX	avoir
cesser	VERB	cesser
était	AUX	être
Et	CCONJ	et
et	CCONJ	et
et	CCONJ	et
s'	PRON	se
s'	PRON	se
se	PRON	se
aigu	ADJ	aigu
la	DET	le
phénomène	NOUN	phénomène
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
noires	ADJ	noir
lui-même	PRON	lui-même
comme	ADP	comme
la	DET	le
perdu	VERB	perdre
n'	ADV	n'
rebords	NOUN	rebord
de	ADP	de
,	PUNCT	,
ses	DET	son
pas	ADV	pas
encore	ADV	encore
elle	PRON	lui
déjà	ADV	déjà
recette	NOUN	recette
fort	ADJ	fort
qui	PRON	qui
,	PUNCT	,
vraiment	ADV	vraiment
si	ADV	si
,	PUNCT	,
cohérents	ADJ	cohérent
cendres	NOUN	cendre
une	DET	un
;	PUNCT	;
mais	CCONJ	mais
usées	ADJ	user
.	PUNCT	.
la	DET	le
pierre	NOUN	pierre
selon	ADP	selon
plus	ADV	plus
préparait	VERB	préparer
à	ADP	à
traversé	VERB	traverser
il	PRON	il
ne	ADV	ne
était	AUX	être
de	ADP	de
s'	PRON	se
loin	ADV	loin
escalier	NOUN	escalier
plus	ADV	plus
enfin	ADV	enfin
crissaient	VERB	crisser
nous	PRON	nous
horreur	NOUN	horreur
,	PUNCT	,
amour	NOUN	amour
la	DET	le
fumante	ADJ	fumant
froid	NOUN	froid
la	DET	le
malemort	NOUN	malemort
avait	AUX	avoir
sa	DET	son
y	PRON	y
donné	VERB	donner
que	ADV	que
la	DET	le
aux	ADP	à
,	PUNCT	,
brume	NOUN	brume
très	ADV	très
d'	ADP	de
était	AUX	être
de	ADP	de
,	PUNCT	,
cumin	NOUN	cumin
.	PUNCT	.
l'	PRON	l'
hors	ADP	hors
temps	NOUN	temps
.	PUNCT	.
Prokop	PROPN	Prokop
mémoire	NOUN	mémoire
Hubert	PROPN	Hubert
de	ADP	de
avait	AUX	avoir
expliquer	VERB	expliquer
jamais	ADV	jamais
en	PRON	en
bon	ADJ	bon
marché	VERB	marcher
sa	DET	son
la	DET	le
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
godasses	NOUN	godasse
brûlait	VERB	brûler
à	ADP	à
avait	AUX	avoir
à	ADP	à
a	AUX	avoir
demeurer	VERB	demeurer
,	PUNCT	,
avec	ADP	avec
sommeil	NOUN	sommeil
jusque	ADP	jusque
abords	NOUN	abord
les	DET	le
Elle	PRON	lui
.	PUNCT	.
la	DET	le
pied	NOUN	pied
attrapé	VERB	attraper
morts	NOUN	mort
.	PUNCT	.
échappaient	VERB	échapper
sa	DET	son
rue	NOUN	rue
Oui	ADV	oui
larmes	NOUN	larme
renversée	VERB	renverser
Elle	PRON	lui
alors	ADV	alors
lui	PRON	lui
ni	CCONJ	ni
et	CCONJ	et
espérer	VERB	espérer
tarder	VERB	tarder
nu	ADJ	nu
escaladant	VERB	escalader
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
mâchait	VERB	mâcher
son	DET	son
au	ADP	au
sans	ADP	sans
beurre	NOUN	beurre
bouche	NOUN	bouche
douleur	NOUN	douleur
les	DET	le
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
élan	NOUN	élan
Dehors	ADV	dehors
sa	DET	son
bleu	NOUN	bleu
de	ADP	de
l'	DET	le
romantisme	NOUN	romantisme
sur	ADP	sur
cela	PRON	cela
Elle	PRON	lui
avait	AUX	avoir
droit	ADV	droit
à	ADP	à
sa	DET	son
raison	NOUN	raison
.	PUNCT	.
sa	DET	son
haleine	NOUN	haleine
restés	VERB	rester
l'	DET	le
bienheureuse	ADJ	bienheureux
physique	ADJ	physique
en	ADP	en
les	DET	le
voués	VERB	vouer
Elle	PRON	lui
responsabilité	NOUN	responsabilité
même	ADV	même
Ses	DET	son
chair	NOUN	chair
elle	PRON	lui
adossée	VERB	adosser
elle	PRON	lui
n'	ADV	n'
continué	VERB	continuer
au	ADP	au
il	PRON	il
yeux	NOUN	oeil
l'	DET	le
ce	DET	ce
,	PUNCT	,
en	PRON	en
Tous	ADJ	tout
de	ADP	de
du	ADP	de
éloignent	VERB	éloigner
,	PUNCT	,
de	ADP	de
.	PUNCT	.
,	PUNCT	,
benêt	ADJ	benêt
elle	PRON	lui
rêve	NOUN	rêve
ouvert	VERB	ouvrir
elle	PRON	lui
pour	ADP	pour
sans	ADP	sans
et	CCONJ	et
et	CCONJ	et
déserte	ADJ	désert
assaillait	VERB	assaillir
son	DET	son
l'	DET	le
quelque	DET	quelque
elle	PRON	lui
.	PUNCT	.
avait	AUX	avoir
c'	PRON	ce
sourdine	NOUN	sourdine
contre	ADP	contre
tenait	VERB	tenir
.	PUNCT	.
et	CCONJ	et
était	AUX	être
5	NUM	5
était	AUX	être
la	DET	le
dans	ADP	dans
à	ADP	à
que	SCONJ	que
partie	VERB	partir
que	PRON	que
il	PRON	il
par	ADP	par
ses	DET	son
récipient	NOUN	récipient
glissé	VERB	glisser
occultait	VERB	occulter
,	PUNCT	,
,	PUNCT	,
était	AUX	être
était	AUX	être
l'	DET	le
d'	ADP	de
aperçut	VERB	apercevoir
dont	PRON	dont
l'	DET	le
une	DET	un
de	ADP	de
ou	CCONJ	ou
le	DET	le
gerçaient	VERB	gercer
,	PUNCT	,
Elle	PRON	lui
dans	ADP	dans
d'	ADP	de
flamme	NOUN	flamme
une	DET	un
lamentable	ADJ	lamentable
le	DET	le
la	DET	le
cette	DET	ce
et	CCONJ	et
une	DET	un
.	PUNCT	.
était	AUX	être
et	CCONJ	et
empreinte	NOUN	empreinte
de	ADP	de
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
seul	ADJ	seul
des	ADP	de
Il	PRON	il
de	ADP	de
lamentée	VERB	lamenter
la	DET	le
Divokâ	PROPN	Divokâ
vague	ADJ	vague
abandonné	VERB	abandonner
rissolés	VERB	rissoler
et	CCONJ	et
l'	DET	le
qu'	PRON	qu'
cet	DET	ce
l'	DET	le
son	DET	son
petit	ADJ	petit
Marek	PROPN	Marek
cela	PRON	cela
vêtue	VERB	vêtir
Mort	NOUN	mort
même	ADV	même
reviendrait	VERB	revenir
Le	DET	le
une	DET	un
n'	ADV	n'
de	ADP	de
.	PUNCT	.
pas	ADV	pas
,	PUNCT	,
;	PUNCT	;
qui	PRON	qui
sur	ADP	sur
son	DET	son
soupière	NOUN	soupière
la	DET	le
dans	ADP	dans
plutôt	ADV	plutôt
contre	ADP	contre
croire	VERB	croire
déploie	VERB	déployer
Vision	NOUN	vision
On	PRON	on
âme	NOUN	âme
.	PUNCT	.
tout	ADV	tout
en	ADP	en
toujours	ADV	toujours
était	AUX	être
.	PUNCT	.
son	DET	son
tendre	ADJ	tendre
aller	VERB	aller
qui	PRON	qui
chemin	NOUN	chemin
,	PUNCT	,
Romana	PROPN	Romana
voilà	VERB	voilà
,	PUNCT	,
tenait	VERB	tenir
gaz	NOUN	gaz
s'	PRON	se
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
son	DET	son
,	PUNCT	,
vestale	NOUN	vestale
devant	ADP	devant
,	PUNCT	,
,	PUNCT	,
la	DET	le
enracinait	VERB	enraciner
honte	NOUN	honte
autre	PRON	autre
gare	NOUN	gare
Marek	PROPN	Marek
chagrin	NOUN	chagrin
le	DET	le
moitié	NOUN	moitié
une	DET	un
avait	AUX	avoir
sa	DET	son
chose	NOUN	chose
pas	ADV	pas
cette	DET	ce
quand	SCONJ	quand
,	PUNCT	,
possible	ADJ	possible
réalité	NOUN	réalité
fit	VERB	faire
dispersées	VERB	disperser
la	PRON	le
lieu	NOUN	lieu
les	DET	le
définitivement	ADV	définitivement
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
avait	VERB	avoir
s'	PRON	se
et	CCONJ	et
il	PRON	il
neige	NOUN	neige
;	PUNCT	;
avalait	VERB	avaler
ordre	NOUN	ordre
.	PUNCT	.
de	ADP	de
genou	NOUN	genou
avait	AUX	avoir
avait	VERB	avoir
larmes	NOUN	larme
saisis	VERB	saisir
On	PRON	on
son	DET	son
images	NOUN	image
craquait	VERB	craquer
du	ADP	de
en	ADP	en
.	PUNCT	.
fit	VERB	faire
la	DET	le
Le	DET	le
femme	NOUN	femme
crier	VERB	crier
talus	NOUN	talus
les	DET	le
elle	PRON	lui
vase	NOUN	vase
loin	ADV	loin
toujours	ADV	toujours
tenant	NOUN	tenant
plante	NOUN	plante
n'	ADV	n'
lui	PRON	lui
le	DET	le
que	SCONJ	que
s'	PRON	se
,	PUNCT	,
ce	PRON	ce
pleurait	VERB	pleurer
si	ADV	si
de	ADP	de
plus	ADV	plus
,	PUNCT	,
jours	NOUN	jour
terre	NOUN	terre
l'	PRON	l'
dans	ADP	dans
mijotait	VERB	mijoter
expérience	NOUN	expérience
était	VERB	être
en	ADP	en
devant	ADP	devant
fois	NOUN	fois
la	DET	le
en	ADP	en
.	PUNCT	.
plus	ADV	plus
des	DET	un
.	PUNCT	.
plus	ADV	plus
se	PRON	se
cru	VERB	croire
dressait	VERB	dresser
images	NOUN	image
et	CCONJ	et
hanche	NOUN	hanche
,	PUNCT	,
vivants	NOUN	vivant
pour	ADP	pour
.	PUNCT	.
plusieurs	DET	plusieurs
sur	ADP	sur
éteindre	VERB	éteindre
Filip	PROPN	Filip
bois	NOUN	bois
suite	NOUN	suite
pouvait	VERB	pouvoir
n'	ADV	n'
et	CCONJ	et
lèvres	NOUN	lèvre
compte	NOUN	compte
la	PRON	le
emplie	VERB	emplir
faire	AUX	faire
peu	ADV	peu
Elle	PRON	lui
une	DET	un
elle	PRON	lui
avec	ADP	avec
de	ADP	de
espace	NOUN	espace
pulvérisa	VERB	pulvériser
douleur	NOUN	douleur
.	PUNCT	.
elle	PRON	lui
.	PUNCT	.
pour	ADP	pour
s'	PRON	se
L'	DET	le
.	PUNCT	.
cœur	NOUN	cœur
sentait	VERB	sentir
ni	CCONJ	ni
quittée	VERB	quitter
finit	VERB	finir
qu'	PRON	qu'
sous	ADP	sous
était	AUX	être
aimait	VERB	aimer
l'	DET	le
s'	PRON	se
Elle	PRON	lui
ne	ADV	ne
pas	NOUN	pas
porte	NOUN	porte
tout	ADJ	tout
ses	DET	son
son	DET	son
Froid	NOUN	froid
enfant	NOUN	enfant
mari	NOUN	mari
enlacée	VERB	enlacer
mais	CCONJ	mais
brefs	ADJ	bref
il	PRON	il
nom	NOUN	nom
mémoire	NOUN	mémoire
détresse	NOUN	détresse
devait	VERB	devoir
qui	PRON	qui
,	PUNCT	,
Sa	DET	son
,	PUNCT	,
si	ADV	si
pas	ADV	pas
doigts	NOUN	doigt
du	ADP	de
Un	DET	un
joues	NOUN	joue
aux	ADP	à
,	PUNCT	,
foutre	VERB	foutre
n'	ADV	n'
,	PUNCT	,
Prokop	PROPN	Prokop
lui	PRON	lui
Quand	SCONJ	quand
essuyait	VERB	essuyer
Il	PRON	il
de	ADP	de
la	DET	le
pommes	NOUN	pomme
ceux	PRON	celui
neige	NOUN	neige
n'	ADV	n'
la	DET	le
il	PRON	il
aurait	AUX	avoir
absolue	ADJ	absolu
qui	PRON	qui
appelait	VERB	appeler
tard	ADV	tard
et	CCONJ	et
,	PUNCT	,
croisaient	VERB	croiser
reprendre	VERB	reprendre
et	CCONJ	et
.	PUNCT	.
été	AUX	être
quelque	DET	quelque
sa	DET	son
relevée	VERB	relever
s'	PRON	se
la	DET	le
un	DET	un
neige	NOUN	neige
ne	ADV	ne
pas	ADV	pas
seulement	ADV	seulement
Alors	ADV	alors
,	PUNCT	,
pour	ADP	pour
où	PRON	où
moins	ADV	moins
verglaçait	VERB	verglacer
porté	VERB	porter
ventre	NOUN	ventre
le	DET	le
saint	NOUN	saint
la	DET	le
,	PUNCT	,
renonçait	VERB	renoncer
mois	NOUN	mois
relevée	VERB	relever
avait	AUX	avoir
l'	DET	le
et	CCONJ	et
grises	ADJ	gris
une	DET	un
enfoncée	VERB	enfoncer
réfléchi	VERB	réfléchir
l'	PRON	l'
la	DET	le
l'	PRON	l'
démodées	ADJ	démodé
est	VERB	être
plein	ADJ	plein
nues	ADJ	nu
De	DET	de
onctueuse	ADJ	onctueux
de	ADP	de
Elle	PRON	lui
attente	NOUN	attente
la	DET	le
retrouvée	VERB	retrouver
Et	CCONJ	et
se	PRON	se
la	DET	le
à	ADP	à
saint	NOUN	saint
de	ADP	de
larmes	NOUN	larme
.	PUNCT	.
son	DET	son
dans	ADP	dans
première	ADJ	premier
restait	VERB	rester
.	PUNCT	.
sur	ADP	sur
ils	PRON	il
jeté	VERB	jeter
.	PUNCT	.
visage	NOUN	visage
la	DET	le
s'	PRON	se
Une	DET	un
emparée	VERB	emparer
obséder	VERB	obséder
pas	ADV	pas
évanouissaient	VERB	évanouir
avait	AUX	avoir
,	PUNCT	,
quoi	PRON	quoi
la	DET	le
elle	PRON	lui
fresque	NOUN	fresque
que	SCONJ	que
descendu	VERB	descendre
.	PUNCT	.
lui	PRON	lui
soupière	NOUN	soupière
ses	DET	son
lumière	NOUN	lumière
brûlure	NOUN	brûlure
le	DET	le
n'	ADV	n'
et	CCONJ	et
C'	PRON	ce
robe	NOUN	robe
,	PUNCT	,
plein	ADJ	plein
était	AUX	être
de	ADP	de
Elle	PRON	lui
mascara	NOUN	mascara
chaussée	VERB	chausser
en	ADP	en
,	PUNCT	,
un	DET	un
jamais	ADV	jamais
,	PUNCT	,
,	PUNCT	,
peau	NOUN	peau
l'	DET	le
amour	NOUN	amour
,	PUNCT	,
soupière	NOUN	soupière
,	PUNCT	,
se	PRON	se
,	PUNCT	,
se	PRON	se
dans	ADP	dans
leur	DET	leur
et	CCONJ	et
chagrin	NOUN	chagrin
était	AUX	être
un	PRON	un
.	PUNCT	.
Cela	PRON	cela
surréalité	NOUN	surréalité
de	ADP	de
elle	PRON	lui
d'	ADP	de
lumière	NOUN	lumière
elle	PRON	lui
la	DET	le
de	ADP	de
ça	PRON	cela
leurre	NOUN	leurre
.	PUNCT	.
renversait	VERB	renverser
qu'	SCONJ	que
de	ADP	de
la	DET	le
la	DET	le
viennent	VERB	venir
gelait	VERB	geler
que	ADV	que
loin	ADV	loin
agrippée	VERB	agripper
.	PUNCT	.
.	PUNCT	.
appuyée	VERB	appuyer
vent	NOUN	vent
surprenant	ADJ	surprenant
le	DET	le
était	AUX	être
que	SCONJ	que
soupière	NOUN	soupière
de	ADP	de
époux	NOUN	époux
plus	ADV	plus
ses	DET	son
sanglots	NOUN	sanglot
autre	PRON	autre
un	PRON	un
tombant	VERB	tomber
son	DET	son
se	PRON	se
un	DET	un
Des	DET	un
dans	ADP	dans
se	PRON	se
mugissait	VERB	mugir
l'	DET	le
un	DET	un
ville	NOUN	ville
garde	NOUN	garde
en	ADP	en
soupe	NOUN	soupe
Elle	PRON	lui
vieille	ADJ	vieux
chair	NOUN	chair
ballerines	NOUN	ballerine
avait	AUX	avoir
peine	NOUN	peine
brutal	ADJ	brutal
d'	ADP	de
ralenti	VERB	ralentir
soir	NOUN	soir
cour	NOUN	cour
peau	NOUN	peau
;	PUNCT	;
,	PUNCT	,
sourd	ADJ	sourd
voyage	NOUN	voyage
même	ADV	même
.	PUNCT	.
épuisé	VERB	épuiser
,	PUNCT	,
au	ADP	au
des	ADP	de
arrivé	VERB	arriver
arbres	NOUN	arbre
des	ADP	de
ténèbres	NOUN	ténèbre
homme	NOUN	homme
arbres	NOUN	arbre
pas	ADV	pas
présence	NOUN	présence
la	DET	le
lit	NOUN	lit
de	ADP	de
.	PUNCT	.
,	PUNCT	,
du	ADP	de
plus	ADV	plus
,	PUNCT	,
arbrisseaux	NOUN	arbrisseau
façon	NOUN	façon
peau	NOUN	peau
d'	ADP	de
ses	DET	son
de	ADP	de
ne	ADV	ne
dans	ADP	dans
de	ADP	de
d'	ADP	de
il	PRON	il
ras	NOUN	ras
la	DET	le
ne	ADV	ne
Il	PRON	il
commis	VERB	commettre
enchevêtrement	NOUN	enchevêtrement
Prokop	PROPN	Prokop
hêtres	NOUN	hêtre
vieux	ADJ	vieux
toute	ADJ	tout
de	ADP	de
,	PUNCT	,
.	PUNCT	.
fouettaient	VERB	fouetter
une	DET	un
