régulières	ADJ	régulier
du	ADP	de
trou	NOUN	trou
comprendre	VERB	comprendre
type	NOUN	type
fente	NOUN	fente
la	DET	le
jusque	ADP	jusque
la	DET	le
dure	ADJ	dur
proximité	NOUN	proximité
questionne	VERB	questionne
des	ADP	de
encore	ADV	encore
vagues	NOUN	vague
qu'	PRON	qu'
est	AUX	être
mais	CCONJ	mais
ils	PRON	il
puis	CCONJ	puis
de	ADP	de
abîment	VERB	abîmer
,	PUNCT	,
elles	PRON	lui
mais	CCONJ	mais
Puis	CCONJ	puis
simple	ADJ	simple
au	ADP	au
intérieur	NOUN	intérieur
cette	DET	ce
étendu	VERB	étendre
c'	PRON	ce
une	DET	un
là	ADV	là
mains	NOUN	main
deux	NUM	deux
instant	NOUN	instant
cette	DET	ce
,	PUNCT	,
une	DET	un
enfin	ADV	enfin
entre	ADP	entre
est	AUX	être
mots	NOUN	mot
faire	VERB	faire
,	PUNCT	,
d'	ADP	de
malléable	ADJ	malléable
si	SCONJ	si
chambre	NOUN	chambre
qui	PRON	qui
.	PUNCT	.
j'	PRON	je
intime	ADJ	intime
il	PRON	il
laissez	VERB	laisser
caché	VERB	cacher
cela	PRON	cela
est	AUX	être
en	PRON	en
ne	ADV	ne
rien	PRON	rien
contrastées	ADJ	contrasté
sans	ADP	sans
comme	ADP	comme
,	PUNCT	,
accompagne	VERB	accompagne
était	VERB	être
.	PUNCT	.
la	DET	le
limite	VERB	limite
les	DET	le
,	PUNCT	,
m'	PRON	me
ou	CCONJ	ou
,	PUNCT	,
force	NOUN	force
en	PRON	en
sans	ADP	sans
sans	ADP	sans
L'	DET	le
herbe	NOUN	herbe
,	PUNCT	,
angle	NOUN	angle
tombeau	NOUN	tombeau
flavescent	ADJ	flavescent
.	PUNCT	.
bas	ADV	bas
puisse	VERB	pouvoir
entendit	VERB	entendre
l'	DET	le
forme	NOUN	forme
tranquillement	ADV	tranquillement
et	CCONJ	et
depuis	ADP	depuis
concrète	ADJ	concret
ce	PRON	ce
l'	DET	le
comprenait	VERB	comprendre
son	DET	son
lisse	ADJ	lisse
vraiment	ADV	vraiment
.	PUNCT	.
scrutant	VERB	scruter
je	PRON	je
boyau	NOUN	boyau
toutes	ADJ	tout
,	PUNCT	,
paroi	NOUN	paroi
d'	ADP	de
carrées	ADJ	carré
lisse	ADJ	lisse
Si	SCONJ	si
désordre	NOUN	désordre
,	PUNCT	,
et	CCONJ	et
l'	DET	le
plantée	VERB	planter
déplacées	VERB	déplacer
humide	ADJ	humide
autrefois	ADV	autrefois
venaient	VERB	venir
fente	NOUN	fente
repos	NOUN	repos
.	PUNCT	.
Mais	CCONJ	mais
il	PRON	il
emmenait	VERB	emmener
dans	ADP	dans
brûlé	VERB	brûler
puis	VERB	pouvoir
presque	ADV	presque
nettes	ADJ	net
friable	ADJ	friable
seul	ADJ	seul
voûte	NOUN	voûte
et	CCONJ	et
résistance	NOUN	résistance
,	PUNCT	,
de	ADP	de
l'	DET	le
sur	ADP	sur
de	ADP	de
risque	NOUN	risque
une	DET	un
de	ADP	de
l'	DET	le
sentit	VERB	sentir
que	PRON	que
des	DET	un
terne	ADJ	terne
m'	PRON	me
la	DET	le
.	PUNCT	.
renversée	VERB	renverser
ni	CCONJ	ni
où	PRON	où
l'	DET	le
boîte	NOUN	boîte
flamme	NOUN	flamme
s'	PRON	se
avait	VERB	avoir
une	DET	un
qui	PRON	qui
tombe	NOUN	tombe
trajectoire	NOUN	trajectoire
l'	PRON	l'
couvert	ADJ	couvert
(	PUNCT	(
se	PRON	se
sur	ADP	sur
l'	PRON	l'
noire	ADJ	noir
de	ADP	de
.	PUNCT	.
,	PUNCT	,
milieu	NOUN	milieu
humide	ADJ	humide
une	DET	un
continuait	VERB	continuer
grise	ADJ	gris
passaient	VERB	passer
la	DET	le
,	PUNCT	,
un	DET	un
un	DET	un
que	SCONJ	que
parvenir	VERB	parvenir
en	ADP	en
la	DET	le
environnante	ADJ	environnant
répétait	VERB	répéter
masse	NOUN	masse
phares	NOUN	phare
corps	NOUN	corps
isolé	VERB	isoler
lors	ADV	lors
Tenter	VERB	tenter
semblait	VERB	sembler
s'	PRON	se
grises	ADJ	gris
habituel	ADJ	habituel
leva	VERB	lever
regard	NOUN	regard
un	DET	un
.	PUNCT	.
échos	NOUN	écho
hors	ADP	hors
sur	ADP	sur
.	PUNCT	.
pas	ADV	pas
imprécision	NOUN	imprécision
.	PUNCT	.
son	DET	son
écrasent	VERB	écraser
repos	NOUN	repos
et	CCONJ	et
des	ADP	de
ils	PRON	il
qui	PRON	qui
Ne	ADV	ne
l'	DET	le
,	PUNCT	,
de	ADP	de
.	PUNCT	.
suintante	ADJ	suintant
la	DET	le
encouru	VERB	encourir
.	PUNCT	.
à	ADP	à
ai	AUX	avoir
bon	ADJ	bon
En	ADP	en
il	PRON	il
les	DET	le
sentait	VERB	sentir
de	ADP	de
--	PUNCT	--
,	PUNCT	,
multipliées	VERB	multiplier
alors	ADV	alors
à	ADP	à
plus	ADV	plus
Entendit	VERB	entendre
pierre	NOUN	pierre
.	PUNCT	.
,	PUNCT	,
c'	PRON	ce
les	DET	le
trop	ADV	trop
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
il	PRON	il
sa	DET	son
piquée	VERB	piquer
par	ADP	par
l'	PRON	l'
réussi	VERB	réussir
je	PRON	je
peu	ADV	peu
revint	VERB	revenir
m'	PRON	me
rebondissant	VERB	rebondir
,	PUNCT	,
tournant	VERB	tourner
garderaient	VERB	garder
,	PUNCT	,
aucune	DET	aucun
.	PUNCT	.
laisse	VERB	laisse
vu	VERB	voir
pourtant	ADV	pourtant
Et	CCONJ	et
circulaire	ADJ	circulaire
.	PUNCT	.
d'	ADP	de
rôle	NOUN	rôle
,	PUNCT	,
ses	DET	son
dalles	NOUN	dalle
en	ADP	en
acier	NOUN	acier
que	SCONJ	que
que	ADV	que
est	AUX	être
s'	PRON	se
la	DET	le
fait	VERB	faire
recours	NOUN	recours
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
est	AUX	être
immédiate	ADJ	immédiat
,	PUNCT	,
possibilités	NOUN	possibilité
ici	ADV	ici
Partiellement	ADV	partiellement
longtemps	ADV	longtemps
fuir	VERB	fuir
comme	ADP	comme
son	DET	son
,	PUNCT	,
éloigner	VERB	éloigner
malgré	ADP	malgré
mes	DET	mon
allongea	VERB	allonger
plaque	NOUN	plaque
je	PRON	je
de	ADP	de
Et	CCONJ	et
plus	ADV	plus
si	ADV	si
dans	ADP	dans
souvint	VERB	souvenir
somme	NOUN	somme
est	AUX	être
,	PUNCT	,
grossièrement	ADV	grossièrement
seulement	ADV	seulement
sans	ADP	sans
autre	ADJ	autre
,	PUNCT	,
je	PRON	je
sauf	ADV	sauf
noire	ADJ	noir
grises	ADJ	gris
rouge	ADJ	rouge
tenté	VERB	tenter
Alors	ADV	alors
faculté	NOUN	faculté
détacher	VERB	détacher
percevoir	VERB	percevoir
dalles	NOUN	dalle
limite	NOUN	limite
commença	VERB	commencer
ras	NOUN	ras
pouvoir	VERB	pouvoir
pour	ADP	pour
,	PUNCT	,
répéter	VERB	répéter
)	PUNCT	)
ai	AUX	avoir
d'	ADP	de
recouvert	VERB	recouvrir
autant	ADV	autant
camoufler	VERB	camoufler
multiplier	VERB	multiplier
ni	CCONJ	ni
cette	DET	ce
sans	ADP	sans
.	PUNCT	.
le	DET	le
à	ADP	à
cette	DET	ce
lumière	NOUN	lumière
il	PRON	il
terre	NOUN	terre
puisqu'	SCONJ	puisque
papier	NOUN	papier
rue	NOUN	rue
souple	ADJ	souple
plus	ADV	plus
,	PUNCT	,
patiemment	ADV	patiemment
infiniment	ADV	infiniment
rien	PRON	rien
sans	ADP	sans
rien	PRON	rien
,	PUNCT	,
installe	VERB	installe
une	DET	un
Et	CCONJ	et
vainement	ADV	vainement
grise	ADJ	gris
pas	ADV	pas
les	PRON	le
une	DET	un
alentour	NOUN	alentour
oblige	VERB	obliger
peut	VERB	pouvoir
de	ADP	de
,	PUNCT	,
leur	PRON	leur
vers	ADP	vers
friable	ADJ	friable
reflets	NOUN	reflet
ciel	NOUN	ciel
brûlante	ADJ	brûlant
.	PUNCT	.
une	DET	un
par	ADP	par
,	PUNCT	,
rien	PRON	rien
contre	ADP	contre
les	DET	le
un	DET	un
quelque	ADV	quelque
sortit	VERB	sortir
malgré	ADP	malgré
on	PRON	on
non	ADV	non
sa	DET	son
.	PUNCT	.
résonance	NOUN	résonance
bas	NOUN	bas
au	ADP	au
.	PUNCT	.
sur	ADP	sur
rectangulaire	ADJ	rectangulaire
vaste	ADJ	vaste
possible	ADJ	possible
souffle	NOUN	souffle
blouses	NOUN	blouse
en	ADP	en
son	DET	son
puisque	SCONJ	puisque
flou	NOUN	flou
ne	ADV	ne
mais	CCONJ	mais
lit	NOUN	lit
le	DET	le
étagère	NOUN	étagère
un	DET	un
.	PUNCT	.
et	CCONJ	et
dalles	NOUN	dalle
l'	PRON	l'
hôpital	NOUN	hôpital
l'	DET	le
élan	NOUN	élan
cela	PRON	cela
machines	NOUN	machine
à	ADP	à
,	PUNCT	,
ce	DET	ce
,	PUNCT	,
fil	NOUN	fil
pas	ADV	pas
à	ADP	à
Tombeau	NOUN	tombeau
variées	ADJ	varier
sa	DET	son
et	CCONJ	et
séparées	VERB	séparer
je	PRON	je
plastique	NOUN	plastique
clairs	ADJ	clair
apparence	NOUN	apparence
proche	ADJ	proche
sans	ADP	sans
et	CCONJ	et
et	CCONJ	et
et	CCONJ	et
peut	VERB	pouvoir
,	PUNCT	,
regard	NOUN	regard
rebondit	VERB	rebondir
mots	NOUN	mot
cris	NOUN	cri
cela	PRON	cela
obscurément	ADV	obscurément
le	DET	le
.	PUNCT	.
ouvrir	VERB	ouvrir
,	PUNCT	,
débattre	VERB	débattre
,	PUNCT	,
.	PUNCT	.
rideau	NOUN	rideau
si	SCONJ	si
.	PUNCT	.
simple	ADJ	simple
peux	VERB	pouvoir
,	PUNCT	,
forêt	NOUN	forêt
caisse	NOUN	caisse
ne	ADV	ne
bien	ADV	bien
de	ADP	de
J'	PRON	je
herbe	NOUN	herbe
me	PRON	me
l'	DET	le
clairière	NOUN	clairière
,	PUNCT	,
,	PUNCT	,
mes	DET	mon
de	ADP	de
transformer	VERB	transformer
couleurs	NOUN	couleur
comme	ADP	comme
de	ADP	de
de	ADP	de
travail	NOUN	travail
de	ADP	de
silhouettes	NOUN	silhouette
se	PRON	se
herbe	NOUN	herbe
Pourquoi	ADV	pourquoi
fente	NOUN	fente
éprouva	VERB	éprouver
juxtaposées	VERB	juxtaposer
s'	PRON	se
de	ADP	de
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
large	ADJ	large
agitée	VERB	agiter
était	AUX	être
écouteraient	VERB	écouter
lieu	NOUN	lieu
Ne	ADV	ne
voir	VERB	voir
,	PUNCT	,
la	DET	le
lui	PRON	lui
un	DET	un
,	PUNCT	,
dalles	NOUN	dalle
matin	NOUN	matin
-	ADV	-
pas	ADV	pas
.	PUNCT	.
à	ADP	à
regard	NOUN	regard
n'	ADV	n'
l'	PRON	l'
aux	ADP	à
soir	NOUN	soir
,	PUNCT	,
la	DET	le
une	DET	un
seul	ADJ	seul
Pourtant	ADV	pourtant
approchant	VERB	approcher
mystère	NOUN	mystère
ou	CCONJ	ou
véritable	ADJ	véritable
s'	SCONJ	s'
.	PUNCT	.
pour	ADP	pour
sensations	NOUN	sensation
de	ADP	de
remuer	VERB	remuer
et	CCONJ	et
leurs	DET	leur
qu'	SCONJ	que
de	ADP	de
de	ADP	de
vide	NOUN	vide
toutefois	ADV	toutefois
à	ADP	à
ou	CCONJ	ou
le	DET	le
sans	ADP	sans
Comme	ADP	comme
ni	CCONJ	ni
-	PRON	-
cavité	NOUN	cavité
,	PUNCT	,
il	PRON	il
exploration	NOUN	exploration
il	PRON	il
un	DET	un
là	ADV	là
je	PRON	je
Et	CCONJ	et
rase	ADJ	rase
et	CCONJ	et
Contre	ADP	contre
on	PRON	on
et	CCONJ	et
dans	ADP	dans
habituel	ADJ	habituel
là	ADV	là
,	PUNCT	,
toucher	NOUN	toucher
très	ADV	très
rugit	VERB	rugir
grise	ADJ	gris
.	PUNCT	.
définie	VERB	définir
,	PUNCT	,
ces	DET	ce
la	DET	le
saisir	VERB	saisir
ne	ADV	ne
de	DET	de
nouveau	ADJ	nouveau
peux	VERB	pouvoir
cria	VERB	crier
comme	ADP	comme
dans	ADP	dans
poids	NOUN	poids
,	PUNCT	,
veut	VERB	vouloir
je	PRON	je
,	PUNCT	,
étonnait	VERB	étonner
C'	PRON	ce
Mais	CCONJ	mais
,	PUNCT	,
seulement	ADV	seulement
,	PUNCT	,
il	PRON	il
presse	VERB	presse
c'	PRON	ce
du	ADP	de
à	ADP	à
je	PRON	je
un	DET	un
vide	ADJ	vide
bords	NOUN	bord
ou	CCONJ	ou
couleurs	NOUN	couleur
pas	ADV	pas
matériel	ADJ	matériel
herbe	NOUN	herbe
son	DET	son
à	ADP	à
.	PUNCT	.
,	PUNCT	,
pour	ADP	pour
froid	NOUN	froid
poids	NOUN	poids
cherche	VERB	cherche
de	ADP	de
,	PUNCT	,
que	PRON	que
ici	ADV	ici
par	ADP	par
en	PRON	en
le	DET	le
le	PRON	le
Se	PRON	se
,	PUNCT	,
doigts	NOUN	doigt
plaqué	VERB	plaquer
.	PUNCT	.
de	ADP	de
,	PUNCT	,
était	AUX	être
la	DET	le
vit	VERB	voir
câble	NOUN	câble
les	DET	le
tira	VERB	tirer
sol	NOUN	sol
,	PUNCT	,
mais	CCONJ	mais
corps	NOUN	corps
corps	NOUN	corps
électrique	ADJ	électrique
s'	PRON	se
centre	NOUN	centre
Et	CCONJ	et
pourtant	ADV	pourtant
où	PRON	où
très	ADV	très
,	PUNCT	,
trop	ADV	trop
ça	PRON	cela
du	ADP	de
semblait	VERB	sembler
l'	PRON	l'
bleu	NOUN	bleu
l'	DET	le
perçu	VERB	percevoir
la	DET	le
tempe	NOUN	tempe
que	PRON	que
entendait	VERB	entendre
lui	PRON	lui
des	ADP	de
de	ADP	de
contre	ADP	contre
d'	ADP	de
le	DET	le
,	PUNCT	,
puisque	SCONJ	puisque
un	DET	un
une	DET	un
,	PUNCT	,
la	DET	le
divisé	VERB	diviser
ces	DET	ce
,	PUNCT	,
bobine	NOUN	bobine
,	PUNCT	,
par	ADP	par
bientôt	ADV	bientôt
dans	ADP	dans
toute	DET	tout
lie	VERB	lier
en	ADP	en
arêtes	NOUN	arête
,	PUNCT	,
trace	NOUN	trace
manifestement	ADV	manifestement
l'	PRON	l'
éloignement	NOUN	éloignement
indiscutable	ADJ	indiscutable
dalles	NOUN	dalle
entoure	VERB	entoure
devenir	VERB	devenir
la	DET	le
son	DET	son
sûr	ADJ	sûr
ces	DET	ce
,	PUNCT	,
nuit	NOUN	nuit
au	ADP	au
.	PUNCT	.
faire	VERB	faire
deux	NUM	deux
ces	DET	ce
,	PUNCT	,
,	PUNCT	,
en	PRON	en
mien	ADJ	mien
infinité	NOUN	infinité
poing	NOUN	poing
et	CCONJ	et
boîte	NOUN	boîte
C'	PRON	ce
Aucun	DET	aucun
l'	PRON	l'
au	ADP	au
peur	NOUN	peur
bien	ADV	bien
en	ADP	en
plus	ADV	plus
est	AUX	être
Mais	CCONJ	mais
vide	ADJ	vide
de	ADP	de
couvrant	VERB	couvrir
,	PUNCT	,
.	PUNCT	.
s'	PRON	se
certain	ADJ	certain
bien	ADV	bien
violation	NOUN	violation
suffisamment	ADV	suffisamment
haut	ADV	haut
,	PUNCT	,
en	PRON	en
la	DET	le
le	DET	le
le	DET	le
.	PUNCT	.
venu	VERB	venir
marteau	NOUN	marteau
bleue	ADJ	bleu
qu'	SCONJ	que
à	ADP	à
la	DET	le
à	ADP	à
ne	ADV	ne
me	PRON	me
,	PUNCT	,
Une	DET	un
.	PUNCT	.
un	DET	un
laissant	VERB	laisser
s'	PRON	se
attendre	VERB	attendre
étendue	NOUN	étendue
maintenant	ADV	maintenant
c'	PRON	ce
exemple	NOUN	exemple
,	PUNCT	,
œil	NOUN	œil
y	PRON	y
et	CCONJ	et
servir	VERB	servir
ai	AUX	avoir
répéter	VERB	répéter
bricoles	NOUN	bricole
la	DET	le
fente	NOUN	fente
comme	ADP	comme
livres	NOUN	livre
se	PRON	se
tranquillité	NOUN	tranquillité
éloignant	VERB	éloigner
et	CCONJ	et
ses	DET	son
plus	ADV	plus
la	DET	le
pourquoi	ADV	pourquoi
circonstances	NOUN	circonstance
,	PUNCT	,
,	PUNCT	,
m'	PRON	me
Diaphane	ADJ	diaphane
leur	DET	leur
,	PUNCT	,
le	DET	le
élasticité	NOUN	élasticité
.	PUNCT	.
rien	PRON	rien
dans	ADP	dans
:	PUNCT	:
-on	PRON	on
faire	VERB	faire
-moi	PRON	moi
fente	NOUN	fente
neuf	NOUN	neuf
.	PUNCT	.
pas	NOUN	pas
lumière	NOUN	lumière
efficacement	ADV	efficacement
Mais	CCONJ	mais
derrière	ADP	derrière
aurait	VERB	avoir
infini	NOUN	infini
entremêlement	NOUN	entremêlement
cavité	NOUN	cavité
Je	PRON	je
n'	ADV	n'
y	PRON	y
ombre	NOUN	ombre
gaine	NOUN	gaine
explore	VERB	explore
pas	ADV	pas
on	PRON	on
et	CCONJ	et
,	PUNCT	,
son	DET	son
convoqué	VERB	convoquer
m'	PRON	me
un	PRON	un
.	PUNCT	.
.	PUNCT	.
est	AUX	être
Peut	ADV	peut
les	DET	le
a	VERB	avoir
à	ADP	à
avec	ADP	avec
de	ADP	de
contre	ADP	contre
large	ADJ	large
à	ADP	à
inchangés	ADJ	inchangé
bien	ADV	bien
de	ADP	de
reconnu	VERB	reconnaître
l'	DET	le
à	ADP	à
puisque	SCONJ	puisque
verre	NOUN	verre
qu'	SCONJ	que
derrière	ADV	derrière
où	PRON	où
pas	ADV	pas
.	PUNCT	.
ce	PRON	ce
Après	ADP	après
en	ADP	en
passe	VERB	passer
murs	NOUN	mur
ma	DET	mon
ses	DET	son
,	PUNCT	,
Rien	PRON	rien
m'	PRON	me
pour	ADP	pour
arrangé	VERB	arranger
imaginé	VERB	imaginer
que	SCONJ	que
du	ADP	de
sombre	ADJ	sombre
intérim	NOUN	intérim
y	PRON	y
une	DET	un
vingt	NUM	vingt
est	AUX	être
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
que	SCONJ	que
plonge	VERB	plonger
est	AUX	être
ce	PRON	ce
quai	NOUN	quai
question	NOUN	question
ici	ADV	ici
les	DET	le
hasard	NOUN	hasard
ou	CCONJ	ou
gagnerais	VERB	gagner
.	PUNCT	.
portail	NOUN	portail
avait	AUX	avoir
,	PUNCT	,
qui	PRON	qui
voulez	VERB	vouloir
sans	ADP	sans
ne	ADV	ne
Tâcher	VERB	tâcher
à	ADP	à
pour	ADP	pour
à	ADP	à
votre	DET	votre
désolée	ADJ	désolé
impression	NOUN	impression
de	ADP	de
Sans	ADP	sans
ne	ADV	ne
qui	PRON	qui
l'	DET	le
murs	NOUN	mur
de	ADP	de
en	PRON	en
banlieue	NOUN	banlieue
sans	ADP	sans
métro	NOUN	métro
grand	ADJ	grand
m'	PRON	me
globalement	ADV	globalement
pas	ADV	pas
la	DET	le
que	PRON	que
de	ADP	de
cela	PRON	cela
,	PUNCT	,
coup	NOUN	coup
avez	VERB	avoir
en	ADP	en
longtemps	ADV	longtemps
double	NOUN	double
la	DET	le
passé	VERB	passer
à	ADP	à
de	ADP	de
.	PUNCT	.
tient	VERB	tenir
pointe	NOUN	pointe
froid	NOUN	froid
ne	ADV	ne
la	DET	le
me	PRON	me
étais	AUX	être
que	SCONJ	que
écran	NOUN	écran
irréelle	ADJ	irréel
,	PUNCT	,
,	PUNCT	,
doute	NOUN	doute
quand	SCONJ	quand
marquer	VERB	marquer
un	DET	un
hauts	ADJ	haut
devant	ADP	devant
moi	PRON	moi
qui	PRON	qui
.	PUNCT	.
mais	CCONJ	mais
confrontais	VERB	confronter
-je	PRON	je
.	PUNCT	.
fond	NOUN	fond
ne	ADV	ne
peu	ADV	peu
.	PUNCT	.
,	PUNCT	,
des	DET	un
grise	ADJ	gris
que	SCONJ	que
voiture	NOUN	voiture
un	DET	un
simplement	ADV	simplement
n'	ADV	n'
avait	AUX	avoir
la	DET	le
-	ADV	-
avais	AUX	avoir
,	PUNCT	,
cinq	PRON	cinq
m'	PRON	me
êtes	AUX	être
droite	NOUN	droite
accorde	VERB	accorde
l'	DET	le
grand	ADJ	grand
trou	NOUN	trou
indissociable	ADJ	indissociable
.	PUNCT	.
,	PUNCT	,
des	DET	un
,	PUNCT	,
,	PUNCT	,
m'	PRON	me
j'	PRON	je
ne	ADV	ne
la	DET	le
,	PUNCT	,
alors	ADV	alors
-t	PRON	-t
un	DET	un
j'	PRON	je
sommes	AUX	être
Les	DET	le
,	PUNCT	,
usine	NOUN	usine
ordinaire	ADJ	ordinaire
le	PRON	le
attente	NOUN	attente
coup	NOUN	coup
avec	ADP	avec
retrouvais	VERB	retrouver
aurais	AUX	avoir
ainsi	ADV	ainsi
pleine	ADJ	plein
vous	PRON	vous
le	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
bêtement	ADV	bêtement
on	PRON	on
moi	PRON	moi
s'	SCONJ	s'
apparent	ADJ	apparent
usine	NOUN	usine
d'	ADP	de
mouvement	NOUN	mouvement
eus	VERB	avoir
Ces	DET	ce
Comme	ADP	comme
laquelle	PRON	lequel
.	PUNCT	.
vu	VERB	voir
être	AUX	être
envoyé	VERB	envoyer
traces	NOUN	trace
de	ADP	de
,	PUNCT	,
viendra	VERB	venir
décelais	VERB	déceler
double	NOUN	double
Ou	CCONJ	ou
cela	PRON	cela
sentir	VERB	sentir
doute	NOUN	doute
C'	PRON	ce
journée	NOUN	journée
l'	DET	le
allé	VERB	aller
m'	PRON	me
bien	ADV	bien
de	ADP	de
vraiment	ADV	vraiment
bande	NOUN	bande
était	AUX	être
sur	ADP	sur
solitude	NOUN	solitude
de	ADP	de
et	CCONJ	et
gare	NOUN	gare
si	SCONJ	si
si	ADV	si
tour	NOUN	tour
.	PUNCT	.
subsistaient	VERB	subsister
n'	ADV	n'
couche	NOUN	couche
long	ADJ	long
avant	ADV	avant
,	PUNCT	,
la	DET	le
hors	ADP	hors
quelque	DET	quelque
de	ADP	de
que	PRON	que
la	DET	le
voir	VERB	voir
les	PRON	le
que	SCONJ	que
bien	ADV	bien
situation	NOUN	situation
,	PUNCT	,
humidité	NOUN	humidité
le	DET	le
la	DET	le
je	PRON	je
trouvait	VERB	trouver
,	PUNCT	,
être	ADV	être
brisée	VERB	briser
avec	ADP	avec
alors	ADV	alors
un	DET	un
Il	PRON	il
le	DET	le
seulement	ADV	seulement
doute	NOUN	doute
insistance	NOUN	insistance
devait	VERB	devoir
autre	PRON	autre
je	PRON	je
d'	ADP	de
sans	ADP	sans
vert	NOUN	vert
cela	PRON	cela
boîte	NOUN	boîte
ce	DET	ce
et	CCONJ	et
nous	PRON	nous
m'	PRON	me
clairière	NOUN	clairière
éloigner	VERB	éloigner
existence	NOUN	existence
l'	DET	le
à	ADP	à
-ils	PRON	il
S'	PRON	se
comme	SCONJ	comme
mienne	PRON	mienne
l'	DET	le
étais	AUX	être
jour	NOUN	jour
contre	ADP	contre
que	PRON	que
un	DET	un
pas	ADV	pas
:	PUNCT	:
même	ADV	même
en	PRON	en
cette	DET	ce
,	PUNCT	,
expérience	NOUN	expérience
accommode	VERB	accommode
compromis	NOUN	compromis
chose	NOUN	chose
solitude	NOUN	solitude
la	DET	le
y	PRON	y
Puis	CCONJ	puis
son	DET	son
au	ADP	au
,	PUNCT	,
trottoir	NOUN	trottoir
ne	ADV	ne
anonymes	ADJ	anonyme
Paris	PROPN	Paris
prétexte	NOUN	prétexte
mieux	ADV	mieux
de	ADP	de
faut	VERB	falloir
opaque	ADJ	opaque
la	DET	le
plus	ADV	plus
situation	NOUN	situation
qui	PRON	qui
,	PUNCT	,
marchandises	NOUN	marchandise
de	ADP	de
d'	DET	d'
irrévélés	ADJ	irrévélé
,	PUNCT	,
ce	DET	ce
,	PUNCT	,
se	PRON	se
au	ADP	au
qu'	ADV	qu'
changer	VERB	changer
transformations	NOUN	transformation
coup	NOUN	coup
,	PUNCT	,
lentement	ADV	lentement
-il	PRON	il
sous	ADP	sous
déjà	ADV	déjà
très	ADV	très
pu	VERB	pouvoir
mené	VERB	mener
,	PUNCT	,
j'	PRON	je
encore	ADV	encore
,	PUNCT	,
si	ADV	si
lourdeur	NOUN	lourdeur
verdure	NOUN	verdure
quitter	VERB	quitter
.	PUNCT	.
si	ADV	si
Quelques	DET	quelque
stationner	VERB	stationner
propre	ADJ	propre
sais	VERB	savoir
les	DET	le
Et	CCONJ	et
J'	PRON	je
Ne	ADV	ne
possibilité	NOUN	possibilité
dans	ADP	dans
autrefois	ADV	autrefois
,	PUNCT	,
rien	PRON	rien
avais	AUX	avoir
vous	PRON	vous
le	DET	le
marchant	VERB	marcher
fallu	VERB	falloir
fente	NOUN	fente
ancien	ADJ	ancien
rose	ADJ	rose
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
de	ADP	de
m'	PRON	me
Suffisamment	ADV	suffisamment
puisse	VERB	pouvoir
empruntée	VERB	emprunter
dehors	ADP	dehors
tombe	NOUN	tombe
.	PUNCT	.
si	ADV	si
qui	PRON	qui
guillerette	NOUN	guillerette
aurait	AUX	avoir
de	ADP	de
simple	ADJ	simple
importance	NOUN	importance
si	ADV	si
passé	VERB	passer
distantes	ADJ	distant
quelqu'	DET	quelque
si	ADV	si
gêne	VERB	gêne
haut	NOUN	haut
jeune	ADJ	jeune
comme	ADP	comme
d'	ADP	de
,	PUNCT	,
détour	NOUN	détour
à	ADP	à
y	PRON	y
n'	ADV	n'
miniature	NOUN	miniature
trop	ADV	trop
Puis	CCONJ	puis
à	ADP	à
en	ADP	en
contents	ADJ	content
surplombait	VERB	surplomber
Cela	PRON	cela
aurait	AUX	avoir
terre	NOUN	terre
dans	ADP	dans
bureaux	NOUN	bureau
fente	NOUN	fente
par	ADV	par
-	ADV	-
cette	DET	ce
de	ADP	de
la	DET	le
avec	ADP	avec
vous	PRON	vous
pas	ADV	pas
semaine	NOUN	semaine
que	SCONJ	que
bonnement	ADV	bonnement
sombre	ADJ	sombre
camouflage	NOUN	camouflage
jeu	NOUN	jeu
quarante	NUM	quarante
plus	ADV	plus
autour	ADV	autour
,	PUNCT	,
:	PUNCT	:
voilait	VERB	voiler
examinais	VERB	examiner
camion	NOUN	camion
de	ADP	de
Mais	CCONJ	mais
qui	PRON	qui
manque	VERB	manque
Je	PRON	je
fraîchement	ADV	fraîchement
vitres	NOUN	vitre
reprendre	VERB	reprendre
auront	AUX	avoir
messieurs	NOUN	monsieur
pourra	VERB	pouvoir
est	VERB	être
la	DET	le
Il	PRON	il
abondamment	ADV	abondamment
déchargeaient	VERB	décharger
.	PUNCT	.
la	DET	le
ou	CCONJ	ou
bitume	NOUN	bitume
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
les	PRON	le
,	PUNCT	,
ou	CCONJ	ou
longer	VERB	longer
trou	NOUN	trou
ce	DET	ce
son	DET	son
régulier	ADJ	régulier
après	ADP	après
sur	ADP	sur
de	ADP	de
,	PUNCT	,
moins	ADV	moins
attendais	VERB	attendre
Et	CCONJ	et
d'	ADP	de
moment	NOUN	moment
peine	NOUN	peine
fait	VERB	faire
était	AUX	être
par	ADP	par
qui	PRON	qui
sur	ADP	sur
laquelle	PRON	lequel
œil	NOUN	œil
seulement	ADV	seulement
,	PUNCT	,
.	PUNCT	.
les	DET	le
la	DET	le
répit	NOUN	répit
.	PUNCT	.
,	PUNCT	,
