grossièreté	NOUN	grossièreté
déboîtait	VERB	déboîter
,	PUNCT	,
la	DET	le
quand	SCONJ	quand
tout	PRON	tout
Pourtant	ADV	pourtant
.	PUNCT	.
seule	ADJ	seul
s'	PRON	se
et	CCONJ	et
clinique	NOUN	clinique
en	ADP	en
,	PUNCT	,
pouvait	VERB	pouvoir
qu'	SCONJ	que
quitta	VERB	quitter
au	ADP	au
internes	NOUN	interne
—	PUNCT	—
le	DET	le
heures	NOUN	heure
qu'	SCONJ	que
de	ADP	de
lui	PRON	lui
en	PRON	en
valise	NOUN	valise
tard	ADV	tard
Sait	VERB	savoir
jeune	ADJ	jeune
passé	VERB	passer
voyage	NOUN	voyage
Je	PRON	je
tard	ADV	tard
pas	ADV	pas
gorge	NOUN	gorge
le	DET	le
qui	PRON	qui
,	PUNCT	,
-là	NOUN	-là
dans	ADP	dans
chasse	NOUN	chasse
que	SCONJ	que
avant	ADP	avant
.	PUNCT	.
avec	ADP	avec
Tu	PRON	tu
effleurait	VERB	effleurer
suis	AUX	être
j'	PRON	je
Vous	PRON	vous
.	PUNCT	.
fin	NOUN	fin
à	ADP	à
lui	PRON	lui
menti	VERB	mentir
à	ADP	à
était	AUX	être
Sa	DET	son
se	PRON	se
consentit	VERB	consentir
tellement	ADV	tellement
Pons	PROPN	Pons
de	ADP	de
:	PUNCT	:
voulez	VERB	vouloir
qu'	SCONJ	que
et	CCONJ	et
avoir	AUX	avoir
mère	NOUN	mère
Carol	PROPN	Carol
dise	VERB	dire
avec	ADP	avec
arrivée	VERB	arriver
.	PUNCT	.
tard	ADV	tard
allait	VERB	aller
le	DET	le
et	CCONJ	et
regardait	VERB	regarder
ce	PRON	ce
gifle	NOUN	gifle
répétait	VERB	répéter
les	DET	le
que	SCONJ	que
patron	NOUN	patron
pas	ADV	pas
du	ADP	de
.	PUNCT	.
La	DET	le
Elle	PRON	lui
de	ADP	de
,	PUNCT	,
A	ADP	à
dans	ADP	dans
,	PUNCT	,
que	SCONJ	que
ce	PRON	ce
Il	PRON	il
-là	NOUN	-là
Il	PRON	il
…	PUNCT	…
travail	NOUN	travail
!	PUNCT	!
—	PUNCT	—
cherches	VERB	chercher
est	AUX	être
alors	ADV	alors
quelle	DET	quel
vendu	VERB	vendre
St	PROPN	St
appuya	VERB	appuyer
route	NOUN	route
Sitôt	ADV	sitôt
Cloud	PROPN	Cloud
,	PUNCT	,
croisa	VERB	croiser
la	DET	le
j'	PRON	je
fait	VERB	faire
—	PUNCT	—
était	VERB	être
Graffigny	PROPN	Graffigny
autre	NOUN	autre
de	ADP	de
trouver	VERB	trouver
pouvait	VERB	pouvoir
familiale	NOUN	familiale
l'	DET	le
un	DET	un
sitôt	ADV	sitôt
sa	DET	son
:	PUNCT	:
—	PUNCT	—
son	DET	son
-	NOUN	-
déroule	VERB	déroule
se	PRON	se
!	PUNCT	!
en	ADP	en
qu'	PRON	qu'
écrase	VERB	écrase
jour	NOUN	jour
pouvaient	VERB	pouvoir
de	ADP	de
à	ADP	à
main	NOUN	main
réservé	VERB	réserver
autoroute	NOUN	autoroute
véritables	ADJ	véritable
voyait	VERB	voir
ont	AUX	avoir
faisait	AUX	faire
pas	ADV	pas
nez	NOUN	nez
voix	NOUN	voix
,	PUNCT	,
selon	ADP	selon
heure	NOUN	heure
sans	ADP	sans
avait	AUX	avoir
,	PUNCT	,
—	PUNCT	—
Carol	PROPN	Carol
M	NOUN	m
dans	ADP	dans
-t	PRON	-t
comment	ADV	comment
on	PRON	on
ridicule	ADJ	ridicule
elle	PRON	lui
le	DET	le
très	ADV	très
scène	NOUN	scène
à	ADP	à
avait	AUX	avoir
que	SCONJ	que
tombée	VERB	tomber
doute	NOUN	doute
-	NOUN	-
se	PRON	se
effusion	NOUN	effusion
un	DET	un
homme	NOUN	homme
Je	PRON	je
produisait	VERB	produire
au	ADP	au
peut-être	ADV	peut-être
d'	ADP	de
elle	PRON	lui
jeune	ADJ	jeune
à	ADP	à
des	DET	un
étonnerait	VERB	étonner
eu	VERB	avoir
qu'	PRON	qu'
quelques	DET	quelque
-il	PRON	il
date	NOUN	date
petite	ADJ	petit
sa	DET	son
Machin	PROPN	Machin
…	PUNCT	…
,	PUNCT	,
repas	NOUN	repas
.	PUNCT	.
son	DET	son
qu'	SCONJ	que
à	ADP	à
avoir	AUX	avoir
Elle	PRON	lui
troisième	ADJ	troisième
taire	VERB	taire
,	PUNCT	,
,	PUNCT	,
s'	PRON	se
on	PRON	on
d'	ADP	de
l'	DET	le
elle	PRON	lui
se	PRON	se
lit	NOUN	lit
il	PRON	il
permanente	ADJ	permanent
aimait	VERB	aimer
ne	ADV	ne
de	ADP	de
l'	DET	le
dans	ADP	dans
fille	NOUN	fille
qui	PRON	qui
.	PUNCT	.
,	PUNCT	,
défilent	VERB	défiler
quand	SCONJ	quand
s'	PRON	se
«	PUNCT	«
,	PUNCT	,
remue	NOUN	remue
retour	NOUN	retour
?	PUNCT	?
on	PRON	on
.	PUNCT	.
après	ADP	après
.	PUNCT	.
mise	VERB	mettre
trouves	VERB	trouver
Elle	PRON	lui
cette	DET	ce
Graffigny	PROPN	Graffigny
coma	NOUN	coma
,	PUNCT	,
Carol	PROPN	Carol
et	CCONJ	et
son	DET	son
barré	VERB	barrer
,	PUNCT	,
en	ADP	en
un	DET	un
réalité	NOUN	réalité
savais	VERB	savoir
bloqué	VERB	bloquer
Chose	NOUN	chose
Elle	PRON	lui
la	DET	le
il	PRON	il
est	AUX	être
avait	AUX	avoir
certaine	ADJ	certain
poche	NOUN	poche
,	PUNCT	,
.	PUNCT	.
mur	NOUN	mur
d'	ADP	de
Attention	NOUN	attention
Où	ADV	où
,	PUNCT	,
avait	AUX	avoir
—	PUNCT	—
—	PUNCT	—
erreur	NOUN	erreur
avoir	VERB	avoir
se	PRON	se
elle	PRON	lui
peu	ADV	peu
besoin	NOUN	besoin
heure	NOUN	heure
la	DET	le
,	PUNCT	,
posa	VERB	poser
c'	PRON	ce
femme	NOUN	femme
changeant	VERB	changer
.	PUNCT	.
pris	VERB	prendre
était	AUX	être
»	PUNCT	»
fois	NOUN	fois
elle	PRON	lui
l'	DET	le
étaient	VERB	être
qui	PRON	qui
heures	NOUN	heure
heures	NOUN	heure
que	PRON	que
de	ADP	de
justement	ADV	justement
par	ADP	par
poursuivait	VERB	poursuivre
Elle	PRON	lui
arrangerai	VERB	arranger
osé	VERB	oser
Chose	NOUN	chose
vitesse	NOUN	vitesse
lieu	NOUN	lieu
sa	DET	son
je	PRON	je
M	NOUN	m
,	PUNCT	,
pour	ADP	pour
pu	VERB	pouvoir
vestibule	NOUN	vestibule
Elle	PRON	lui
quand	SCONJ	quand
il	PRON	il
de	ADP	de
avait	AUX	avoir
-il	PRON	il
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
être	AUX	être
que	SCONJ	que
résonnaient	VERB	résonner
—	PUNCT	—
au	ADP	au
souvenez	VERB	souvenir
cinq	NUM	cinq
gantée	VERB	ganter
emprunter	VERB	emprunter
se	PRON	se
la	DET	le
,	PUNCT	,
non	ADV	non
coups	NOUN	coup
cents	NUM	cent
soir	NOUN	soir
aurait	AUX	avoir
cru	VERB	croire
seul	ADJ	seul
mère	NOUN	mère
Carol	PROPN	Carol
et	CCONJ	et
esprit	NOUN	esprit
.	PUNCT	.
avait	AUX	avoir
?	PUNCT	?
.	PUNCT	.
qui	PRON	qui
.	PUNCT	.
du	ADP	de
convenu	VERB	convenir
!	PUNCT	!
Une	DET	un
l'	PRON	l'
la	PRON	le
prêtait	VERB	prêter
en	ADP	en
.	PUNCT	.
cela	PRON	cela
.	PUNCT	.
accident	NOUN	accident
il	PRON	il
Carol	PROPN	Carol
fils	NOUN	fils
-ce	PRON	-ce
—	PUNCT	—
.	PUNCT	.
son	DET	son
invraisemblable	ADJ	invraisemblable
Sans	ADP	sans
les	DET	le
Pourtant	ADV	pourtant
.	PUNCT	.
les	DET	le
Quand	SCONJ	quand
descendit	VERB	descendre
Les	DET	le
Jean-Claude	PROPN	Jean-Claude
à	ADP	à
nécessaire	ADJ	nécessaire
Si	SCONJ	si
appelle	VERB	appeler
est	AUX	être
-moi	PRON	moi
son	DET	son
murmura	VERB	murmurer
Porsche	NOUN	porsche
leva	VERB	lever
une	DET	un
.	PUNCT	.
étaient	AUX	être
sens	NOUN	sens
revient	VERB	revenir
approximative	ADJ	approximatif
elle	PRON	lui
?	PUNCT	?
en	ADP	en
présence	NOUN	présence
immeuble	NOUN	immeuble
retour	NOUN	retour
qu'	SCONJ	que
blessés	NOUN	blessé
.	PUNCT	.
des	DET	un
fait	VERB	faire
à	ADP	à
rien	PRON	rien
clinique	NOUN	clinique
St	PROPN	St
elle	PRON	lui
tasse	NOUN	tasse
Soir	PROPN	Soir
soir	NOUN	soir
jusqu'	ADP	jusque
,	PUNCT	,
les	DET	le
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
mesurait	VERB	mesurer
la	DET	le
dont	PRON	dont
dernières	ADJ	dernier
—	PUNCT	—
elle	PRON	lui
Elle	PRON	lui
,	PUNCT	,
premier	ADJ	premier
attention	NOUN	attention
Dieu	NOUN	dieu
Au	ADP	au
elle	PRON	lui
patience	NOUN	patience
,	PUNCT	,
…	PUNCT	…
infirmière	NOUN	infirmier
médecin	NOUN	médecin
,	PUNCT	,
qui	PRON	qui
d'	ADP	de
D'	ADP	de
l'	DET	le
agenda	NOUN	agenda
elle	PRON	lui
«	PUNCT	«
le	DET	le
Un	DET	un
prévu	VERB	prévoir
,	PUNCT	,
errer	VERB	errer
sa	DET	son
y	PRON	y
la	DET	le
que	SCONJ	que
mal	ADV	mal
s'	PRON	se
,	PUNCT	,
aller	VERB	aller
France	PROPN	France
trouva	VERB	trouver
chaque	DET	chaque
!	PUNCT	!
mal	ADV	mal
,	PUNCT	,
signe	NOUN	signe
,	PUNCT	,
à	ADP	à
.	PUNCT	.
Toutefois	ADV	toutefois
l'	DET	le
chatte	NOUN	chatte
un	DET	un
automate	NOUN	automate
.	PUNCT	.
hasard	NOUN	hasard
la	DET	le
…	PUNCT	…
à	ADP	à
sa	DET	son
salle	NOUN	salle
ferraille	NOUN	ferraille
jeune	ADJ	jeune
américain	ADJ	américain
,	PUNCT	,
la	DET	le
d'	ADP	de
de	ADP	de
sur	ADP	sur
en	PRON	en
comme	ADP	comme
il	PRON	il
,	PUNCT	,
entresol	NOUN	entresol
qui	PRON	qui
des	ADP	de
—	PUNCT	—
quitter	VERB	quitter
demi-heure	NOUN	demi-heure
son	DET	son
arrivée	VERB	arriver
en	ADP	en
côté	NOUN	côté
le	DET	le
les	DET	le
au	ADP	au
eux	PRON	lui
rue	NOUN	rue
groupes	NOUN	groupe
tout	DET	tout
l'	DET	le
attitude	NOUN	attitude
,	PUNCT	,
son	DET	son
,	PUNCT	,
pourtant	ADV	pourtant
.	PUNCT	.
ascenseur	NOUN	ascenseur
…	PUNCT	…
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
se	PRON	se
la	DET	le
pour	ADP	pour
à	ADP	à
établissement	NOUN	établissement
à	ADP	à
à	ADP	à
fille	NOUN	fille
journaux	NOUN	journal
chose	NOUN	chose
,	PUNCT	,
avait	AUX	avoir
aux	ADP	à
sortit	VERB	sortir
se	PRON	se
part	NOUN	part
quatre	NUM	quatre
s'	PRON	se
sa	DET	son
.	PUNCT	.
revu	VERB	revoir
la	DET	le
vit	VERB	voir
dans	ADP	dans
tricotant	VERB	tricoter
la	DET	le
elle	PRON	lui
:	PUNCT	:
elle	PRON	lui
à	ADP	à
servante	NOUN	servante
haute	ADJ	haut
de	ADP	de
une	DET	un
personne	NOUN	personne
comprit	VERB	comprendre
voir	VERB	voir
repartirai	VERB	repartir
bras	NOUN	bras
CHAPITRE	NOUN	chapitre
de	ADP	de
crieur	NOUN	crieur
pour	ADP	pour
caractères	NOUN	caractère
présence	NOUN	présence
des	ADP	de
voyage	NOUN	voyage
Accident	NOUN	accident
vieille	ADJ	vieux
avenue	NOUN	avenue
le	DET	le
voix	NOUN	voix
Figaro	PROPN	Figaro
-t	PRON	-t
,	PUNCT	,
mesure	NOUN	mesure
!	PUNCT	!
assise	VERB	asseoir
Il	PRON	il
,	PUNCT	,
,	PUNCT	,
voyage	NOUN	voyage
où	PRON	où
beauté	NOUN	beauté
de	ADP	de
à	ADP	à
des	DET	un
avant	ADP	avant
près	ADV	près
par	ADP	par
et	CCONJ	et
Graffigny	PROPN	Graffigny
rue	NOUN	rue
sait	VERB	savoir
long	ADV	long
couvrit	VERB	couvrir
enferma	VERB	enfermer
l'	DET	le
demanda	VERB	demander
avec	ADP	avec
un	DET	un
.	PUNCT	.
gare	NOUN	gare
amas	NOUN	amas
Volkswagen	PROPN	Volkswagen
M	NOUN	m
toilettes	NOUN	toilette
dans	ADP	dans
et	CCONJ	et
Je	PRON	je
six	NUM	six
valise	NOUN	valise
riaient	VERB	rire
dans	ADP	dans
te	PRON	te
une	DET	un
gros	ADJ	gros
repoussa	VERB	repousser
et	CCONJ	et
air	NOUN	air
Tu	PRON	tu
qu'	SCONJ	que
quelle	DET	quel
,	PUNCT	,
se	PRON	se
questions	NOUN	question
quatre	NUM	quatre
avait	AUX	avoir
entrer	VERB	entrer
Elle	PRON	lui
lumière	NOUN	lumière
suis	AUX	être
elle	PRON	lui
recherchant	VERB	rechercher
d'	ADP	de
un	DET	un
de	ADP	de
prendre	VERB	prendre
porta	VERB	porter
Dieu	PRON	dieu
poches	NOUN	poche
et	CCONJ	et
un	DET	un
Elle	PRON	lui
expression	NOUN	expression
,	PUNCT	,
heures	NOUN	heure
es	AUX	être
abri	NOUN	abri
minéralogiques	ADJ	minéralogique
le	DET	le
,	PUNCT	,
pour	ADP	pour
seule	ADJ	seul
une	DET	un
,	PUNCT	,
Je	PRON	je
elle	PRON	lui
Un	DET	un
reçut	VERB	recevoir
?	PUNCT	?
et	CCONJ	et
que	SCONJ	que
ne	ADV	ne
ses	DET	son
fur	NOUN	fur
?	PUNCT	?
son	DET	son
à	ADP	à
en	ADP	en
France	PROPN	France
t'	PRON	te
la	DET	le
insolite	ADJ	insolite
et	CCONJ	et
à	ADP	à
CRS	NOUN	cr
Pons	PROPN	Pons
éloignée	VERB	éloigner
arriva	VERB	arriver
et	CCONJ	et
matinée	NOUN	matinée
femme	NOUN	femme
importent	VERB	importer
ses	DET	son
pas	ADV	pas
passage	NOUN	passage
brave	ADJ	brave
pas	ADV	pas
adresser	VERB	adresser
bord	NOUN	bord
entre	ADP	entre
griffonna	VERB	griffonner
sans	ADP	sans
à	ADP	à
femme	NOUN	femme
à	ADP	à
-moi	PRON	moi
l'	DET	le
sentait	VERB	sentir
le	DET	le
.	PUNCT	.
.	PUNCT	.
»	PUNCT	»
vous	PRON	vous
mains	NOUN	main
autoroute	NOUN	autoroute
de	ADP	de
qu'	SCONJ	que
ou	CCONJ	ou
reconnut	VERB	reconnaître
«	PUNCT	«
son	DET	son
de	ADP	de
Vous	PRON	vous
de	ADP	de
mur	NOUN	mur
-on	PRON	on
fut	AUX	être
,	PUNCT	,
Je	PRON	je
blanc	NOUN	blanc
les	DET	le
la	DET	le
photographie	NOUN	photographie
chiffres	NOUN	chiffre
les	DET	le
compagnie	NOUN	compagnie
commencer	VERB	commencer
trouver	VERB	trouver
plan	NOUN	plan
te	PRON	te
,	PUNCT	,
l'	DET	le
le	DET	le
trouve	VERB	trouve
et	CCONJ	et
un	DET	un
Après	ADP	après
-	PROPN	-
à	ADP	à
vit	VERB	voir
avait	AUX	avoir
sac	NOUN	sac
lui	PRON	lui
il	PRON	il
Elle	PRON	lui
garçons	NOUN	garçon
-	PROPN	-
qui	PRON	qui
la	DET	le
l'	DET	le
métro	NOUN	métro
en	ADP	en
est	AUX	être
appliquées	VERB	appliquer
forme	NOUN	forme
impression	NOUN	impression
bon	ADJ	bon
condoléances	NOUN	condoléances
faire	VERB	faire
de	ADP	de
lèvres	NOUN	lèvre
me	NOUN	me
accrocher	VERB	accrocher
demandait	VERB	demander
as	AUX	avoir
Paris	PROPN	Paris
pour	ADP	pour
la	DET	le
qu'	ADV	qu'
à	ADP	à
autocar	NOUN	autocar
j'	PRON	je
des	DET	un
«	PUNCT	«
retrouva	VERB	retrouver
peut	VERB	pouvoir
.	PUNCT	.
?	PUNCT	?
vers	ADP	vers
de	ADP	de
Carol	PROPN	Carol
de	ADP	de
Demandez	VERB	demander
en	ADP	en
Accablée	VERB	accabler
Elle	PRON	lui
-t	PRON	-t
—	PUNCT	—
entra	VERB	entrer
.	PUNCT	.
le	DET	le
aurait	VERB	avoir
un	DET	un
printemps	NOUN	printemps
Sur	ADP	sur
Elle	PRON	lui
tu	PRON	tu
le	DET	le
Elle	PRON	lui
Elle	PRON	lui
…	PUNCT	…
elle	PRON	lui
morgue	NOUN	morgue
dans	ADP	dans
réanimation	NOUN	réanimation
s'	PRON	se
train	NOUN	train
avoir	AUX	avoir
les	DET	le
bonne	ADJ	bon
dans	ADP	dans
devant	ADP	devant
roues	NOUN	roue
naturelle	ADJ	naturel
qu'	SCONJ	que
…	PUNCT	…
Ah	INTJ	Ah
XIII	ADJ	xiii
pénétra	VERB	pénétrer
de	ADP	de
eut	VERB	avoir
à	ADP	à
la	DET	le
—	PUNCT	—
reste	NOUN	reste
à	ADP	à
Dieu	NOUN	dieu
.	PUNCT	.
dit	VERB	dire
la	DET	le
dans	ADP	dans
Porsche	PROPN	Porsche
de	ADP	de
secondes	NOUN	seconde
mais	CCONJ	mais
fit	VERB	faire
les	PRON	le
dis	VERB	dire
les	DET	le
qu'	PRON	qu'
St	PROPN	St
et	CCONJ	et
le	DET	le
de	ADP	de
appuyée	VERB	appuyer
,	PUNCT	,
plus	ADV	plus
et	CCONJ	et
mine	NOUN	mine
lire	VERB	lire
Paris	PROPN	Paris
du	ADP	de
homme	NOUN	homme
sur	ADP	sur
taxi	NOUN	taxi
elle	PRON	lui
ait	AUX	avoir
figurant	VERB	figurer
qui	PRON	qui
Chaumont	PROPN	Chaumont
est	AUX	être
joie	NOUN	joie
et	CCONJ	et
été	AUX	être
Germain	PROPN	Germain
.	PUNCT	.
heures	NOUN	heure
distinction	NOUN	distinction
de	ADP	de
passé	VERB	passer
buveurs	NOUN	buveur
frappe	VERB	frappe
avec	ADP	avec
tour	NOUN	tour
cliché	NOUN	cliché
fuyante	ADJ	fuyant
puis	CCONJ	puis
en	ADP	en
mots	NOUN	mot
fit	VERB	faire
.	PUNCT	.
A	ADP	à
Je	PRON	je
bon	ADJ	bon
une	DET	un
du	ADP	de
garde-à-vous	NOUN	garde-à-vous
du	ADP	de
de	ADP	de
devrait	VERB	devoir
«	PUNCT	«
Comme	SCONJ	comme
le	DET	le
et	CCONJ	et
couloir	NOUN	couloir
calculs	NOUN	calcul
,	PUNCT	,
près	ADV	près
,	PUNCT	,
le	DET	le
de	ADP	de
»	PUNCT	»
corps	NOUN	corps
trois	NUM	trois
la	DET	le
!	PUNCT	!
Toujours	ADV	toujours
gris	NOUN	gris
impossibilité	NOUN	impossibilité
Vers	ADP	vers
le	DET	le
tordue	VERB	tordre
tard	ADV	tard
journal	NOUN	journal
fourra	VERB	fourrer
des	ADP	de
dans	ADP	dans
clientèle	NOUN	clientèle
,	PUNCT	,
-	PROPN	-
,	PUNCT	,
savait	VERB	savoir
que	SCONJ	que
-elle	PRON	lui
.	PUNCT	.
les	DET	le
fallait	VERB	falloir
Tu	PRON	tu
sur	ADP	sur
«	PUNCT	«
.	PUNCT	.
Pour	ADP	pour
téléphonique	ADJ	téléphonique
au	ADP	au
heureuse	ADJ	heureux
les	DET	le
médecin	NOUN	médecin
traversa	VERB	traverser
sévère	ADJ	sévère
.	PUNCT	.
cordon	NOUN	cordon
en	ADP	en
angle	NOUN	angle
se	PRON	se
Beaumarchais	PROPN	Beaumarchais
à	ADP	à
mort	NOUN	mort
internationale	ADJ	international
pas	ADV	pas
ignorait	VERB	ignorer
»	PUNCT	»
entière	ADJ	entier
tamisaient	VERB	tamiser
-	PROPN	-
baudriers	NOUN	baudrier
la	DET	le
,	PUNCT	,
but	VERB	boire
et	CCONJ	et
perdu	VERB	perdre
de	ADP	de
à	ADP	à
main	NOUN	main
-	PROPN	-
de	ADP	de
n'	ADV	n'
«	PUNCT	«
mains	NOUN	main
lui	PRON	lui
semblaient	VERB	sembler
s'	PRON	se
de	ADP	de
à	ADP	à
fermier	NOUN	fermier
Le	DET	le
s'	PRON	se
la	DET	le
ses	DET	son
C'	PRON	ce
amenée	VERB	amener
elle	PRON	lui
dit	VERB	dire
dirigea	VERB	diriger
fers	NOUN	fer
,	PUNCT	,
»	PUNCT	»
écoulaient	VERB	écouler
d'	ADP	de
Carol	PROPN	Carol
,	PUNCT	,
,	PUNCT	,
fut	AUX	être
terrasses	NOUN	terrasse
le	DET	le
disposait	VERB	disposer
.	PUNCT	.
Le	DET	le
l'	DET	le
»	PUNCT	»
une	DET	un
retrouveras	VERB	retrouver
.	PUNCT	.
qui	PRON	qui
en	PROPN	en
avec	ADP	avec
attente	NOUN	attente
s'	PRON	se
,	PUNCT	,
navrée	ADJ	navrer
qu'	SCONJ	que
du	DET	de
les	PRON	le
quai	NOUN	quai
surveillait	VERB	surveiller
droit	ADV	droit
l'	DET	le
.	PUNCT	.
,	PUNCT	,
chose	NOUN	chose
au	ADP	au
bouger	VERB	bouger
de	ADP	de
-elle	PRON	lui
-	PROPN	-
elle	PRON	lui
je	PRON	je
nouvelles	NOUN	nouvelle
D	NOUN	d
dont	PRON	dont
à	ADP	à
photo	NOUN	photo
A	ADP	à
gare	NOUN	gare
se	PRON	se
nausée	NOUN	nausée
resplendissait	VERB	resplendir
hôpital	NOUN	hôpital
blessés	NOUN	blessé
Elle	PRON	lui
le	DET	le
de	ADP	de
fatiguée	VERB	fatiguer
bout	NOUN	bout
le	DET	le
la	DET	le
de	ADP	de
représentait	VERB	représenter
Je	PRON	je
dans	ADP	dans
était	AUX	être
!	PUNCT	!
-	PROPN	-
viens	VERB	venir
la	DET	le
des	ADP	de
Le	DET	le
à	ADP	à
du	ADP	de
de	ADP	de
!	PUNCT	!
ça	PRON	cela
présentaient	VERB	présenter
au	ADP	au
plaque	NOUN	plaque
au	ADP	au
demanda	VERB	demander
—	PUNCT	—
l'	DET	le
tristesse	NOUN	tristesse
.	PUNCT	.
filles	NOUN	fille
qu'	SCONJ	que
Mon	DET	mon
,	PUNCT	,
est	VERB	être
à	ADP	à
,	PUNCT	,
l'	DET	le
corps	NOUN	corps
vieille	ADJ	vieux
vers	ADP	vers
l'	DET	le
des	DET	un
.	PUNCT	.
:	PUNCT	:
la	DET	le
Aussi	ADV	aussi
NL	NOUN	nl
,	PUNCT	,
tu	PRON	tu
Neuilly	PROPN	Neuilly
un	DET	un
Soir	PROPN	Soir
les	DET	le
de	DET	de
»	PUNCT	»
de	ADP	de
les	DET	le
après	ADP	après
à	ADP	à
la	DET	le
Pons	PROPN	Pons
quoi	PRON	quoi
couleurs	NOUN	couleur
de	ADP	de
gémissait	VERB	gémir
reviens	VERB	revenir
ai	AUX	avoir
des	ADP	de
temps	NOUN	temps
s'	PRON	se
et	CCONJ	et
située	VERB	situer
clinique	NOUN	clinique
le	DET	le
bientôt	ADV	bientôt
mais	CCONJ	mais
.	PUNCT	.
domaine	NOUN	domaine
,	PUNCT	,
attardaient	VERB	attarder
texte	NOUN	texte
fit	AUX	faire
souffrante	ADJ	souffrant
resta	VERB	rester
déposerait	VERB	déposer
remonta	VERB	remonter
qu'	PRON	qu'
la	DET	le
chemise	NOUN	chemise
la	PRON	le
les	DET	le
crevées	VERB	crever
sur	ADP	sur
arrière	NOUN	arrière
Ses	DET	son
et	CCONJ	et
gorgée	NOUN	gorgée
conduire	VERB	conduire
vous	PRON	vous
Mais	CCONJ	mais
trop	ADV	trop
commanda	VERB	commander
et	CCONJ	et
belle	ADJ	bel
une	DET	un
de	ADP	de
regard	NOUN	regard
détails	NOUN	détail
miracle	NOUN	miracle
crème	NOUN	crème
blancs	ADJ	blanc
où	ADV	où
La	DET	le
ne	ADV	ne
gendarme	NOUN	gendarme
…	PUNCT	…
mettait	VERB	mettre
la	DET	le
de	ADP	de
l'	PRON	l'
?	PUNCT	?
des	DET	un
en	ADP	en
vélums	NOUN	vélum
la	PRON	le
—	PUNCT	—
quelque	DET	quelque
ne	ADV	ne
Où	ADV	où
un	DET	un
l'	DET	le
Turenne	PROPN	Turenne
force	NOUN	force
!	PUNCT	!
,	PUNCT	,
essaya	VERB	essayer
,	PUNCT	,
la	DET	le
cœur	NOUN	cœur
attachés	VERB	attacher
.	PUNCT	.
,	PUNCT	,
sa	DET	son
peu	ADV	peu
n'	ADV	n'
une	DET	un
noblesse	NOUN	noblesse
…	PUNCT	…
choses	NOUN	chose
«	PUNCT	«
me	NOUN	me
aura	AUX	avoir
malheur	NOUN	malheur
espère	VERB	espérer
en	ADP	en
ait	AUX	avoir
questions	NOUN	question
une	DET	un
le	DET	le
,	PUNCT	,
dans	ADP	dans
elle	PRON	lui
des	ADP	de
voir	VERB	voir
voulait	VERB	vouloir
que	SCONJ	que
pas	ADV	pas
la	DET	le
se	PRON	se
eu	VERB	avoir
un	DET	un
Germain	PROPN	Germain
texte	NOUN	texte
figurait	VERB	figurer
brasseries	NOUN	brasserie
tout	ADV	tout
du	ADP	de
tu	PRON	tu
Quant	ADV	quant
une	NOUN	une
bons	ADJ	bon
jeune	ADJ	jeune
sans	ADP	sans
de	ADP	de
eu	VERB	avoir
.	PUNCT	.
Oui	ADV	oui
nuit	NOUN	nuit
par	ADP	par
onze	NUM	onze
.	PUNCT	.
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
unir	VERB	unir
que	ADV	que
:	PUNCT	:
de	ADP	de
de	ADP	de
-	PROPN	-
une	DET	un
dans	ADP	dans
France	PROPN	France
graves	ADJ	grave
Nulle	ADJ	nul
de	ADP	de
baisers	NOUN	baiser
rue	NOUN	rue
l'	DET	le
et	CCONJ	et
,	PUNCT	,
Elle	PRON	lui
préparerai	VERB	préparer
du	ADP	de
sa	DET	son
n'	ADV	n'
surprise	VERB	surprendre
l'	PRON	l'
jeton	NOUN	jeton
de	ADP	de
,	PUNCT	,
sous	ADP	sous
hommes	NOUN	homme
supplémentaires	ADJ	supplémentaire
moment	NOUN	moment
r	NOUN	r
d'	ADP	de
Pons	PROPN	Pons
»	PUNCT	»
St	PROPN	St
Francs-Bourgeois	PROPN	Francs-Bourgeois
?	PUNCT	?
manteau	NOUN	manteau
station	NOUN	station
vas	VERB	aller
!	PUNCT	!
—	PUNCT	—
le	DET	le
,	PUNCT	,
pris	VERB	prendre
d'	ADP	de
retrait	NOUN	retrait
l'	DET	le
,	PUNCT	,
.	PUNCT	.
du	ADP	de
qui	PRON	qui
soleil	NOUN	soleil
un	DET	un
circulation	NOUN	circulation
par	ADP	par
marcha	VERB	marcher
,	PUNCT	,
poser	VERB	poser
ma	DET	mon
de	ADP	de
.	PUNCT	.
,	PUNCT	,
la	DET	le
d'	ADP	de
centre	NOUN	centre
son	DET	son
attendre	VERB	attendre
,	PUNCT	,
.	PUNCT	.
morgue	NOUN	morgue
incapable	ADJ	incapable
le	DET	le
de	ADP	de
on	PRON	on
trottoir	NOUN	trottoir
manches	NOUN	manche
hôpital	NOUN	hôpital
beaucoup	ADV	beaucoup
de	ADP	de
temps	NOUN	temps
tu	PRON	tu
ajoutait	VERB	ajouter
visage	NOUN	visage
au	ADP	au
plats	NOUN	plat
avril	NOUN	avril
un	DET	un
Georges	PROPN	Georges
la	DET	le
:	PUNCT	:
Carol	PROPN	Carol
le	DET	le
,	PUNCT	,
raideur	NOUN	raideur
où	ADV	où
distinguait	VERB	distinguer
d'	ADP	de
!	PUNCT	!
Carol	PROPN	Carol
