inévitablement	ADV	inévitablement
plus	ADV	plus
la	DET	le
et	CCONJ	et
jura	VERB	jurer
pas	ADV	pas
avait	AUX	avoir
était	AUX	être
platine	NOUN	platine
des	ADP	de
-ce	PRON	-ce
.	PUNCT	.
et	CCONJ	et
finir	VERB	finir
Yann	PROPN	Yann
,	PUNCT	,
lui	PRON	lui
quand	SCONJ	quand
un	DET	un
Cylia	PROPN	Cylia
on	PRON	on
de	ADP	de
bon	ADJ	bon
hein	ADV	hein
Londres	PROPN	Londres
châle	NOUN	châle
Comédie	PROPN	Comédie
.	PUNCT	.
une	DET	un
tout	ADJ	tout
était	AUX	être
est	AUX	être
grand	ADJ	grand
du	ADP	de
puissant	ADJ	puissant
exécuter	VERB	exécuter
propos	NOUN	propos
heures	NOUN	heure
était	AUX	être
pas	ADV	pas
n'	ADV	n'
!	PUNCT	!
fait	AUX	faire
,	PUNCT	,
balcons	NOUN	balcon
valaient	VERB	valoir
elle	PRON	lui
les	DET	le
Il	PRON	il
qu'	ADV	qu'
une	DET	un
imaginé	VERB	imaginer
pour	ADP	pour
était	AUX	être
bien	ADV	bien
été	AUX	être
défendait	VERB	défendre
!	PUNCT	!
,	PUNCT	,
...	PUNCT	...
à	ADP	à
loué	VERB	louer
sourit	VERB	sourire
la	DET	le
se	PRON	se
même	ADV	même
ni	CCONJ	ni
engueulade	NOUN	engueulade
tente	NOUN	tente
-	NOUN	-
de	ADP	de
la	DET	le
Ail	ADP	ail
et	CCONJ	et
rappelleraient	VERB	rappeler
Rennes	PROPN	Rennes
!	PUNCT	!
deux	NUM	deux
—	PUNCT	—
demandé	VERB	demander
crayons	NOUN	crayon
mal	ADV	mal
de	ADP	de
qui	PRON	qui
simplement	ADV	simplement
se	PRON	se
diable	NOUN	diable
Elle	PRON	lui
forme	NOUN	forme
où	PRON	où
elle	PRON	lui
la	DET	le
éclairage	NOUN	éclairage
elle	PRON	lui
suite	NOUN	suite
seraient	AUX	être
évoluerait	VERB	évoluer
tombait	VERB	tomber
qu'	SCONJ	que
:	PUNCT	:
avait	AUX	avoir
chansons	NOUN	chanson
installation	NOUN	installation
table	NOUN	table
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
pas	ADV	pas
de	ADP	de
avait	VERB	avoir
la	PRON	le
de	ADP	de
sortir	VERB	sortir
Agathe	PROPN	Agathe
d'	ADP	de
Cylia	PROPN	Cylia
revenait	VERB	revenir
d'	ADP	de
avait	AUX	avoir
décor	NOUN	décor
,	PUNCT	,
disposait	VERB	disposer
et	CCONJ	et
un	DET	un
cette	DET	ce
la	PRON	le
tout	PRON	tout
cas	NOUN	cas
Après	ADP	après
la	DET	le
dedans	ADV	dedans
en	ADP	en
monstre	ADJ	monstre
calme	NOUN	calme
De	ADP	de
manière	NOUN	manière
,	PUNCT	,
ce	DET	ce
à	ADP	à
.	PUNCT	.
la	DET	le
,	PUNCT	,
technique	ADJ	technique
me	PRON	me
S.A.C.E.M.	PROPN	S.A.C.E.M.
s'	PRON	se
Londres	PROPN	Londres
les	DET	le
,	PUNCT	,
Qui	PRON	qui
.	PUNCT	.
on	PRON	on
encre	NOUN	encre
Trois	NUM	Trois
partie	NOUN	partie
tout	PRON	tout
tu	PRON	tu
décor	NOUN	décor
,	PUNCT	,
leur	DET	leur
résonnait	VERB	résonner
!	PUNCT	!
est	AUX	être
de	ADP	de
.	PUNCT	.
à	ADP	à
les	DET	le
de	ADP	de
la	PRON	le
ses	DET	son
plus	ADV	plus
l'	PRON	l'
à	ADP	à
se	PRON	se
blues	NOUN	blues
Stan	PROPN	Stan
,	PUNCT	,
.	PUNCT	.
força	VERB	forcer
de	ADP	de
pas	ADV	pas
avait	AUX	avoir
.	PUNCT	.
.	PUNCT	.
de	ADP	de
qui	PRON	qui
,	PUNCT	,
quinze	NUM	quinze
ce	DET	ce
n'	ADV	n'
rassurée	VERB	rassurer
l'	NOUN	l'
de	ADP	de
de	ADP	de
par	ADP	par
le	DET	le
assuré	VERB	assurer
une	DET	un
avait	AUX	avoir
projecteurs	NOUN	projecteur
avec	ADP	avec
.	PUNCT	.
encore	ADV	encore
heures	NOUN	heure
que	SCONJ	que
rappelle	VERB	rappeler
,	PUNCT	,
un	DET	un
mit	VERB	mettre
Malgré	ADP	malgré
!	PUNCT	!
les	DET	le
tous	ADJ	tout
soir	NOUN	soir
retrouva	VERB	retrouver
Cylia	PROPN	Cylia
des	ADP	de
compte	NOUN	compte
!	PUNCT	!
n'	ADV	n'
s'	PRON	se
les	PRON	le
Côté	NOUN	côté
diffusées	VERB	diffuser
à	ADP	à
!	PUNCT	!
La	DET	le
et	CCONJ	et
,	PUNCT	,
Posant	VERB	poser
Daho	PROPN	Daho
leva	VERB	lever
Même	ADV	même
et	CCONJ	et
Je	PRON	je
sont	AUX	être
.	PUNCT	.
merde	NOUN	merde
accord	NOUN	accord
ces	DET	ce
autres	ADJ	autre
grande	ADJ	grand
son	DET	son
on	PRON	on
Bon	ADJ	bon
savait	VERB	savoir
genre	NOUN	genre
mettre	VERB	mettre
semaine	NOUN	semaine
la	DET	le
et	CCONJ	et
que	SCONJ	que
avait	AUX	avoir
Stan	PROPN	Stan
un	DET	un
seraient	AUX	être
escapades	NOUN	escapade
.	PUNCT	.
?	PUNCT	?
a	AUX	avoir
des	DET	un
seront	VERB	être
étaient	AUX	être
si	ADV	si
se	PRON	se
Les	DET	le
quart	NOUN	quart
le	DET	le
Claire	PROPN	Claire
est	AUX	être
invitations	NOUN	invitation
qu'	PRON	qu'
-	PROPN	-
l'	PRON	l'
lui	PRON	lui
matin	NOUN	matin
sans	ADP	sans
-t	PRON	-t
avons	AUX	avoir
des	ADP	de
tu	PRON	tu
coup	NOUN	coup
acharné	ADJ	acharné
confetti	NOUN	confetti
dessin	NOUN	dessin
,	PUNCT	,
dans	ADP	dans
!	PUNCT	!
ensemble	NOUN	ensemble
se	PRON	se
,	PUNCT	,
!	PUNCT	!
la	DET	le
Cylia	PROPN	Cylia
mannequins	NOUN	mannequin
tu	PRON	tu
lui	PRON	lui
où	PRON	où
tribunes	NOUN	tribune
au	ADP	au
très	ADV	très
bien	ADV	bien
ce	DET	ce
veux	VERB	vouloir
Rassurée	VERB	rassurer
Stan	PROPN	Stan
deux	NUM	deux
Respirant	VERB	respirer
était	AUX	être
mauvaise	ADJ	mauvais
promesse	NOUN	promesse
elle	PRON	lui
vêtements	NOUN	vêtement
zéro	NUM	zéro
et	CCONJ	et
,	PUNCT	,
sur	ADP	sur
!	PUNCT	!
cesse	NOUN	cesse
poser	VERB	poser
prêtait	VERB	prêter
cheveux	NOUN	cheveu
les	DET	le
différents	ADJ	différent
Waters	PROPN	Waters
son	DET	son
de	ADP	de
ton	DET	ton
s'	PRON	se
fous	VERB	foutre
et	CCONJ	et
soir	NOUN	soir
-il	PRON	il
.	PUNCT	.
les	DET	le
,	PUNCT	,
envoyer	VERB	envoyer
nous	PRON	nous
lui	PRON	lui
ai	AUX	avoir
ne	ADV	ne
savoir	VERB	savoir
servirait	VERB	servir
Pour	ADP	pour
Le	DET	le
pratiquement	ADV	pratiquement
tu	PRON	tu
,	PUNCT	,
.	PUNCT	.
C'	PRON	ce
partout	ADV	partout
de	ADP	de
L'	DET	le
un	DET	un
Il	PRON	il
les	DET	le
apparition	NOUN	apparition
Muddy	PROPN	Muddy
aussi	ADV	aussi
point	NOUN	point
.	PUNCT	.
vacarme	NOUN	vacarme
sur	ADP	sur
amoncelaient	VERB	amonceler
boulot	NOUN	boulot
de	ADP	de
travail	NOUN	travail
au	ADP	au
à	ADP	à
ce	DET	ce
et	CCONJ	et
Heureusement	ADV	heureusement
.	PUNCT	.
va	VERB	aller
as	AUX	avoir
pour	ADP	pour
court	ADJ	court
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
et	CCONJ	et
la	DET	le
pour	ADP	pour
dans	ADP	dans
bureau	NOUN	bureau
Promis	VERB	promettre
ne	ADV	ne
Ce	PRON	ce
fin	NOUN	fin
,	PUNCT	,
à	ADP	à
appartement	NOUN	appartement
appela	VERB	appeler
avant	ADP	avant
Je	PRON	je
plus	ADV	plus
qu'	SCONJ	que
rien	PRON	rien
au	ADP	au
—	PUNCT	—
,	PUNCT	,
brisée	VERB	briser
régler	VERB	régler
serait	AUX	être
nous	PRON	nous
ne	ADV	ne
réquisitionné	VERB	réquisitionner
voix	NOUN	voix
—	PUNCT	—
à	ADP	à
,	PUNCT	,
ton	DET	ton
route	NOUN	route
occuper	VERB	occuper
accéderaient	VERB	accéder
il	PRON	il
vieux	ADJ	vieux
quand	ADV	quand
placés	VERB	placer
,	PUNCT	,
paroles	NOUN	parole
servir	VERB	servir
!	PUNCT	!
A	ADP	à
netaient	ADV	netaient
ses	DET	son
posés	VERB	poser
faire	VERB	faire
!	PUNCT	!
Je	PRON	je
que	SCONJ	que
dans	ADP	dans
imaginée	VERB	imaginer
de	DET	de
pas	ADV	pas
de	ADP	de
savait	VERB	savoir
nœud	NOUN	nœud
en	ADP	en
un	DET	un
déshabiller	VERB	déshabiller
moins	ADV	moins
comme	ADP	comme
ses	DET	son
des	ADP	de
la	DET	le
Jean-Luc	PROPN	Jean-Luc
;	PUNCT	;
,	PUNCT	,
mariée	NOUN	marié
Elle	PRON	lui
salon	NOUN	salon
foutus	VERB	foutre
.	PUNCT	.
savoir	VERB	savoir
,	PUNCT	,
croyais	VERB	croire
?	PUNCT	?
.	PUNCT	.
-	NOUN	-
pour	ADP	pour
!	PUNCT	!
à	ADP	à
Kristel	PROPN	Kristel
,	PUNCT	,
n'	ADV	n'
!	PUNCT	!
enveloppes	NOUN	enveloppe
,	PUNCT	,
-ce	PRON	-ce
le	DET	le
d'	ADP	de
seconder	VERB	seconder
c'	PRON	ce
lieux	NOUN	lieu
la	DET	le
rythme	NOUN	rythme
trompe	NOUN	trompe
pour	ADP	pour
il	PRON	il
et	CCONJ	et
,	PUNCT	,
redessina	VERB	redessiner
y	PRON	y
avant	ADP	avant
et	CCONJ	et
projecteurs	NOUN	projecteur
peut	VERB	pouvoir
papier	NOUN	papier
la	DET	le
prêts	ADJ	prêt
fusèrent	VERB	fuser
deviendrait	VERB	devenir
t'	PRON	te
disposés	VERB	disposer
toujours	ADV	toujours
le	DET	le
modèles	NOUN	modèle
pour	ADP	pour
belles	ADJ	bel
ce	DET	ce
emportée	VERB	emporter
l'	DET	le
cuir	NOUN	cuir
quelles	PRON	quel
à	ADP	à
reprit	VERB	reprendre
avec	ADP	avec
une	DET	un
C'	PRON	ce
.	PUNCT	.
pluie	NOUN	pluie
.	PUNCT	.
avait	AUX	avoir
reprirent	VERB	reprendre
tennis	NOUN	tennis
de	ADP	de
après	ADP	après
chansons	NOUN	chanson
pour	ADP	pour
—	PUNCT	—
Agathe	PROPN	Agathe
était	AUX	être
D'	DET	d'
fermer	VERB	fermer
fourreau	NOUN	fourreau
prêtes	ADJ	prêt
,	PUNCT	,
qui	PRON	qui
son	DET	son
Cylia	PROPN	Cylia
pas	ADV	pas
de	ADP	de
.	PUNCT	.
desquelles	PRON	desquelles
me	PRON	me
rends	VERB	rendre
quelque	DET	quelque
de	ADP	de
devait	VERB	devoir
11	NUM	11
au	ADP	au
sol	NOUN	sol
le	DET	le
détail	NOUN	détail
dernière	ADJ	dernier
,	PUNCT	,
opérations	NOUN	opération
Mais	CCONJ	mais
Est	AUX	être
en	ADP	en
ça	PRON	cela
bourdonnante	ADJ	bourdonnant
,	PUNCT	,
.	PUNCT	.
!	PUNCT	!
à	ADP	à
la	DET	le
ne	ADV	ne
le	DET	le
la	DET	le
commença	VERB	commencer
prêtes	ADJ	prêt
forte	NOUN	forte
de	ADP	de
—	PUNCT	—
de	ADP	de
une	DET	un
.	PUNCT	.
toute	DET	tout
son	DET	son
en	PRON	en
des	ADP	de
la	DET	le
C'	PRON	ce
me	PRON	me
posé	VERB	poser
juste	ADV	juste
c'	PRON	ce
Ce	PRON	ce
prêtes	ADJ	prêt
colonnes	NOUN	colonne
cour	NOUN	cour
envahi	VERB	envahir
accompagnée	VERB	accompagner
prétextes	NOUN	prétexte
jeté	VERB	jeter
silence	NOUN	silence
premières	ADJ	premier
.	PUNCT	.
jamais	ADV	jamais
concentrer	VERB	concentrer
Après	ADP	après
Quand	SCONJ	quand
il	PRON	il
serait	VERB	être
Il	PRON	il
présent	NOUN	présent
la	DET	le
ou	CCONJ	ou
repérer	VERB	repérer
deux	NUM	deux
vagues	NOUN	vague
—	PUNCT	—
Kristel	PROPN	Kristel
celles	PRON	celui
plus	ADV	plus
son	NOUN	son
minute	NOUN	minute
11	NUM	11
les	DET	le
—	PUNCT	—
servirait	VERB	servir
.	PUNCT	.
s'	PRON	se
envoyé	VERB	envoyer
restait	VERB	rester
O.K.	PROPN	O.K.
,	PUNCT	,
m'	PRON	me
accrocher	VERB	accrocher
pour	ADP	pour
tard	ADV	tard
était	AUX	être
Alors	ADV	alors
,	PUNCT	,
original	ADJ	original
,	PUNCT	,
de	ADP	de
à	ADP	à
ne	ADV	ne
,	PUNCT	,
son	NOUN	son
le	DET	le
rencontré	VERB	rencontrer
de	ADP	de
faire	VERB	faire
ovale	ADJ	ovale
que	SCONJ	que
du	ADP	de
Pas	ADV	pas
match	NOUN	match
rien	PRON	rien
Plus	ADV	plus
Finies	ADJ	fini
se	PRON	se
et	CCONJ	et
défilent	VERB	défiler
résista	VERB	résister
moitié	NOUN	moitié
,	PUNCT	,
soie	NOUN	soie
était	AUX	être
.	PUNCT	.
pour	ADP	pour
magasin	NOUN	magasin
immense	ADJ	immense
maximum	NOUN	maximum
.	PUNCT	.
Tania	PROPN	Tania
,	PUNCT	,
se	PRON	se
Les	DET	le
sur	ADP	sur
esquisses	NOUN	esquisse
elle	PRON	lui
Cylia	PROPN	Cylia
les	DET	le
,	PUNCT	,
»	PUNCT	»
atelier	NOUN	atelier
,	PUNCT	,
midi	NOUN	midi
apportes	VERB	apporter
,	PUNCT	,
!	PUNCT	!
côté	NOUN	côté
défilé	NOUN	défilé
Buren	PROPN	Buren
demanda	VERB	demander
bloc	NOUN	bloc
Gilles	PROPN	Gilles
cherchait	VERB	chercher
.	PUNCT	.
,	PUNCT	,
chose	NOUN	chose
portes	NOUN	porte
.	PUNCT	.
qu'	SCONJ	que
dernière	ADJ	dernier
mélancolique	ADJ	mélancolique
les	DET	le
un	DET	un
,	PUNCT	,
—	PUNCT	—
entreprit	VERB	entreprendre
,	PUNCT	,
y	PRON	y
auteur	NOUN	auteur
colonnes	NOUN	colonne
Jean-Luc	PROPN	Jean-Luc
!	PUNCT	!
Elle	PRON	lui
qu'	ADV	qu'
les	DET	le
un	DET	un
entouraient	VERB	entourer
coulisses	NOUN	coulisse
de	ADP	de
tout	PRON	tout
hors	ADP	hors
ensemble	NOUN	ensemble
robe	NOUN	robe
moi	PRON	moi
,	PUNCT	,
et	CCONJ	et
la	DET	le
qu'	ADV	qu'
toi	PRON	toi
les	DET	le
est	AUX	être
avait	AUX	avoir
décidé	VERB	décider
qui	PRON	qui
désir	NOUN	désir
applaudissements	NOUN	applaudissement
,	PUNCT	,
on	PRON	on
,	PUNCT	,
murmura	VERB	murmurer
à	ADP	à
c'	PRON	ce
l'	DET	le
plus	ADV	plus
de	ADP	de
du	ADP	de
un	DET	un
beau	ADJ	beau
l'	DET	le
Cylia	PROPN	Cylia
Puisqu'	SCONJ	puisque
n'	ADV	n'
ça	PRON	cela
bon	ADJ	bon
les	DET	le
robe	NOUN	robe
est	AUX	être
choses	NOUN	chose
juste	ADV	juste
magnifique	ADJ	magnifique
,	PUNCT	,
vraiment	ADV	vraiment
de	ADP	de
située	VERB	situer
de	ADP	de
de	ADP	de
sur	ADP	sur
est	AUX	être
des	DET	un
ne	ADV	ne
tu	PRON	tu
la	DET	le
une	DET	un
Kristel	PROPN	Kristel
elle	PRON	lui
passa	VERB	passer
tête	NOUN	tête
!	PUNCT	!
!	PUNCT	!
te	PRON	te
fond	NOUN	fond
Yann	PROPN	Yann
décida	VERB	décider
avait	AUX	avoir
te	PRON	te
sous	ADP	sous
de	ADP	de
dans	ADP	dans
.	PUNCT	.
mannequins	NOUN	mannequin
réfugia	VERB	réfugier
au	ADP	au
sécherait	VERB	sécher
on	PRON	on
«	PUNCT	«
derniers	ADJ	dernier
par	ADP	par
préoccuper	VERB	préoccuper
ne	ADV	ne
,	PUNCT	,
mannequin	NOUN	mannequin
moins	ADV	moins
accord	NOUN	accord
appeler	VERB	appeler
Non	ADV	non
de	ADP	de
titres	NOUN	titre
fallait	VERB	falloir
grand	ADJ	grand
qui	PRON	qui
Elle	PRON	lui
en	ADP	en
où	ADV	où
excuse	NOUN	excuse
changera	VERB	changer
,	PUNCT	,
sans	ADP	sans
,	PUNCT	,
attendait	VERB	attendre
,	PUNCT	,
?	PUNCT	?
-là	NOUN	-là
elle	PRON	lui
appelé	VERB	appeler
côté	NOUN	côté
obtenu	VERB	obtenir
,	PUNCT	,
Mais	CCONJ	mais
problème	NOUN	problème
de	ADP	de
par	ADP	par
dans	ADP	dans
compléta	VERB	compléter
,	PUNCT	,
de	ADP	de
venir	VERB	venir
Tandis	ADV	tandis
!	PUNCT	!
.	PUNCT	.
du	ADP	de
Cylia	PROPN	Cylia
ne	ADV	ne
tempêta	VERB	tempêter
rajouter	VERB	rajouter
tennis	NOUN	tennis
grilles	NOUN	grille
Stan	PROPN	Stan
pair	NOUN	pair
ainsi	ADV	ainsi
obligée	VERB	obliger
un	DET	un
semaine	NOUN	semaine
?	PUNCT	?
réglait	VERB	régler
les	DET	le
main	NOUN	main
fleur	NOUN	fleur
,	PUNCT	,
pile	ADV	pile
ils	PRON	il
mannequins	NOUN	mannequin
Essayages	NOUN	essayage
vite	ADV	vite
de	ADP	de
laissa	VERB	laisser
pas	ADV	pas
de	ADP	de
avec	ADP	avec
faisait	VERB	faire
-moi	PRON	moi
arrêt	NOUN	arrêt
quand	ADV	quand
le	DET	le
Cylia	PROPN	Cylia
soucier	VERB	soucier
sur	ADP	sur
elle	PRON	lui
maintenant	ADV	maintenant
temps	NOUN	temps
mariée	NOUN	marié
,	PUNCT	,
,	PUNCT	,
droit	ADV	droit
elle	PRON	lui
c'	PRON	ce
d'	ADP	de
!	PUNCT	!
peur	NOUN	peur
Où	ADV	où
accepté	VERB	accepter
,	PUNCT	,
collection	NOUN	collection
à	ADP	à
pour	ADP	pour
,	PUNCT	,
—	PUNCT	—
serait	AUX	être
—	PUNCT	—
vous	PRON	vous
Palais	PROPN	Palais
,	PUNCT	,
enchaîna	VERB	enchaîner
promeneurs	NOUN	promeneur
le	DET	le
se	PRON	se
les	DET	le
façon	NOUN	façon
noir	ADJ	noir
bandes	NOUN	bande
seulement	ADV	seulement
même	ADV	même
elle	PRON	lui
lui	PRON	lui
rayures	NOUN	rayure
de	ADP	de
s'	PRON	se
était	AUX	être
.	PUNCT	.
persuadée	VERB	persuader
à	ADP	à
A	ADP	à
ça	PRON	cela
quoi	PRON	quoi
il	PRON	il
—	PUNCT	—
tout	ADJ	tout
le	DET	le
—	PUNCT	—
Non	ADV	non
Palais	PROPN	Palais
profitaient	VERB	profiter
un	DET	un
-t	PRON	-t
ce	DET	ce
rassurer	VERB	rassurer
,	PUNCT	,
l'	DET	le
est	AUX	être
fois	NOUN	fois
il	PRON	il
originale	ADJ	original
Pas	ADV	pas
mètres	NOUN	mètre
avec	ADP	avec
trop	ADV	trop
ça	PRON	cela
attentionné	ADJ	attentionné
ait	AUX	avoir
pied-à-terre	NOUN	pied-à-terre
rythme	NOUN	rythme
.	PUNCT	.
qui	PRON	qui
,	PUNCT	,
tout	PRON	tout
,	PUNCT	,
à	ADP	à
noir	NOUN	noir
le	DET	le
aux	ADP	à
tulle	NOUN	tulle
et	CCONJ	et
,	PUNCT	,
tous	ADJ	tout
le	PRON	le
un	DET	un
noires	ADJ	noir
Malgré	ADP	malgré
tapis	NOUN	tapis
cette	DET	ce
l'	DET	le
blanche	ADJ	blanc
grave	ADJ	grave
,	PUNCT	,
jeta	VERB	jeter
,	PUNCT	,
!	PUNCT	!
!	PUNCT	!
faire	VERB	faire
Le	DET	le
carrément	ADV	carrément
est	AUX	être
-elle	PRON	lui
.	PUNCT	.
là	ADV	là
de	ADP	de
précisément	ADV	précisément
tant	ADV	tant
avec	ADP	avec
petit	ADJ	petit
Gilles	PROPN	Gilles
comme	SCONJ	comme
était	AUX	être
.	PUNCT	.
vivait	VERB	vivre
que	SCONJ	que
elle	PRON	lui
...	PUNCT	...
grande	ADJ	grand
du	ADP	de
encore	ADV	encore
,	PUNCT	,
son	DET	son
La	DET	le
qu'	SCONJ	que
est	AUX	être
.	PUNCT	.
cependant	ADV	cependant
sera	AUX	être
blancs	ADJ	blanc
allait	VERB	aller
Des	DET	un
vite	ADV	vite
problème	NOUN	problème
vrai	ADJ	vrai
trouver	VERB	trouver
lui	PRON	lui
ne	ADV	ne
bon	VERB	bon
jours	NOUN	jour
remettait	VERB	remettre
en	PRON	en
du	DET	de
redécouvrait	VERB	redécouvrir
De	ADP	de
ma	DET	mon
vou	VERB	vou
un	DET	un
,	PUNCT	,
déplacements	NOUN	déplacement
-	NOUN	-
qu'	PRON	qu'
Mais	CCONJ	mais
il	PRON	il
soulagement	NOUN	soulagement
rêve	VERB	rêve
un	DET	un
j'	PRON	je
—	PUNCT	—
plus	ADV	plus
préparation	NOUN	préparation
elle	PRON	lui
-elle	PRON	lui
un	DET	un
elle-même	PRON	lui-même
alors	ADV	alors
reculer	VERB	reculer
cours	NOUN	cours
d'	DET	d'
avec	ADP	avec
aura	AUX	avoir
que	SCONJ	que
,	PUNCT	,
se	PRON	se
finit	VERB	finir
Peut	ADV	peut
faire	AUX	faire
Ah	INTJ	Ah
l'	PRON	l'
cette	DET	ce
se	PRON	se
faisait	VERB	faire
,	PUNCT	,
ne	ADV	ne
Sans	ADP	sans
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
!	PUNCT	!
avait	AUX	avoir
et	CCONJ	et
donnait	VERB	donner
Cylia	PROPN	Cylia
tellement	SCONJ	tellement
Paris	PROPN	Paris
,	PUNCT	,
...	PUNCT	...
était	AUX	être
—	PUNCT	—
et	CCONJ	et
défilé	NOUN	défilé
«	PUNCT	«
les	DET	le
de	ADP	de
!	PUNCT	!
,	PUNCT	,
!	PUNCT	!
Il	PRON	il
chose	NOUN	chose
soir	NOUN	soir
Mais	CCONJ	mais
avait	AUX	avoir
advienne	VERB	advenir
le	DET	le
.	PUNCT	.
fauteuil	NOUN	fauteuil
à	ADP	à
à	ADP	à
les	DET	le
,	PUNCT	,
lui	PRON	lui
Ah	INTJ	Ah
...	PUNCT	...
toute	DET	tout
je	PRON	je
sûr	ADJ	sûr
travail	NOUN	travail
ne	ADV	ne
Tu	PRON	tu
ai	VERB	avoir
instant	NOUN	instant
ai	VERB	avoir
?	PUNCT	?
précieux	ADJ	précieux
les	DET	le
ce	DET	ce
infernal	ADJ	infernal
...	PUNCT	...
tout	ADJ	tout
faille	NOUN	faille
Je	PRON	je
-moi	PRON	moi
S'	SCONJ	s'
,	PUNCT	,
deux	NUM	deux
—	PUNCT	—
et	CCONJ	et
des	DET	un
puis	CCONJ	puis
partager	VERB	partager
diligence	NOUN	diligence
.	PUNCT	.
rayures	NOUN	rayure
fastidieux	ADJ	fastidieux
avec	ADP	avec
«	PUNCT	«
ce	PRON	ce
lit	NOUN	lit
!	PUNCT	!
tulle	NOUN	tulle
raison	NOUN	raison
pauvre	ADJ	pauvre
la	DET	le
lui	PRON	lui
Elle	PRON	lui
!	PUNCT	!
de	ADP	de
modèles	NOUN	modèle
moins	ADV	moins
après	ADP	après
!	PUNCT	!
Le	DET	le
!	PUNCT	!
,	PUNCT	,
,	PUNCT	,
ça	PRON	cela
Le	DET	le
surprise	NOUN	surprise
,	PUNCT	,
vingt	NUM	vingt
sans	ADP	sans
écho	NOUN	écho
.	PUNCT	.
échec	NOUN	échec
jugeait	VERB	juger
en	ADP	en
jetés	VERB	jeter
Jean-Luc	PROPN	Jean-Luc
,	PUNCT	,
de	ADP	de
Stan	PROPN	Stan
bon	ADJ	bon
faut	VERB	falloir
réaliser	VERB	réaliser
ça	PRON	cela
ils	PRON	il
,	PUNCT	,
coupa	VERB	couper
Tu	PRON	tu
,	PUNCT	,
livrer	VERB	livrer
et	CCONJ	et
garniture	NOUN	garniture
tentait	VERB	tenter
qu'	SCONJ	que
.	PUNCT	.
,	PUNCT	,
envoyez	VERB	envoyer
de	ADP	de
poubelle	NOUN	poubelle
,	PUNCT	,
noire	ADJ	noir
comme	ADP	comme
baroque	ADJ	baroque
au	ADP	au
soirs	NOUN	soir
resterait	VERB	rester
compte	VERB	compte
supplia	VERB	supplier
tissu	NOUN	tissu
ciel	NOUN	ciel
.	PUNCT	.
toi	PRON	toi
sa	DET	son
—	PUNCT	—
musique	NOUN	musique
avait	AUX	avoir
à	ADP	à
m'	PRON	me
son	DET	son
penser	VERB	penser
autres	ADJ	autre
en	ADP	en
chaque	DET	chaque
débrouillerai	VERB	débrouiller
Cylia	PROPN	Cylia
Allez	VERB	aller
de	ADP	de
moqueurs	ADJ	moqueur
bien	ADV	bien
remettre	VERB	remettre
.	PUNCT	.
temps	NOUN	temps
peu	ADV	peu
sonné	VERB	sonner
,	PUNCT	,
Bon	ADJ	bon
en	ADP	en
dans	ADP	dans
pour	ADP	pour
,	PUNCT	,
sûr	ADJ	sûr
du	DET	de
soir	NOUN	soir
presse	NOUN	presse
dit	VERB	dire
blanc	NOUN	blanc
pour	ADP	pour
,	PUNCT	,
moments	NOUN	moment
encore	ADV	encore
avait	VERB	avoir
-	PROPN	-
!	PUNCT	!
me	PRON	me
tard	ADV	tard
!	PUNCT	!
téléphone	NOUN	téléphone
question	NOUN	question
de	ADP	de
robe	NOUN	robe
devenue	VERB	devenir
fenêtre	NOUN	fenêtre
assemblant	VERB	assembler
cour	NOUN	cour
dans	ADP	dans
,	PUNCT	,
cent	PRON	cent
.	PUNCT	.
n'	ADV	n'
retouches	NOUN	retouche
autres	ADJ	autre
se	PRON	se
joie	NOUN	joie
Une	DET	un
avant	ADP	avant
joli	ADJ	joli
évitant	VERB	éviter
,	PUNCT	,
vu	VERB	voir
ses	DET	son
le	DET	le
petits	ADJ	petit
Bon	ADJ	bon
un	DET	un
de	ADP	de
de	ADP	de
problème	NOUN	problème
de	ADP	de
lança	VERB	lancer
même	ADV	même
Les	DET	le
plaît	VERB	plaire
quoi	PRON	quoi
dessins	NOUN	dessin
appela	VERB	appeler
on	PRON	on
Cylia	PROPN	Cylia
et	CCONJ	et
c'	PRON	ce
je	PRON	je
à	ADP	à
,	PUNCT	,
son	DET	son
,	PUNCT	,
réveil	NOUN	réveil
elle	PRON	lui
si	SCONJ	si
dans	ADP	dans
tard	ADV	tard
,	PUNCT	,
ils	PRON	il
...	PUNCT	...
Un	DET	un
de	ADP	de
cheveux	NOUN	cheveu
nuage	NOUN	nuage
fait	VERB	faire
-il	PRON	il
mètres	NOUN	mètre
aucun	DET	aucun
où	PRON	où
poursuivit	VERB	poursuivre
.	PUNCT	.
faille	NOUN	faille
vous	PRON	vous
sandwich	NOUN	sandwich
voulu	VERB	vouloir
.	PUNCT	.
!	PUNCT	!
sauta	VERB	sauter
Petits-Champs	PROPN	Petits-Champs
tendre	ADJ	tendre
avec	ADP	avec
un	DET	un
!	PUNCT	!
est	AUX	être
dés	NOUN	dé
rue	NOUN	rue
même	ADV	même
dix	NUM	dix
temps	NOUN	temps
dessus	ADV	dessus
robe	NOUN	robe
déménageait	VERB	déménager
elle	PRON	lui
.	PUNCT	.
se	PRON	se
Puisqu'	SCONJ	puisque
Sa	DET	son
folle	ADJ	fou
corps	NOUN	corps
avec	ADP	avec
»	PUNCT	»
