recourbés	VERB	recourber
.	PUNCT	.
écoute	VERB	écoute
—	PUNCT	—
.	PUNCT	.
A	ADP	à
fit	VERB	faire
à	ADP	à
deux	PRON	deux
fil	NOUN	fil
il	PRON	il
de	ADP	de
.	PUNCT	.
se	PRON	se
battant	VERB	battre
ne	ADV	ne
fit	AUX	faire
-t	PRON	-t
la	DET	le
.	PUNCT	.
dit	VERB	dire
Chez	ADP	chez
qu'	SCONJ	que
s'	SCONJ	s'
—	PUNCT	—
,	PUNCT	,
et	CCONJ	et
voyant	VERB	voir
veuilles	VERB	vouloir
maman	NOUN	maman
mes	DET	mon
,	PUNCT	,
à	ADP	à
n'	ADV	n'
pourrait	VERB	pouvoir
Diane	PROPN	Diane
la	DET	le
gare	NOUN	gare
—	PUNCT	—
.	PUNCT	.
a	AUX	avoir
inquiétude	NOUN	inquiétude
,	PUNCT	,
pas	ADV	pas
et	CCONJ	et
Elle	PRON	lui
attendre	VERB	attendre
?	PUNCT	?
unique	ADJ	unique
bureau	NOUN	bureau
Adrien	PROPN	Adrien
instant	NOUN	instant
En	ADP	en
jours	NOUN	jour
Roger	PROPN	Roger
train	NOUN	train
Chênaie	PROPN	Chênaie
.	PUNCT	.
la	DET	le
qui	PRON	qui
qu'	SCONJ	que
intérêt	NOUN	intérêt
bons	ADJ	bon
faut	VERB	falloir
?	PUNCT	?
propre	NOUN	propre
Roger	PROPN	Roger
une	DET	un
ses	DET	son
Tous	ADJ	tout
suis	AUX	être
les	DET	le
.	PUNCT	.
l'	PRON	l'
Elle	PRON	lui
redoublés	VERB	redoubler
.	PUNCT	.
possible	ADJ	possible
de	ADP	de
Adrien	PROPN	Adrien
avec	ADP	avec
—	PUNCT	—
avait	AUX	avoir
ici	ADV	ici
le	DET	le
pris	VERB	prendre
-	PRON	-
Je	PRON	je
ai	AUX	avoir
son	DET	son
as	AUX	avoir
faire	VERB	faire
Nous	PRON	nous
J'	PRON	je
qu'	SCONJ	que
me	PRON	me
retrouver	VERB	retrouver
,	PUNCT	,
mains	NOUN	main
ne	ADV	ne
agit	VERB	agir
mon	DET	mon
de	ADP	de
…	PUNCT	…
n'	ADV	n'
sans	ADP	sans
compassion	NOUN	compassion
cela	PRON	cela
ai	AUX	avoir
de	ADP	de
est	VERB	être
nous	PRON	nous
une	DET	un
renoncé	VERB	renoncer
semaines	NOUN	semaine
chez	ADP	chez
fut	AUX	être
d'	ADP	de
demanda	VERB	demander
dit	VERB	dire
qui	PRON	qui
réfugiée	VERB	réfugier
l'	DET	le
:	PUNCT	:
mais	CCONJ	mais
fallait	VERB	falloir
.	PUNCT	.
fourrant	VERB	fourrer
dire	VERB	dire
de	ADP	de
elle	PRON	lui
avait	AUX	avoir
suppose	VERB	suppose
descendre	VERB	descendre
ce	DET	ce
…	PUNCT	…
eut	VERB	avoir
pas	ADV	pas
Diane	PROPN	Diane
pas	ADV	pas
dire	VERB	dire
Vous	PRON	vous
plus	ADV	plus
t'	PRON	te
le	PRON	le
amertume	NOUN	amertume
une	DET	un
la	PRON	le
Elle	PRON	lui
instant	NOUN	instant
monde	NOUN	monde
La	DET	le
avec	ADP	avec
à	ADP	à
.	PUNCT	.
dit	VERB	dire
lança	VERB	lancer
mais	CCONJ	mais
vêtements	NOUN	vêtement
jamais	ADV	jamais
doit	VERB	devoir
—	PUNCT	—
direction	NOUN	direction
elle	PRON	lui
,	PUNCT	,
garder	VERB	garder
vite	ADV	vite
en	PRON	en
pas	ADV	pas
?	PUNCT	?
—	PUNCT	—
—	PUNCT	—
que	SCONJ	que
de	ADP	de
que	SCONJ	que
dit	VERB	dire
,	PUNCT	,
une	DET	un
a	AUX	avoir
avec	ADP	avec
faire	AUX	faire
plein	ADJ	plein
Adrien	PROPN	Adrien
—	PUNCT	—
lui	PRON	lui
.	PUNCT	.
—	PUNCT	—
avait	AUX	avoir
—	PUNCT	—
après	ADP	après
si	ADV	si
et	CCONJ	et
tu	PRON	tu
.	PUNCT	.
elle	PRON	lui
m'	PRON	me
un	DET	un
qu'	SCONJ	que
police	NOUN	police
là	ADV	là
comme	SCONJ	comme
accepté	VERB	accepter
donner	VERB	donner
partir	VERB	partir
de	ADP	de
une	DET	un
Tania	PROPN	Tania
fit	VERB	faire
éviter	VERB	éviter
porte	NOUN	porte
ressemblait	VERB	ressembler
aime	VERB	aime
-il	PRON	il
.	PUNCT	.
comprends	VERB	comprendre
tomber	VERB	tomber
impossible	ADJ	impossible
l'	DET	le
serait	AUX	être
nurse	NOUN	nurse
ce	DET	ce
très	ADV	très
.	PUNCT	.
Elle	PRON	lui
pas	ADV	pas
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
Roger	PROPN	Roger
?	PUNCT	?
!	PUNCT	!
,	PUNCT	,
,	PUNCT	,
de	ADP	de
à	ADP	à
retrouve	VERB	retrouve
qui	PRON	qui
effectivement	ADV	effectivement
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
a	AUX	avoir
-ce	PRON	-ce
,	PUNCT	,
infinie	ADJ	infini
attitude	NOUN	attitude
Roger	PROPN	Roger
Roger	PROPN	Roger
ses	DET	son
t'	PRON	te
Ces	DET	ce
embarras	NOUN	embarras
quelque	DET	quelque
le	DET	le
pas	ADV	pas
servir	VERB	servir
laissa	VERB	laisser
en	ADP	en
lendemain	NOUN	lendemain
repartie	VERB	repartir
élan	NOUN	élan
sans	ADP	sans
que	SCONJ	que
est	AUX	être
—	PUNCT	—
elle	PRON	lui
demanda	VERB	demander
Autrement	ADV	autrement
.	PUNCT	.
tête	NOUN	tête
soir	NOUN	soir
n'	ADV	n'
Il	PRON	il
.	PUNCT	.
quasiment	ADV	quasiment
station	NOUN	station
Comment	ADV	comment
avait	AUX	avoir
pas	ADV	pas
au	ADP	au
un	DET	un
moindre	ADJ	moindre
espère	VERB	espérer
On	PRON	on
les	DET	le
je	PRON	je
en	ADP	en
pas	ADV	pas
et	CCONJ	et
redressant	VERB	redresser
Et	CCONJ	et
elle	PRON	lui
raison	NOUN	raison
suis	AUX	être
te	PRON	te
de	ADP	de
sur	ADP	sur
releva	VERB	relever
—	PUNCT	—
Pourquoi	ADV	pourquoi
pensais	VERB	penser
se	PRON	se
.	PUNCT	.
—	PUNCT	—
pas	ADV	pas
mots	NOUN	mot
-elle	PRON	lui
d'	ADP	de
place	NOUN	place
,	PUNCT	,
.	PUNCT	.
sa	DET	son
.	PUNCT	.
…	PUNCT	…
qu'	SCONJ	que
Où	ADV	où
son	DET	son
ci	PRON	ci
enfants	NOUN	enfant
partie	VERB	partir
ne	ADV	ne
Diane	PROPN	Diane
et	CCONJ	et
dit	VERB	dire
sommes	AUX	être
la	PRON	le
ne	ADV	ne
privé	ADJ	priver
mains	NOUN	main
.	PUNCT	.
à	ADP	à
bruit	NOUN	bruit
le	DET	le
que	SCONJ	que
repartie	VERB	repartir
suivirent	VERB	suivre
vint	VERB	venir
Adrien	PROPN	Adrien
peut-être	ADV	peut-être
que	SCONJ	que
que	PRON	que
détective	NOUN	détective
que	SCONJ	que
Elle	PRON	lui
-	NOUN	-
vous	PRON	vous
elle	PRON	lui
apercevant	VERB	apercevoir
pensait	VERB	penser
Je	PRON	je
Londres	PROPN	Londres
visage	NOUN	visage
frappante	ADJ	frappant
à	ADP	à
Ce	PRON	ce
empoisonné	VERB	empoisonner
Tu	PRON	tu
train	NOUN	train
les	DET	le
joie	NOUN	joie
.	PUNCT	.
,	PUNCT	,
-ce	PRON	-ce
amour	NOUN	amour
Enfin	ADV	enfin
un	DET	un
je	PRON	je
.	PUNCT	.
Et	CCONJ	et
hier	ADV	hier
,	PUNCT	,
est	VERB	être
aimer	VERB	aimer
,	PUNCT	,
poches	NOUN	poche
chose	NOUN	chose
ne	ADV	ne
dernier	ADJ	dernier
Adrien	PROPN	Adrien
Oh	INTJ	Oh
élection	NOUN	élection
se	PRON	se
elle	PRON	lui
Je	PRON	je
décomposé	VERB	décomposer
,	PUNCT	,
de	DET	de
un	DET	un
—	PUNCT	—
paraître	VERB	paraître
.	PUNCT	.
pas	ADV	pas
ait	AUX	avoir
et	CCONJ	et
détester	VERB	détester
aurait	AUX	avoir
mon	DET	mon
.	PUNCT	.
mon	DET	mon
et	CCONJ	et
a	AUX	avoir
et	CCONJ	et
aimait	VERB	aimer
seul	ADJ	seul
d'	ADP	de
restée	VERB	rester
.	PUNCT	.
Roger	PROPN	Roger
fiancés	VERB	fiancer
rapidement	ADV	rapidement
échec	NOUN	échec
fonça	VERB	foncer
c'	PRON	ce
lui	PRON	lui
aimer	VERB	aimer
.	PUNCT	.
cherche	VERB	cherche
,	PUNCT	,
,	PUNCT	,
que	SCONJ	que
de	ADP	de
.	PUNCT	.
est	AUX	être
petit	ADJ	petit
retrouver	VERB	retrouver
partir	VERB	partir
est	AUX	être
Roger	PROPN	Roger
enfouit	VERB	enfouir
vu	VERB	voir
…	PUNCT	…
lui	PRON	lui
elle	PRON	lui
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
à	ADP	à
son	DET	son
et	CCONJ	et
mois	NOUN	mois
sitôt	ADV	sitôt
n'	ADV	n'
—	PUNCT	—
Mais	CCONJ	mais
du	ADP	de
.	PUNCT	.
…	PUNCT	…
,	PUNCT	,
,	PUNCT	,
enquête	NOUN	enquête
C'	PRON	ce
se	PRON	se
de	ADP	de
est	AUX	être
cette	DET	ce
reprit	VERB	reprendre
arrivé	VERB	arriver
.	PUNCT	.
J'	PRON	je
y	PRON	y
restée	VERB	rester
avec	ADP	avec
la	PRON	le
n'	ADV	n'
craignait	VERB	craindre
,	PUNCT	,
a	AUX	avoir
entrer	VERB	entrer
Euh	VERB	euh
sera	AUX	être
.	PUNCT	.
-il	PRON	il
Tania	PROPN	Tania
bouleversé	VERB	bouleverser
il	PRON	il
cogna	VERB	cogner
elle	PRON	lui
en	ADP	en
l'	PRON	l'
importe	VERB	importe
loin	ADV	loin
de	ADP	de
retourner	VERB	retourner
emporta	VERB	emporter
avait	AUX	avoir
mon	DET	mon
à	ADP	à
,	PUNCT	,
à	ADP	à
cessé	VERB	cesser
L'	DET	le
Adrien	PROPN	Adrien
très	ADV	très
et	CCONJ	et
t'	PRON	te
Et	CCONJ	et
Oui	ADV	oui
se	PRON	se
Je	PRON	je
—	PUNCT	—
qu'	SCONJ	que
est	AUX	être
j'	PRON	je
Monsieur	NOUN	Monsieur
la	PRON	le
.	PUNCT	.
s'	PRON	se
vivement	ADV	vivement
voulu	VERB	vouloir
y	PRON	y
—	PUNCT	—
sœur	NOUN	sœur
hésita	VERB	hésiter
Pourquoi	ADV	pourquoi
et	CCONJ	et
ensuite	ADV	ensuite
Adrien	PROPN	Adrien
…	PUNCT	…
la	DET	le
,	PUNCT	,
Adrien	PROPN	Adrien
,	PUNCT	,
la	PRON	le
—	PUNCT	—
Ne	ADV	ne
Il	PRON	il
femme	NOUN	femme
elle	PRON	lui
comprendre	VERB	comprendre
ne	ADV	ne
pas	ADV	pas
vers	ADP	vers
ton	DET	ton
est	VERB	être
la	PRON	le
dirigeant	VERB	diriger
murmura	VERB	murmurer
s'	PRON	se
il	PRON	il
sentiment	NOUN	sentiment
nous	PRON	nous
gants	NOUN	gant
je	PRON	je
.	PUNCT	.
.	PUNCT	.
de	ADP	de
ce	DET	ce
grimaçant	VERB	grimacer
Dieu	NOUN	dieu
aura	AUX	avoir
pas	ADV	pas
exaspération	NOUN	exaspération
Diane	PROPN	Diane
leurs	DET	leur
peut-être	ADV	peut-être
à	ADP	à
Poulton	PROPN	Poulton
—	PUNCT	—
me	PRON	me
le	DET	le
rétorqua	VERB	rétorquer
des	ADP	de
dans	ADP	dans
la	PRON	le
veuilles	VERB	vouloir
dit	VERB	dire
.	PUNCT	.
essayé	VERB	essayer
ne	ADV	ne
à	ADP	à
elle	PRON	lui
voix	NOUN	voix
nouvelle	NOUN	nouvelle
hanter	VERB	hanter
haut-le-corps	NOUN	haut-le-corps
l'	DET	le
qui	PRON	qui
Victoria	PROPN	Victoria
Elle	PRON	lui
Roger	PROPN	Roger
que	SCONJ	que
jamais	ADV	jamais
faudra	VERB	falloir
souvent	ADV	souvent
profiter	VERB	profiter
donc	ADV	donc
relations	NOUN	relation
Félicitations	NOUN	félicitation
est	VERB	être
l'	DET	le
Je	PRON	je
porteur	NOUN	porteur
privée	ADJ	priver
du	ADP	de
!	PUNCT	!
,	PUNCT	,
voulais	VERB	vouloir
ressaisit	VERB	ressaisir
décidé	VERB	décider
tort	NOUN	tort
Ne	ADV	ne
avons	AUX	avoir
Qu'	PRON	qu'
?	PUNCT	?
a	AUX	avoir
serait	AUX	être
jeune	ADJ	jeune
—	PUNCT	—
,	PUNCT	,
en	PRON	en
entre	ADP	entre
visage	NOUN	visage
moi	PRON	moi
chaise	NOUN	chaise
—	PUNCT	—
soir	NOUN	soir
bout	NOUN	bout
ouvrir	VERB	ouvrir
,	PUNCT	,
.	PUNCT	.
plus	ADV	plus
Un	DET	un
abandonna	VERB	abandonner
fait	AUX	faire
.	PUNCT	.
maintes	DET	maint
?	PUNCT	?
chose	NOUN	chose
Brian	PROPN	Brian
,	PUNCT	,
n'	ADV	n'
de	ADP	de
entrecoupée	VERB	entrecouper
de	ADP	de
elle	PRON	lui
-	PRON	-
sentiments	NOUN	sentiment
.	PUNCT	.
de	ADP	de
;	PUNCT	;
.	PUNCT	.
cœur	NOUN	cœur
à	ADP	à
fin	NOUN	fin
insisté	VERB	insister
trace	NOUN	trace
un	DET	un
ressemblant	VERB	ressembler
Ne	ADV	ne
lui	PRON	lui
partie	VERB	partir
m'	PRON	me
pour	ADP	pour
…	PUNCT	…
!	PUNCT	!
contempla	VERB	contempler
tu	PRON	tu
…	PUNCT	…
ma	DET	mon
eut	VERB	avoir
métro	NOUN	métro
-t	PRON	-t
de	ADP	de
la	DET	le
opportunisme	NOUN	opportunisme
,	PUNCT	,
,	PUNCT	,
dit	VERB	dire
?	PUNCT	?
.	PUNCT	.
Un	DET	un
sans	ADP	sans
qu'	SCONJ	que
demandé	VERB	demander
chez	ADP	chez
être	VERB	être
.	PUNCT	.
Adrien	PROPN	Adrien
pense	VERB	pense
probablement	ADV	probablement
dut	VERB	devoir
diable	NOUN	diable
Qu'	PRON	qu'
doutais	VERB	douter
lui	PRON	lui
avait	AUX	avoir
se	PRON	se
apprenant	VERB	apprendre
le	PRON	le
,	PUNCT	,
violemment	ADV	violemment
mais	CCONJ	mais
Chesterton	PROPN	Chesterton
Oui	ADV	oui
d'	ADP	de
un	DET	un
s'	PRON	se
.	PUNCT	.
sûr	ADJ	sûr
serez	VERB	être
!	PUNCT	!
difficile	ADJ	difficile
que	SCONJ	que
,	PUNCT	,
des	ADP	de
reconquérir	VERB	reconquérir
Adrien	PROPN	Adrien
moins	ADV	moins
.	PUNCT	.
.	PUNCT	.
au	ADP	au
dit	VERB	dire
semaine	NOUN	semaine
régulariser	VERB	régulariser
—	PUNCT	—
siège	NOUN	siège
de	ADP	de
dernière	ADJ	dernier
pas	ADV	pas
ait	AUX	avoir
.	PUNCT	.
appel	NOUN	appel
sous	ADP	sous
,	PUNCT	,
dans	ADP	dans
Ecoutez	VERB	ecouter
,	PUNCT	,
-vous	PRON	vous
de	ADP	de
Et	CCONJ	et
trouve	VERB	trouve
mort	NOUN	mort
pourriez	VERB	pouvoir
ai	VERB	avoir
la	DET	le
mon	DET	mon
ligne	NOUN	ligne
soupira	VERB	soupirer
papiers	NOUN	papier
,	PUNCT	,
,	PUNCT	,
creusèrent	VERB	creuser
.	PUNCT	.
et	CCONJ	et
à	ADP	à
.	PUNCT	.
avait	VERB	avoir
dans	ADP	dans
n'	ADV	n'
fit	VERB	faire
pensant	VERB	penser
début	NOUN	début
m'	PRON	me
enfin	ADV	enfin
,	PUNCT	,
police	NOUN	police
en	ADP	en
pays	NOUN	pays
de	ADP	de
heure	NOUN	heure
des	DET	un
et	CCONJ	et
aujourd'hui	ADV	aujourd'hui
Tania	PROPN	Tania
loi	NOUN	loi
Tania	PROPN	Tania
à	ADP	à
impuissante	ADJ	impuissant
trouver	VERB	trouver
mariage	NOUN	mariage
bout	NOUN	bout
cause	NOUN	cause
même	ADV	même
l'	DET	le
je	PRON	je
rassura	VERB	rassurer
écria	VERB	écrier
J'	PRON	je
Elle	PRON	lui
se	PRON	se
ai	VERB	avoir
à	ADP	à
oubli	NOUN	oubli
diable	ADV	diable
,	PUNCT	,
cru	VERB	croire
coupé	VERB	couper
quelque	DET	quelque
secret	NOUN	secret
Iles	NOUN	ile
bien	ADV	bien
suis	AUX	être
à	ADP	à
Scilly	PROPN	Scilly
elle	PRON	lui
Je	PRON	je
pour	ADP	pour
16	NUM	16
de	ADP	de
,	PUNCT	,
Oui	ADV	oui
Seule	ADJ	seul
y	PRON	y
des	DET	un
grésillements	NOUN	grésillement
un	DET	un
soudain	ADV	soudain
de	ADP	de
à	ADP	à
Betty	PROPN	Betty
alors	ADV	alors
était	VERB	être
aboutirent	VERB	aboutir
fut	AUX	être
l'	DET	le
,	PUNCT	,
Scilly	PROPN	Scilly
entendez	VERB	entendre
heureuse	ADJ	heureux
conjugal	ADJ	conjugal
mais	CCONJ	mais
qu'	SCONJ	que
plus	ADV	plus
lancinante	ADJ	lancinant
une	DET	un
était	AUX	être
Au	ADP	au
Il	PRON	il
vous	PRON	vous
vous	PRON	vous
?	PUNCT	?
-moi	PRON	moi
si	SCONJ	si
.	PUNCT	.
demandant	VERB	demander
en	ADP	en
Adrien	PROPN	Adrien
venait	VERB	venir
Roger	PROPN	Roger
le	DET	le
.	PUNCT	.
on	PRON	on
.	PUNCT	.
avait	AUX	avoir
que	SCONJ	que
jamais	ADV	jamais
crois	VERB	croire
à	ADP	à
rageusement	ADV	rageusement
comprends	VERB	comprendre
.	PUNCT	.
.	PUNCT	.
bonheur	NOUN	bonheur
ne	ADV	ne
A	ADP	à
lui	PRON	lui
une	DET	un
espoir	NOUN	espoir
ai	AUX	avoir
vous	PRON	vous
Espoir	NOUN	espoir
?	PUNCT	?
,	PUNCT	,
un	DET	un
son	DET	son
gare	NOUN	gare
d'	ADP	de
Elle	PRON	lui
,	PUNCT	,
eut	VERB	avoir
regrettait	VERB	regretter
retrouver	VERB	retrouver
anguille	NOUN	anguille
y	PRON	y
se	PRON	se
même	ADV	même
.	PUNCT	.
,	PUNCT	,
!	PUNCT	!
Elle	PRON	lui
air	ADV	air
dans	ADP	dans
aide	NOUN	aide
,	PUNCT	,
si	SCONJ	si
de	ADP	de
se	PRON	se
d'	ADP	de
bonne	ADJ	bon
Vous	PRON	vous
le	DET	le
ronronnait	VERB	ronronner
il	PRON	il
accepter	VERB	accepter
pu	VERB	pouvoir
.	PUNCT	.
je	PRON	je
nouvelles	NOUN	nouvelle
papa	NOUN	papa
elle	PRON	lui
au	ADP	au
devenir	VERB	devenir
elle	PRON	lui
oublie	VERB	oublier
as	AUX	avoir
il	PRON	il
rare	ADJ	rare
.	PUNCT	.
!	PUNCT	!
faire	VERB	faire
,	PUNCT	,
lendemain	NOUN	lendemain
.	PUNCT	.
Chesterton	PROPN	Chesterton
pas	ADV	pas
jouer	VERB	jouer
Maître	NOUN	maître
il	PRON	il
mon	DET	mon
.	PUNCT	.
tard	ADV	tard
sourire	NOUN	sourire
être	AUX	être
enfin	ADV	enfin
me	PRON	me
avoué	NOUN	avoué
tempes	NOUN	tempe
s'	PRON	se
C'	PRON	ce
le	DET	le
.	PUNCT	.
épaules	NOUN	épaule
conscient	ADJ	conscient
ne	ADV	ne
Adrien	PROPN	Adrien
eu	VERB	avoir
bien	ADV	bien
Adrien	PROPN	Adrien
dois	VERB	devoir
corps	NOUN	corps
…	PUNCT	…
dire	VERB	dire
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
pistes	NOUN	piste
moins	ADV	moins
parfaitement	ADV	parfaitement
ne	ADV	ne
,	PUNCT	,
avait	AUX	avoir
est	AUX	être
tout	PRON	tout
Où	ADV	où
eut	AUX	avoir
où	PRON	où
Quant	ADV	quant
indiqua	VERB	indiquer
.	PUNCT	.
,	PUNCT	,
dit	VERB	dire
se	PRON	se
avez	AUX	avoir
coup	NOUN	coup
de	ADP	de
parlait	VERB	parler
que	PRON	que
d'	ADP	de
peux	VERB	pouvoir
à	ADP	à
est	VERB	être
penses	VERB	penser
ma	DET	mon
qu'	PRON	qu'
jeta	VERB	jeter
,	PUNCT	,
peine	ADV	peine
partit	VERB	partir
de	ADP	de
d'	ADP	de
s'	SCONJ	s'
chez	ADP	chez
,	PUNCT	,
dans	ADP	dans
mots	NOUN	mot
lui	PRON	lui
.	PUNCT	.
passer	VERB	passer
Je	PRON	je
vers	ADP	vers
de	ADP	de
douleur	NOUN	douleur
professionnel	ADJ	professionnel
-il	PRON	il
les	DET	le
la	DET	le
son	DET	son
Tu	PRON	tu
.	PUNCT	.
fit	VERB	faire
aboutissent	VERB	aboutir
Elle	PRON	lui
rien	ADV	rien
et	CCONJ	et
diverses	ADJ	divers
Les	DET	le
ayant	AUX	avoir
divorce	NOUN	divorce
Je	PRON	je
,	PUNCT	,
vie	NOUN	vie
en	PRON	en
une	DET	un
tombait	VERB	tomber
votre	DET	votre
depuis	ADP	depuis
le	PRON	le
trois	NUM	trois
avait	VERB	avoir
.	PUNCT	.
—	PUNCT	—
la	PRON	le
vous	PRON	vous
ou	CCONJ	ou
enfin	ADV	enfin
—	PUNCT	—
—	PUNCT	—
qu'	SCONJ	que
d'	ADP	de
vacant	ADJ	vacant
l'	DET	le
il	PRON	il
impression	NOUN	impression
je	PRON	je
,	PUNCT	,
.	PUNCT	.
accepter	VERB	accepter
je	PRON	je
avait	VERB	avoir
pouvait	VERB	pouvoir
.	PUNCT	.
,	PUNCT	,
Car	CCONJ	car
des	DET	un
rien	PRON	rien
Mais	CCONJ	mais
as	AUX	avoir
quelques	ADJ	quelque
cette	DET	ce
cœur	NOUN	cœur
bonheur	NOUN	bonheur
plus	ADV	plus
,	PUNCT	,
vue	NOUN	vue
plus	ADV	plus
pas	ADV	pas
Je	PRON	je
était	AUX	être
.	PUNCT	.
Mais	CCONJ	mais
pas	ADV	pas
chose	NOUN	chose
Adrien	PROPN	Adrien
soutient	VERB	soutenir
une	DET	un
passait	VERB	passer
le	DET	le
comme	ADP	comme
vous	PRON	vous
—	PUNCT	—
plus	ADV	plus
puis	VERB	pouvoir
avoir	AUX	avoir
Me	NOUN	me
oublierai	VERB	oublier
de	ADP	de
va	VERB	aller
se	PRON	se
vous	PRON	vous
plus	ADV	plus
,	PUNCT	,
Le	DET	le
vient	VERB	venir
—	PUNCT	—
?	PUNCT	?
va	VERB	aller
silence	NOUN	silence
être	VERB	être
Mme	NOUN	mme
Tu	PRON	tu
le	DET	le
furent	AUX	être
,	PUNCT	,
et	CCONJ	et
l'	DET	le
air	VERB	air
espoir	NOUN	espoir
le	DET	le
veux	VERB	vouloir
situation	NOUN	situation
idée	NOUN	idée
avec	ADP	avec
domicile	NOUN	domicile
,	PUNCT	,
lui	PRON	lui
vain	ADJ	vain
vie	NOUN	vie
finit	VERB	finir
su	VERB	savoir
—	PUNCT	—
il	PRON	il
vous	PRON	vous
être	AUX	être
.	PUNCT	.
au	ADP	au
Mais	CCONJ	mais
l'	DET	le
à	ADP	à
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
Iles	NOUN	ile
Tania	PROPN	Tania
?	PUNCT	?
En	ADP	en
recevoir	VERB	recevoir
l'	DET	le
temps	NOUN	temps
de	ADP	de
.	PUNCT	.
faute	NOUN	faute
d'	ADP	de
-il	PRON	il
quinzaine	NOUN	quinzaine
,	PUNCT	,
femme	NOUN	femme
Adrien	PROPN	Adrien
heure	NOUN	heure
bien	ADV	bien
âme	NOUN	âme
fait	VERB	faire
perdu	VERB	perdre
blanchirent	VERB	blanchir
.	PUNCT	.
pour	ADP	pour
ma	DET	mon
répliqua	VERB	répliquer
elle	PRON	lui
que	SCONJ	que
et	CCONJ	et
,	PUNCT	,
elle	PRON	lui
tout	ADJ	tout
pouvait	VERB	pouvoir
est	AUX	être
tout	ADV	tout
Rappelle	VERB	rappeler
trouvé	VERB	trouver
recherche	VERB	recherche
un	DET	un
elle	PRON	lui
de	ADP	de
qu'	SCONJ	que
à	ADP	à
de	ADP	de
,	PUNCT	,
piste	NOUN	piste
il	PRON	il
Les	DET	le
abandon	NOUN	abandon
Je	PRON	je
s'	PRON	se
peux	VERB	pouvoir
Maître	NOUN	maître
Et	CCONJ	et
Tania	PROPN	Tania
.	PUNCT	.
.	PUNCT	.
long	ADJ	long
mes	DET	mon
.	PUNCT	.
—	PUNCT	—
plus	ADV	plus
-t	PRON	-t
Merci	NOUN	merci
toi	PRON	toi
de	ADP	de
Tu	PRON	tu
-elle	PRON	lui
de	ADP	de
seul	ADJ	seul
Encore	ADV	encore
Cet	DET	ce
ma	DET	mon
il	PRON	il
tourna	VERB	tourner
la	DET	le
la	PRON	le
retrouves	VERB	retrouver
Alpes	NOUN	alpe
certain	ADJ	certain
une	DET	un
le	DET	le
jours	NOUN	jour
voyage	NOUN	voyage
.	PUNCT	.
Son	DET	son
de	ADP	de
en	ADP	en
son	DET	son
organisations	NOUN	organisation
prouver	VERB	prouver
dire	VERB	dire
habituel	ADJ	habituel
—	PUNCT	—
plus	ADV	plus
un	DET	un
intense	ADJ	intense
,	PUNCT	,
avec	ADP	avec
consterné	VERB	consterner
courant	NOUN	courant
La	DET	le
.	PUNCT	.
trahis	VERB	trahir
?	PUNCT	?
d'	ADP	de
espérant	VERB	espérer
n'	ADV	n'
la	DET	le
exact	ADJ	exact
bien	ADV	bien
Si	SCONJ	si
!	PUNCT	!
circonscription	NOUN	circonscription
petit	ADJ	petit
n'	ADV	n'
étais	AUX	être
fou	ADJ	fou
un	DET	un
au	ADP	au
avez	VERB	avoir
Tania	PROPN	Tania
Il	PRON	il
,	PUNCT	,
il	PRON	il
faire	VERB	faire
-moi	PRON	moi
vois	VERB	voir
y	PRON	y
s'	PRON	se
Je	PRON	je
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
!	PUNCT	!
réfugiés	NOUN	réfugié
moins	ADV	moins
,	PUNCT	,
pas	ADV	pas
de	ADP	de
Noël	PROPN	Noël
.	PUNCT	.
peine	NOUN	peine
non	ADV	non
besoin	NOUN	besoin
des	DET	un
que	SCONJ	que
idée	NOUN	idée
C'	PRON	ce
y	PRON	y
une	DET	un
instant	NOUN	instant
la	DET	le
enlèvement	NOUN	enlèvement
coucou	NOUN	coucou
,	PUNCT	,
justifié	ADJ	justifier
suite	NOUN	suite
plus	ADV	plus
mesure	NOUN	mesure
répondu	VERB	répondre
.	PUNCT	.
lui	PRON	lui
Pour	ADP	pour
—	PUNCT	—
ne	ADV	ne
,	PUNCT	,
de	ADP	de
son	DET	son
son	DET	son
aspirais	VERB	aspirer
le	DET	le
Je	PRON	je
confidentiel	ADJ	confidentiel
était	AUX	être
était	AUX	être
le	DET	le
votre	DET	votre
vous	PRON	vous
que	SCONJ	que
.	PUNCT	.
ces	DET	ce
empêcher	VERB	empêcher
suis	AUX	être
était	AUX	être
le	PRON	le
Alors	ADV	alors
avait	AUX	avoir
les	DET	le
elle	PRON	lui
l'	DET	le
mettez	VERB	mettre
.	PUNCT	.
Et	CCONJ	et
pas	ADV	pas
la	DET	le
traits	NOUN	trait
strictement	ADV	strictement
pas	ADV	pas
.	PUNCT	.
lui	PRON	lui
se	PRON	se
,	PUNCT	,
nouveau	ADJ	nouveau
ma	DET	mon
.	PUNCT	.
,	PUNCT	,
roche	NOUN	roche
à	ADP	à
qu'	PRON	qu'
haussant	VERB	hausser
—	PUNCT	—
loi	NOUN	loi
tes	DET	ton
penser	VERB	penser
ne	ADV	ne
occupations	NOUN	occupation
tout	PRON	tout
présenter	VERB	présenter
quitte	VERB	quitte
