J	PRON	j
.	PUNCT	.
d'	DET	d'
cria	VERB	crier
.	PUNCT	.
les	PRON	le
:	PUNCT	:
!	PUNCT	!
bas	ADV	bas
la	DET	le
comme	ADP	comme
noirs	ADJ	noir
des	DET	un
qu'	SCONJ	que
projectile	NOUN	projectile
.	PUNCT	.
petit	ADJ	petit
époux	NOUN	époux
derrière	ADP	derrière
on	PRON	on
.	PUNCT	.
n'	ADV	n'
Par	ADP	par
cria	VERB	crier
.	PUNCT	.
sol	NOUN	sol
que	SCONJ	que
,	PUNCT	,
tenue	VERB	tenir
rapport	NOUN	rapport
désormais	ADV	désormais
à	ADP	à
Un	DET	un
capable	ADJ	capable
volte	NOUN	volte
sera	AUX	être
jambe	NOUN	jambe
,	PUNCT	,
en	ADP	en
y	PRON	y
piquaient	VERB	piquer
?	PUNCT	?
s'	PRON	se
Nous	PRON	nous
d'	ADP	de
Pyanfar	PROPN	Pyanfar
de	ADP	de
être	AUX	être
!	PUNCT	!
au	ADP	au
En	ADP	en
Quelçjues	NOUN	quelçjue
silhouette	NOUN	silhouette
qui	PRON	qui
un	DET	un
.	PUNCT	.
,	PUNCT	,
à	ADP	à
de	ADP	de
.	PUNCT	.
pleine	ADJ	plein
Ehrran	PROPN	Ehrran
de	ADP	de
,	PUNCT	,
Viens	VERB	venir
leva	VERB	lever
marche	NOUN	marche
assurée	VERB	assurer
du	ADP	de
armes	NOUN	arme
,	PUNCT	,
rage	NOUN	rage
l'	DET	le
des	ADP	de
intergalactique	ADJ	intergalactique
à	ADP	à
-	PUNCT	-
énormes	ADJ	énorme
dans	ADP	dans
d'	ADP	de
mais	CCONJ	mais
.	PUNCT	.
du	ADP	de
!	PUNCT	!
poumons	NOUN	poumon
Mais	CCONJ	mais
,	PUNCT	,
elle	PRON	lui
point	NOUN	point
.	PUNCT	.
,	PUNCT	,
a	AUX	avoir
Ce	DET	ce
Ils	PRON	il
toujours	ADV	toujours
elle	PRON	lui
ils	PRON	il
des	DET	un
subi	VERB	subir
était	AUX	être
?	PUNCT	?
:	PUNCT	:
vous	PRON	vous
dans	ADP	dans
.	PUNCT	.
de	ADP	de
alternative	NOUN	alternative
des	ADP	de
de	ADP	de
Chanur	PROPN	Chanur
demeuraient	VERB	demeurer
porte	NOUN	porte
celle	PRON	celui
...	PUNCT	...
peut	VERB	pouvoir
effondra	VERB	effondrer
un	DET	un
ouvrir	VERB	ouvrir
,	PUNCT	,
pas	ADV	pas
de	ADP	de
hors	ADP	hors
tubes	NOUN	tube
rampe	NOUN	rampe
feu	NOUN	feu
ardents	ADJ	ardent
elle	PRON	lui
à	ADP	à
vivant	ADJ	vivant
quantité	NOUN	quantité
Il	PRON	il
Rhif	PROPN	Rhif
dégager	VERB	dégager
-vous	NOUN	-vou
tire	VERB	tire
ou	CCONJ	ou
ses	DET	son
.	PUNCT	.
les	DET	le
Geran	PROPN	Geran
du	ADP	de
solitaire	ADJ	solitaire
de	ADP	de
Ouvre	VERB	ouvrir
débandade	NOUN	débandade
équipage	NOUN	équipage
voulez	VERB	vouloir
d'	ADP	de
traîna	VERB	traîner
on	PRON	on
d'	ADP	de
ne	ADV	ne
à	ADP	à
un	DET	un
Troisième	ADJ	troisième
divers	ADJ	divers
pied	NOUN	pied
notre	DET	notre
et	CCONJ	et
à	ADP	à
une	DET	un
l	DET	l
une	DET	un
avec	ADP	avec
comme	ADP	comme
.	PUNCT	.
Ce	PRON	ce
appui	NOUN	appui
fallait	VERB	falloir
à	ADP	à
dans	ADP	dans
la	DET	le
.	PUNCT	.
ruisselante	ADJ	ruisselant
.	PUNCT	.
chez	ADP	chez
à	ADP	à
pattes	NOUN	patte
.	PUNCT	.
nous	PRON	nous
de	ADP	de
dans	ADP	dans
suivirent	VERB	suivre
pompes	NOUN	pompe
visant	VERB	viser
avant	ADJ	avant
qu'	SCONJ	que
faisait	VERB	faire
dock	NOUN	dock
y	PRON	y
qu'	SCONJ	que
-t	PRON	-t
avons	VERB	avoir
Geran	PROPN	Geran
?	PUNCT	?
capitaine	NOUN	capitaine
on	PRON	on
dos	NOUN	dos
,	PUNCT	,
pas	ADV	pas
formant	VERB	former
station	NOUN	station
lui	PRON	lui
et	CCONJ	et
cette	DET	ce
éclatèrent	VERB	éclater
-elle	PRON	lui
il	PRON	il
.	PUNCT	.
la	DET	le
peu	ADV	peu
paraissait	VERB	paraître
enfonça	VERB	enfoncer
Les	DET	le
un	DET	un
des	DET	un
la	DET	le
position	NOUN	position
le	PRON	le
égaillaient	VERB	égailler
maintenant	ADV	maintenant
qui	PRON	qui
du	ADP	de
de	ADP	de
.	PUNCT	.
de	ADP	de
le	DET	le
extérieure	ADJ	extérieur
d'	ADP	de
coups	NOUN	coup
risquait	VERB	risquer
métalliques	ADJ	métallique
des	ADP	de
.	PUNCT	.
les	DET	le
dans	ADP	dans
que	PRON	que
Pyanfar	PROPN	Pyanfar
allure	NOUN	allure
et	CCONJ	et
a	AUX	avoir
cette	DET	ce
Pyanfar	PROPN	Pyanfar
parviennent	VERB	parvenir
cœur	NOUN	cœur
en	ADP	en
-	PUNCT	-
son	DET	son
Khym	PROPN	Khym
Et	CCONJ	et
tubulures	NOUN	tubulure
.	PUNCT	.
la	DET	le
Des	DET	un
cinglée	ADJ	cinglé
faible	ADJ	faible
voix	NOUN	voix
de	ADP	de
les	DET	le
.	PUNCT	.
tombées	VERB	tomber
position	NOUN	position
mur	NOUN	mur
cauchemar	NOUN	cauchemar
jamais	ADV	jamais
Ehrran	PROPN	Ehrran
en	ADP	en
cas	NOUN	cas
d'	ADP	de
Des	DET	un
immobilisée	VERB	immobiliser
venant	VERB	venir
ici	ADV	ici
et	CCONJ	et
tonitrua	VERB	tonitruer
en	ADP	en
que	SCONJ	que
Et	CCONJ	et
Pyanfar	PROPN	Pyanfar
équipage	NOUN	équipage
sa	DET	son
ses	DET	son
d'	ADP	de
cette	DET	ce
,	PUNCT	,
épaule	NOUN	épaule
rugit	VERB	rugir
pieds	NOUN	pied
silhouette	NOUN	silhouette
faisait	VERB	faire
Le	DET	le
redouter	VERB	redouter
arracher	VERB	arracher
autant	ADV	autant
et	CCONJ	et
la	DET	le
Ehrran	PROPN	Ehrran
la	DET	le
sortez	VERB	sortir
dire	VERB	dire
traquenards	NOUN	traquenard
des	DET	un
commencer	VERB	commencer
Chur	PROPN	Chur
Ce	PRON	ce
qu'	SCONJ	que
portique	NOUN	portique
tenons	VERB	tenir
vôtres	NOUN	vôtre
produits	NOUN	produit
-t	PRON	-t
-	PUNCT	-
étaient	AUX	être
.	PUNCT	.
atteignirent	VERB	atteindre
maintenant	ADV	maintenant
la	DET	le
bourrade	NOUN	bourrade
arrivons	VERB	arriver
étaient	AUX	être
le	DET	le
!	PUNCT	!
en	ADP	en
avançaient	VERB	avancer
une	DET	un
Chur	PROPN	Chur
-elle	PRON	lui
vient	VERB	venir
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
encore	ADV	encore
-	PUNCT	-
en	ADP	en
.	PUNCT	.
Elle	PRON	lui
toute	ADJ	tout
part	NOUN	part
et	CCONJ	et
C'	PRON	ce
animés	VERB	animer
effluves	NOUN	effluve
cette	DET	ce
sauve	ADJ	sauf
C'	PRON	ce
se	PRON	se
le	DET	le
qu'	SCONJ	que
franchir	VERB	franchir
eau	NOUN	eau
milieu	NOUN	milieu
étaient	AUX	être
qui	PRON	qui
si	SCONJ	si
vacillait	VERB	vaciller
?	PUNCT	?
Qui	PRON	qui
centre	NOUN	centre
est	AUX	être
de	ADP	de
,	PUNCT	,
avait	VERB	avoir
Industrie	NOUN	industrie
Lâchez	VERB	lâcher
de	ADP	de
accès	NOUN	accès
,	PUNCT	,
.	PUNCT	.
n'	ADV	n'
les	DET	le
de	ADP	de
fit	VERB	faire
d'	ADP	de
rendre	VERB	rendre
yeux	NOUN	oeil
s'	PRON	se
méchant	ADJ	méchant
voulez	VERB	vouloir
terme	NOUN	terme
déjà	ADV	déjà
Pyanfar	PROPN	Pyanfar
.	PUNCT	.
là	ADV	là
perdait	VERB	perdre
Le	DET	le
proche	ADJ	proche
un	DET	un
distance	NOUN	distance
Rendez	NOUN	rendez
de	ADP	de
distance	NOUN	distance
qui	PRON	qui
-	PUNCT	-
Khym	PROPN	Khym
dos	NOUN	dos
voix	NOUN	voix
portique	NOUN	portique
?	PUNCT	?
!	PUNCT	!
Chanurrr	PROPN	Chanurrr
venant	VERB	venir
tuyaux	NOUN	tuyau
ligatures	NOUN	ligature
prenait	VERB	prendre
Qu'	SCONJ	que
vie	NOUN	vie
un	DET	un
rampe	NOUN	rampe
,	PUNCT	,
put	VERB	pouvoir
brûlaient	VERB	brûler
caméra	NOUN	caméra
avancions	VERB	avancer
pertes	NOUN	perte
de	ADP	de
ils	PRON	il
du	ADP	de
vous	PRON	vous
fait	NOUN	fait
.	PUNCT	.
avait	AUX	avoir
l'	DET	le
.	PUNCT	.
quatre	NUM	quatre
encadrement	NOUN	encadrement
,	PUNCT	,
portique	NOUN	portique
De	ADP	de
lèvres	NOUN	lèvre
.	PUNCT	.
rabat	VERB	rabattre
Puis	CCONJ	puis
tousser	VERB	tousser
-	PUNCT	-
était	AUX	être
de	ADP	de
sang	NOUN	sang
pleine	ADJ	plein
Haral	PROPN	Haral
s'	PRON	se
pulvérisé	VERB	pulvériser
.	PUNCT	.
,	PUNCT	,
aux	ADP	à
-	PUNCT	-
L'	DET	le
réfléchis	VERB	réfléchir
personne	PRON	personne
vœux	NOUN	vœu
Eh	INTJ	Eh
à	ADP	à
rictus	NOUN	rictus
plus	ADV	plus
,	PUNCT	,
!	PUNCT	!
reste	VERB	reste
de	ADP	de
s'	PRON	se
-	PUNCT	-
Toute	DET	tout
-	PUNCT	-
,	PUNCT	,
bras	NOUN	bras
des	DET	un
comme	ADP	comme
maintenant	ADV	maintenant
compagnie	NOUN	compagnie
des	ADP	de
vue	NOUN	vue
étaient	AUX	être
autre	NOUN	autre
nous	PRON	nous
qui	PRON	qui
le	DET	le
vibrante	ADJ	vibrant
l'	DET	le
tir	NOUN	tir
expérience	NOUN	expérience
,	PUNCT	,
n'	ADV	n'
de	ADP	de
de	ADP	de
yeux	NOUN	oeil
,	PUNCT	,
qui	PRON	qui
-	PUNCT	-
touché	VERB	toucher
voulez	VERB	vouloir
.	PUNCT	.
morts	ADJ	mort
écheveau	NOUN	écheveau
est	AUX	être
d'	ADP	de
courant	VERB	courir
C'	PRON	ce
Je	PRON	je
sous	ADP	sous
qui	PRON	qui
si	SCONJ	si
leurs	DET	leur
été	AUX	être
volée	NOUN	volée
en	PRON	en
vous	PRON	vous
de	ADP	de
boitait	VERB	boiter
qu'	SCONJ	que
maudite	ADJ	maudire
était	AUX	être
,	PUNCT	,
longs	ADJ	long
pour	ADP	pour
ce	PRON	ce
mouvement	NOUN	mouvement
même	ADV	même
:)	PUNCT	:)
et	CCONJ	et
tronçon	NOUN	tronçon
Hal	PROPN	Hal
confusion	NOUN	confusion
au	ADP	au
.	PUNCT	.
redressa	VERB	redresser
nouvelles	NOUN	nouvelle
pompes	NOUN	pompe
On	PRON	on
.	PUNCT	.
du	DET	de
savoir	VERB	savoir
en	ADP	en
!	PUNCT	!
,	PUNCT	,
Son	DET	son
tuyaux	NOUN	tuyau
charpentes	NOUN	charpente
Py	PROPN	Py
de	ADP	de
.	PUNCT	.
son	DET	son
couvrant	VERB	couvrir
,	PUNCT	,
on	PRON	on
son	DET	son
par	ADP	par
le	DET	le
Pyanfar	PROPN	Pyanfar
pas	ADV	pas
aussi	ADV	aussi
ce	DET	ce
et	CCONJ	et
retour	NOUN	retour
,	PUNCT	,
capitaine	NOUN	capitaine
qui	PRON	qui
-	PUNCT	-
coupée	NOUN	coupée
qu'	SCONJ	que
Un	DET	un
dans	ADP	dans
de	ADP	de
derrière	ADP	derrière
dont	PRON	dont
reste	VERB	reste
Ce	DET	ce
une	DET	un
de	ADP	de
d'	ADP	de
situé	VERB	situer
qui	PRON	qui
avec	ADP	avec
Ehrran	PROPN	Ehrran
vaisseau	NOUN	vaisseau
Harun	PROPN	Harun
.	PUNCT	.
!	PUNCT	!
le	DET	le
avait	AUX	avoir
étaient	AUX	être
occupe	VERB	occupe
tournait	VERB	tourner
.	PUNCT	.
second	ADJ	second
une	DET	un
produisît	VERB	produire
à	ADP	à
se	PRON	se
-	PUNCT	-
La	DET	le
dans	ADP	dans
directions	NOUN	direction
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
La	DET	le
cuisse	NOUN	cuisse
descendue	VERB	descendre
cette	DET	ce
annonça	VERB	annoncer
à	ADP	à
masse	NOUN	masse
dieux	NOUN	dieu
une	DET	un
Pas	ADV	pas
couraient	VERB	courir
faisant	AUX	faire
à	ADP	à
et	CCONJ	et
rebondissant	VERB	rebondir
,	PUNCT	,
usage	NOUN	usage
de	ADP	de
allait	VERB	aller
fonce	VERB	foncer
peut-être	ADV	peut-être
nous	PRON	nous
furent	AUX	être
le	DET	le
mouillage	NOUN	mouillage
-	PUNCT	-
Elle	PRON	lui
mégaphone	NOUN	mégaphone
dans	ADP	dans
loin	ADV	loin
Il	PRON	il
en	ADP	en
C'	PRON	ce
communico	NOUN	communico
Orgueil	PROPN	Orgueil
Venez	VERB	venir
saisit	VERB	saisir
jambe	NOUN	jambe
toutes	ADJ	tout
les	DET	le
mégaphone	NOUN	mégaphone
de	ADP	de
étranglée	VERB	étrangler
basse	NOUN	basse
!	PUNCT	!
celle	PRON	celui
larmes	NOUN	larme
,	PUNCT	,
du	ADP	de
légèrement	ADV	légèrement
à	ADP	à
Elle	PRON	lui
laquelle	PRON	lequel
son	DET	son
porte	NOUN	porte
femmes	NOUN	femme
faut	VERB	falloir
aux	ADP	à
assurer	VERB	assurer
Il	PRON	il
mauvaises	ADJ	mauvais
son	DET	son
-	PUNCT	-
un	PRON	un
Hilfy	PROPN	Hilfy
-elle	PRON	lui
.	PUNCT	.
.	PUNCT	.
table	NOUN	table
Central	PROPN	Central
l'	DET	le
.	PUNCT	.
.	PUNCT	.
là	ADV	là
spatienne	NOUN	spatienne
de	ADP	de
-	PUNCT	-
,	PUNCT	,
.	PUNCT	.
le	PRON	le
de	ADP	de
était	AUX	être
pour	ADP	pour
et	CCONJ	et
babil	NOUN	babil
,	PUNCT	,
Urgent	ADJ	urgent
.	PUNCT	.
quelque	DET	quelque
avait	VERB	avoir
qui	PRON	qui
L'	DET	le
du	ADP	de
Hani	PROPN	Hani
totalement	ADV	totalement
le	DET	le
compte	VERB	compte
tête	NOUN	tête
à	ADP	à
Et	CCONJ	et
posa	VERB	poser
pour	ADP	pour
des	DET	un
,	PUNCT	,
ce	DET	ce
communico	NOUN	communico
mal	NOUN	mal
dieux	NOUN	dieu
,	PUNCT	,
comme	ADP	comme
main	NOUN	main
l'	PRON	l'
.	PUNCT	.
,	PUNCT	,
Haral	PROPN	Haral
été	AUX	être
hors	ADP	hors
l'	DET	le
ses	DET	son
cela	PRON	cela
opercule	NOUN	opercule
est	AUX	être
repoussa	VERB	repousser
faire	VERB	faire
-il	PRON	il
est	AUX	être
et	CCONJ	et
retranchée	VERB	retrancher
les	DET	le
transcription	NOUN	transcription
.	PUNCT	.
station	NOUN	station
comprendre	VERB	comprendre
J'	PRON	je
par	ADP	par
part	NOUN	part
maintenant	ADV	maintenant
.	PUNCT	.
tout	ADV	tout
À	ADP	à
pour	ADP	pour
la	DET	le
esprit	NOUN	esprit
Parce	SCONJ	parce
l'	PRON	l'
.	PUNCT	.
avait	AUX	avoir
.	PUNCT	.
petit	ADJ	petit
cru	VERB	croire
l'	DET	le
victime	NOUN	victime
de	ADP	de
.	PUNCT	.
venir	VERB	venir
datait	VERB	dater
inconnus	ADJ	inconnu
l'	DET	le
sorte	NOUN	sorte
et	CCONJ	et
ce	PRON	ce
éclat	NOUN	éclat
faut	VERB	falloir
:	PUNCT	:
.	PUNCT	.
Il	PRON	il
de	ADP	de
une	DET	un
compte	NOUN	compte
elle	PRON	lui
fait	VERB	faire
avait	AUX	avoir
?	PUNCT	?
air	NOUN	air
son	DET	son
sueur	NOUN	sueur
demeurent	VERB	demeurer
.	PUNCT	.
continuait	VERB	continuer
Khym	PROPN	Khym
fait	VERB	faire
ce	DET	ce
Un	DET	un
devant	ADP	devant
altruisme	NOUN	altruisme
Tully	PROPN	Tully
toujours	ADV	toujours
L'	PRON	l'
droit	NOUN	droit
nous	PRON	nous
lui	PRON	lui
nos	DET	notre
de	ADP	de
han	NOUN	han
il	PRON	il
haletant	VERB	haleter
la	DET	le
tiré	VERB	tirer
station	NOUN	station
avec	ADP	avec
,	PUNCT	,
une	PRON	un
13	NUM	13
temps	NOUN	temps
ça	PRON	cela
en	ADP	en
Nacelle	PROPN	Nacelle
.	PUNCT	.
Chur	PROPN	Chur
papier	NOUN	papier
capitaine	NOUN	capitaine
le	DET	le
et	CCONJ	et
avec	ADP	avec
jamais	ADV	jamais
temps	NOUN	temps
Pour	ADP	pour
et	CCONJ	et
,	PUNCT	,
À	ADP	à
tendit	VERB	tendre
remerciement	NOUN	remerciement
la	DET	le
dans	ADP	dans
fait	VERB	faire
haleine	NOUN	haleine
les	DET	le
coopère	VERB	coopérer
les	DET	le
pour	ADP	pour
passerelle	NOUN	passerelle
sang	NOUN	sang
yeux	NOUN	oeil
ne	ADV	ne
.	PUNCT	.
Un	DET	un
Qu'	SCONJ	que
rendit	VERB	rendre
n'	ADV	n'
la	DET	le
regrette	VERB	regrette
.	PUNCT	.
une	DET	un
du	ADP	de
gars	NOUN	gars
il	PRON	il
perdu	VERB	perdre
dont	PRON	dont
arrivants	NOUN	arrivant
même	ADV	même
Le	DET	le
a	AUX	avoir
imaginer	VERB	imaginer
du	ADP	de
mains	NOUN	main
des	ADP	de
Oui	ADV	oui
tricher	VERB	tricher
Ehrran	PROPN	Ehrran
.	PUNCT	.
Assez	ADV	assez
du	ADP	de
tel	ADJ	tel
beaucoup	ADV	beaucoup
entrée	VERB	entrer
sur	ADP	sur
.	PUNCT	.
adresse	VERB	adresse
mettre	VERB	mettre
rengaina	VERB	rengainer
n'	ADV	n'
se	PRON	se
tient	VERB	tenir
de	ADP	de
rien	PRON	rien
il	PRON	il
Bonnes	ADJ	bon
de	ADP	de
.	PUNCT	.
impression	NOUN	impression
yeux	NOUN	oeil
répondit	VERB	répondre
ne	ADV	ne
flotter	VERB	flotter
je	PRON	je
claboteux	NOUN	claboteu
humain	NOUN	humain
dans	ADP	dans
mort	NOUN	mort
cela	PRON	cela
du	ADP	de
.	PUNCT	.
avait	AUX	avoir
.	PUNCT	.
ai	AUX	avoir
,	PUNCT	,
de	ADP	de
?	PUNCT	?
vivions	VERB	vivre
-il	PRON	il
-elle	PRON	lui
voulu	VERB	vouloir
elle	PRON	lui
l'	DET	le
Il	PRON	il
de	ADP	de
n'	ADV	n'
.	PUNCT	.
.	PUNCT	.
pourriture	NOUN	pourriture
qu'	SCONJ	que
Je	PRON	je
attendait	VERB	attendre
instructions	NOUN	instruction
était	AUX	être
seul	ADJ	seul
nous	PRON	nous
:	PUNCT	:
que	SCONJ	que
père	NOUN	père
Haral	PROPN	Haral
refroidi	VERB	refroidir
Ta	DET	ton
a	AUX	avoir
paraissent	VERB	paraître
l'	DET	le
situation	NOUN	situation
haute	ADJ	haut
étaient	VERB	être
,	PUNCT	,
lui	PRON	lui
Pour	ADP	pour
.	PUNCT	.
se	PRON	se
ouverts	ADJ	ouvert
les	DET	le
,	PUNCT	,
gaz	NOUN	gaz
bonne	ADJ	bon
fatigue	NOUN	fatigue
domaine	NOUN	domaine
,	PUNCT	,
tubulaire	NOUN	tubulaire
...	PUNCT	...
nervuré	VERB	nervurer
appels	NOUN	appel
contrôle	NOUN	contrôle
.	PUNCT	.
pistolet	NOUN	pistolet
sincèrement	ADV	sincèrement
que	SCONJ	que
essayé	VERB	essayer
bonté	NOUN	bonté
de	ADP	de
.	PUNCT	.
Kif	NOUN	kif
chercher	VERB	chercher
une	PRON	un
prise	VERB	prendre
eut	VERB	avoir
La	DET	le
Sa	DET	son
.	PUNCT	.
dans	ADP	dans
Si	SCONJ	si
davantage	ADV	davantage
et	CCONJ	et
nous	PRON	nous
ténébreuses	ADJ	ténébreux
-	PUNCT	-
dit	VERB	dire
-t	PRON	-t
qui	PRON	qui
descendre	VERB	descendre
Un	DET	un
déplorer	VERB	déplorer
dominait	VERB	dominer
?	PUNCT	?
présent	NOUN	présent
kifish	PROPN	kifish
pas	ADV	pas
avait	VERB	avoir
J'	PRON	je
une	DET	un
bas	ADV	bas
faire	VERB	faire
Haral	PROPN	Haral
la	DET	le
couvert	VERB	couvrir
,	PUNCT	,
après	ADP	après
assiste	VERB	assiste
été	AUX	être
un	DET	un
on	PRON	on
gifle	NOUN	gifle
deux	PRON	deux
se	PRON	se
bras	NOUN	bras
.	PUNCT	.
se	PRON	se
le	DET	le
,	PUNCT	,
Avait	AUX	avoir
que	SCONJ	que
,	PUNCT	,
Harukk	PROPN	Harukk
Trois	NUM	Trois
de	ADP	de
.	PUNCT	.
.	PUNCT	.
néant	NOUN	néant
sauver	VERB	sauver
.	PUNCT	.
trois	NUM	trois
éprouvait	VERB	éprouver
espoir	NOUN	espoir
de	ADP	de
Hani	PROPN	Hani
en	ADP	en
des	DET	un
-	PUNCT	-
Kif	PROPN	Kif
regrette	VERB	regrette
épaule	NOUN	épaule
.	PUNCT	.
s'	PRON	se
est	AUX	être
n'	ADV	n'
ai	AUX	avoir
Tully	PROPN	Tully
message	NOUN	message
Amfy	PROPN	Amfy
des	ADP	de
.	PUNCT	.
jaune	ADJ	jaune
Chur	PROPN	Chur
avait	AUX	avoir
destination	NOUN	destination
quoi	PRON	quoi
.	PUNCT	.
entrailles	NOUN	entrailles
.	PUNCT	.
L'	DET	le
de	ADP	de
Les	DET	le
de	DET	de
ai	VERB	avoir
de	ADP	de
franc	ADJ	franc
considérait	VERB	considérer
attaque	NOUN	attaque
.	PUNCT	.
prendre	VERB	prendre
à	ADP	à
extraire	VERB	extraire
Souci	NOUN	souci
,	PUNCT	,
pas	ADV	pas
elle	PRON	lui
le	DET	le
et	CCONJ	et
toutes	ADJ	tout
.	PUNCT	.
odeur	NOUN	odeur
pertes	NOUN	perte
?	PUNCT	?
Dieux	NOUN	dieu
était	AUX	être
parce	SCONJ	parce
.	PUNCT	.
saigner	VERB	saigner
ce	PRON	ce
,	PUNCT	,
folle	NOUN	folle
,	PUNCT	,
.	PUNCT	.
qu'	PRON	qu'
J'	PRON	je
était	AUX	être
,	PUNCT	,
à	ADP	à
-	PUNCT	-
nos	DET	notre
celle	PRON	celui
,	PUNCT	,
Qu'	SCONJ	que
son	DET	son
a	VERB	avoir
de	ADP	de
sauf	ADJ	sauf
Vigilance	PROPN	Vigilance
.	PUNCT	.
nous	PRON	nous
vies	NOUN	vie
le	DET	le
pas	ADV	pas
Khym	PROPN	Khym
à	ADP	à
.	PUNCT	.
-moi	PRON	moi
de	ADP	de
dans	ADP	dans
transpiration	NOUN	transpiration
de	ADP	de
clairs	ADJ	clair
franchir	VERB	franchir
de	ADP	de
reste	VERB	reste
l'	DET	le
seulement	ADV	seulement
de	ADP	de
autres	ADJ	autre
venir	VERB	venir
du	ADP	de
communications	NOUN	communication
?	PUNCT	?
sang	NOUN	sang
le	DET	le
.	PUNCT	.
Pyanfar	PROPN	Pyanfar
était	AUX	être
projectile	NOUN	projectile
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
poing	NOUN	poing
pour	ADP	pour
notre	DET	notre
Chanur	PROPN	Chanur
en	ADP	en
visage	NOUN	visage
faire	VERB	faire
chose	NOUN	chose
yeux	NOUN	oeil
quelqu'	DET	quelque
Mais	CCONJ	mais
.	PUNCT	.
l'	DET	le
la	DET	le
était	AUX	être
.	PUNCT	.
avait	AUX	avoir
?	PUNCT	?
plateaux	NOUN	plateau
.	PUNCT	.
les	DET	le
.	PUNCT	.
intelligente	ADJ	intelligent
entrer	VERB	entrer
Geran	PROPN	Geran
Pyanfar	PROPN	Pyanfar
équipage	NOUN	équipage
,	PUNCT	,
C'	PRON	ce
des	ADP	de
en	ADP	en
vitesse	NOUN	vitesse
de	ADP	de
?	PUNCT	?
en	ADP	en
choc	NOUN	choc
mêlaient	VERB	mêler
de	ADP	de
vers	ADP	vers
il	PRON	il
Pyanfar	PROPN	Pyanfar
L'	DET	le
.	PUNCT	.
de	ADP	de
éclat	NOUN	éclat
un	DET	un
part	ADP	part
choses	NOUN	chose
et	CCONJ	et
vision	NOUN	vision
.	PUNCT	.
Le	DET	le
balance	NOUN	balance
le	DET	le
nauséabonde	ADJ	nauséabond
sien	NOUN	sien
paix	NOUN	paix
cartes	NOUN	carte
-on	PRON	on
qu'	PRON	qu'
soucier	VERB	soucier
laisser	AUX	laisser
de	ADP	de
un	DET	un
avait	VERB	avoir
:	PUNCT	:
dessus	ADV	dessus
?	PUNCT	?
Êtes	AUX	être
Silence	NOUN	silence
aider	VERB	aider
-	PUNCT	-
rassura	VERB	rassurer
.	PUNCT	.
poser	VERB	poser
les	DET	le
arme	NOUN	arme
la	DET	le
peut	VERB	pouvoir
.	PUNCT	.
,	PUNCT	,
l'	PRON	l'
s'	PRON	se
Réception	NOUN	réception
la	DET	le
de	ADP	de
Hani	PROPN	Hani
engourdi	VERB	engourdir
Une	DET	un
Tauran	PROPN	Tauran
un	DET	un
dock	NOUN	dock
,	PUNCT	,
a	AUX	avoir
,	PUNCT	,
la	DET	le
gars	NOUN	gars
,	PUNCT	,
le	PRON	le
C'	PRON	ce
Chur	PROPN	Chur
à	ADP	à
De	ADP	de
-	ADV	-
Pourquoi	ADV	pourquoi
avec	ADP	avec
la	DET	le
-il	PRON	il
qui	PRON	qui
la	DET	le
faut	VERB	falloir
,	PUNCT	,
ou	CCONJ	ou
de	ADP	de
d'	ADP	de
mal	NOUN	mal
à	ADP	à
le	DET	le
temps	NOUN	temps
s'	PRON	se
Kif	NOUN	kif
tremblantes	ADJ	tremblant
.	PUNCT	.
l'	DET	le
il	PRON	il
avait	AUX	avoir
de	ADP	de
bon	ADJ	bon
-je	PRON	je
Sirany	PROPN	Sirany
dégageait	VERB	dégager
Que	PRON	que
.	PUNCT	.
l'	PRON	l'
c'	PRON	ce
Tully	PROPN	Tully
agir	VERB	agir
égrati	NOUN	égrati
héros	NOUN	héros
.	PUNCT	.
alors	ADV	alors
à	ADP	à
...	PUNCT	...
Elle	PRON	lui
taille	NOUN	taille
,	PUNCT	,
des	ADP	de
en	PRON	en
Une	DET	un
périphérie	NOUN	périphérie
Skkukuk	PROPN	Skkukuk
accueil	NOUN	accueil
vue	NOUN	vue
l'	DET	le
de	ADP	de
sur	ADP	sur
D'	ADP	de
Chur	PROPN	Chur
En	ADP	en
rappellera	VERB	rappeler
!	PUNCT	!
voie	NOUN	voie
juste'	ADV	juste'
marché	NOUN	marché
mouvements	NOUN	mouvement
était	VERB	être
-	PUNCT	-
interdire	VERB	interdire
nez	NOUN	nez
qu'	PRON	qu'
Tirun	PROPN	Tirun
infirmerie	NOUN	infirmerie
d'	ADP	de
Simplet	ADJ	simplet
vaisseau	NOUN	vaisseau
un	DET	un
les	DET	le
jouer	VERB	jouer
de	ADP	de
dans	ADP	dans
.	PUNCT	.
il	PRON	il
Lequel	PRON	lequel
C'	PRON	ce
dont	PRON	dont
Il	PRON	il
l'	DET	le
Tully	PROPN	Tully
Pyanfar	PROPN	Pyanfar
Chur	PROPN	Chur
l'	DET	le
.	PUNCT	.
des	ADP	de
Une	DET	un
la	DET	le
en	PRON	en
est	AUX	être
pas	ADV	pas
pouvait	VERB	pouvoir
la	DET	le
nous	PRON	nous
provenance	NOUN	provenance
fallu	VERB	falloir
Elles	PRON	lui
seuil	NOUN	seuil
de	ADP	de
elle	PRON	lui
